Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,爱丁堡大学The University of Edinburgh,100.0,85.1,76.1,74.6,12.5,10,409,9,-,免费评估
2,考文垂大学Coventry University,99.1,85.1,93.8,83.2,9.5,5,371,10,-,免费评估
3,肯特大学University of Kent,94.9,92.0,89.9,78.8,11.2,6,353,10,60,免费评估
4,格拉斯哥大学University of Glasgow,89.4,90.0,86.9,74.5,13.9,6,437,7,-,免费评估
5,利兹大学University of Leeds,84.9,83.0,88.0,74.0,16.3,5,401,9,-,免费评估
6,约克大学The University of York,84.7,79.8,89.8,54.8,17.8,9,461,5,52,免费评估
7,诺丁汉大学University of Nottingham,83.3,90.1,96.2,83.4,12.9,3,326,8,56,免费评估
8,阿尔斯特大学University of Ulster,81.7,90.0,91.0,75.6,11.3,3,339,7,-,免费评估
9,格罗斯特大学University of Gloucestershire,80.3,87.0,87.3,81.4,21.3,4,321,8,61,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.3,90.0,89.5,78.8,12.4,7,378,3,-,免费评估
11,雷丁大学University of Reading,79.8,91.1,87.5,68.6,13.7,6,390,-,-,免费评估
12,曼彻斯特大学The University of Manchester,79.2,88.1,96.0,69.1,13.2,7,345,-,-,免费评估
13,罗汉普顿大学Roehampton University,78.8,74.7,83.6,73.9,12.2,7,281,8,59,免费评估
14,米德塞斯大学Middlesex University,78.7,85.0,86.4,78.0,14.1,9,276,4,62,免费评估
15,波尔顿大学University of Bolton,78.5,88.1,94.0,86.1,16.8,8,315,4,50,免费评估
16,法尔茅斯大学Falmouth University,75.4,73.0,75.8,69.0,19.1,8,315,5,78,免费评估
17,布鲁内尔大学Brunel University,73.6,93.0,96.0,79.8,11.0,7,329,2,41,免费评估
18,伦敦艺术大学University of the Arts London,73.3,72.0,78.1,67.5,12.2,10,295,5,47,免费评估
19,利物浦约翰摩尔斯大学Liverpool John Moores University,71.3,77.2,82.2,82.8,19.1,2,328,9,-,免费评估
20,西英格兰大学University of the West of England,71.2,75.8,83.2,74.3,22.0,5,328,8,55,免费评估
20,伯恩茅斯艺术大学Arts University Bournemouth,71.2,72.0,80.0,59.9,16.5,3,322,7,68,免费评估
22,赫特福德大学University of Hertfordshire,70.8,77.0,82.5,69.9,15.8,4,327,8,47,免费评估
23,埃塞克斯大学University of Essex,68.1,77.0,92.0,86.9,16.1,4,310,4,-,免费评估
23,巴斯斯巴大学Bath Spa University,68.1,75.2,92.0,75.2,18.5,7,311,-,-,免费评估
25,艾芝西尔大学Edge Hill University,67.7,74.7,76.9,75.4,14.3,4,326,6,-,免费评估
26,龙比亚大学Napier University,67.1,67.0,80.9,69.7,14.3,4,-,5,-,免费评估
27,诺丁汉特伦特大学Nottingham Trent University,67.0,81.0,88.6,78.0,13.6,4,324,5,43,免费评估
28,谢菲尔德哈莱姆大学Sheffield Hallam University,66.7,74.3,81.8,73.7,18.5,4,326,9,44,免费评估
29,哈德斯菲尔德大学University of Huddersfield,66.6,60.0,72.0,80.8,15.0,3,355,4,-,免费评估
30,伯恩茅斯大学Bournemouth University,66.3,61.4,75.8,51.7,13.7,5,386,3,56,免费评估
31,布莱顿大学University of Brighton,66.2,80.0,82.3,69.5,18.3,7,330,8,38,免费评估
31,诺里奇艺术大学Norwich University of the Arts,66.2,85.1,84.8,74.3,18.2,2,334,4,61,免费评估
33,威斯敏斯特大学University of Westminster,66.1,84.2,89.2,76.0,21.0,4,315,8,42,免费评估
34,朴茨茅斯大学University of Portsmouth,65.5,81.0,77.6,69.7,20.1,6,317,8,47,免费评估
35,贝德福德大学University of Bedfordshire,64.2,84.0,84.6,86.8,14.6,7,222,-,-,免费评估
36,坎特伯雷大学Canterbury Christ Church University,64.0,88.9,88.5,77.2,14.7,3,290,9,35,免费评估
37,东伦敦大学University of East London,63.7,70.0,73.0,82.5,20.1,10,270,7,44,免费评估
38,伍斯特大学University of Worcester,62.6,73.3,86.8,74.9,14.3,2,291,-,-,免费评估
39,斯塔福德郡大学Staffordshire University,62.5,86.0,86.8,71.6,14.9,7,287,5,39,免费评估
40,切斯特大学University of Chester,61.8,77.0,79.8,78.8,12.9,4,313,3,-,免费评估
41,桑德兰大学University of Sunderland,61.5,93.0,83.5,81.0,29.0,8,325,5,-,免费评估
42,德比大学University of Derby,60.7,85.9,85.2,73.5,18.9,5,298,4,52,免费评估
43,泰晤士河谷大学Thames Valley University,59.9,55.7,63.5,57.8,9.2,5,270,4,59,免费评估
43,德蒙福特大学De Montfort University,59.9,79.0,82.5,68.2,24.7,3,342,3,61,免费评估
45,中央兰开夏大学University of Central Lancashire,58.3,81.0,79.5,70.0,20.1,7,327,2,50,免费评估
46,创意艺术大学University for the Creative Arts,58.1,70.7,80.0,62.2,13.1,6,319,2,48,免费评估
46,剑桥安鲁大学Anglia Ruskin University,58.1,68.7,68.0,64.9,18.5,7,313,4,-,免费评估
48,圣大卫三一学院University of Wales Trinity Saint David,56.6,82.0,87.9,72.2,19.9,6,279,6,43,免费评估
49,利兹贝克特大学Leeds Beckett University,56.5,78.0,81.2,68.2,24.7,3,312,8,46,免费评估
50,西苏格兰大学University of the West of Scotland,55.7,89.0,91.5,67.9,32.0,3,323,8,50,免费评估
51,曼彻斯特城市大学Manchester Metropolitan University,55.4,63.0,71.4,65.9,17.1,4,387,2,-,免费评估
51,南威尔士大学The University of South Wales,55.4,66.0,72.7,63.3,15.9,7,308,5,40,免费评估
53,金斯顿大学Kingston University,54.3,76.0,80.0,69.6,18.0,7,299,5,34,免费评估
54,北安普顿大学The University of Northampton,54.1,94.1,92.5,90.1,22.9,4,-,2,-,免费评估
55,林肯大学University of Lincoln,53.3,56.4,76.0,63.1,14.6,4,325,2,-,免费评估
56,亚伯大学Aberystwyth University,51.9,74.1,84.9,59.6,15.9,3,300,4,40,免费评估
57,伦敦南岸大学London South Bank University,50.4,63.4,74.4,68.7,19.3,10,241,4,47,免费评估
58,南安普顿索伦特大学Southampton Solent University,48.8,74.0,79.1,59.9,16.9,3,255,4,49,免费评估
59,伯明翰城市大学Birmingham City University,46.6,49.0,64.2,72.3,20.1,6,304,2,56,免费评估
60,哥比亚大学University of Cumbria,44.3,91.0,90.5,89.7,34.0,3,296,4,26,免费评估
61,普利茅斯大学University of Plymouth,39.2,54.0,71.1,60.8,17.6,7,282,3,26,免费评估
62,格林威治大学The University of Greenwich,38.9,60.0,66.1,62.1,24.9,3,345,5,35,免费评估
63,索尔福德大学University of Salford,37.5,19.0,57.9,29.8,17.5,4,312,6,-,免费评估
64,新白金汉大学Buckinghamshire New University,37.1,50.0,54.4,48.3,17.5,2,234,8,45,免费评估
65,约克圣约翰大学York St John University,34.7,52.0,57.9,44.4,16.2,4,303,3,36,免费评估
66,伦敦都市大学London Metropolitan University,32.4,62.4,65.5,68.2,23.0,3,-,1,41,免费评估
