Ranking,University Name,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,拉夫堡大学Loughborough University,85.3,28.3,357.0,81.7,100.0,免费评估
2,谢菲尔德大学The University of Sheffield,84.2,41.7,337.0,72.0,97.9,免费评估
3,利物浦约翰摩尔斯大学Liverpool John Moores University,82.6,11.7,,60.0,91.5,免费评估
4,诺桑比亚大学Northumbria University,75.9,6.7,345.0,67.4,89.4,免费评估
5,Manchester Metropolitan University,74.9,6.7,320.0,48.1,83.4,免费评估
6,亚伯大学Aberystwyth University,70.4,23.3,,12.8,81.7,免费评估
