Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Southern California,United States,100.0,70.8,99.1,95.4,96.0,免费评估
2,University of Amsterdam,Netherlands,96.6,74.1,96.8,97.8,94.6,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,94.3,94.6,95.3,87.9,93.3,免费评估
4,Stanford University,United States,94.0,97.6,91.1,85.6,92.1,免费评估
5,University of Wisconsin-Madison,United States,91.0,69.4,94.5,100.0,91.3,免费评估
6,"University of California, Berkeley (UCB)",United States,95.4,93.0,92.0,78.9,91.2,免费评估
6,University of Texas at Austin,United States,90.9,74.7,95.9,95.4,91.2,免费评估
8,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,95.3,65.3,91.9,85.6,89.7,免费评估
9,"University of California, Los Angeles (UCLA)",United States,89.9,90.1,90.6,81.8,88.4,免费评估
10,University of Pennsylvania,United States,89.5,83.4,87.5,86.7,87.9,免费评估
11,Columbia University,United States,92.4,87.9,83.8,78.9,87.5,免费评估
12,Michigan State University,United States,84.9,64.7,97.9,92.8,87.1,免费评估
12,National University of Singapore (NUS),Singapore,91.2,90.1,83.3,78.9,87.1,免费评估
14,"Nanyang Technological University, Singapore (NTU)",Singapore,90.3,82.9,87.3,80.4,87.0,免费评估
15,Yale University,United States,84.2,92.8,89.9,87.9,86.9,免费评估
16,New York University (NYU),United States,89.3,83.3,88.6,77.3,86.2,免费评估
17,Northwestern University,United States,81.5,73.8,95.1,93.7,85.9,免费评估
18,"University of California, Santa Barbara (UCSB)",United States,85.5,60.5,91.8,85.6,84.3,免费评估
18,University of Michigan,United States,80.9,77.9,91.3,88.9,84.3,免费评估
20,The Chinese University of Hong Kong (CUHK),Hong Kong,84.8,80.0,89.6,78.9,84.1,免费评估
21,The Ohio State University,United States,76.4,68.4,96.1,98.6,84.0,免费评估
22,Massachusetts Institute of Technology (MIT),United States,84.0,100.0,87.7,72.0,83.9,免费评估
23,Cornell University,United States,77.7,79.9,98.2,86.7,83.8,免费评估
24,Queensland University of Technology (QUT),Australia,83.6,74.7,90.6,78.9,83.2,免费评估
24,University of Illinois at Urbana-Champaign,United States,85.7,62.4,87.3,83.1,83.2,免费评估
26,The University of Tokyo,Japan,87.2,91.9,76.6,73.9,82.9,免费评估
27,City University of Hong Kong,Hong Kong,82.1,71.3,89.4,78.9,81.8,免费评估
27,The University of Queensland,Australia,82.2,78.6,85.2,78.9,81.8,免费评估
29,Pennsylvania State University,United States,75.7,73.2,89.6,91.0,81.3,免费评估
30,"University of North Carolina, Chapel Hill",United States,78.2,58.2,95.4,85.6,81.1,免费评估
31,The University of Melbourne,Australia,82.4,90.8,79.4,73.9,80.9,免费评估
32,The University of Hong Kong,Hong Kong,87.1,85.5,79.8,62.9,80.6,免费评估
32,University of Washington,United States,69.6,69.0,100.0,94.6,80.6,免费评估
34,Cardiff University,United Kingdom,79.8,67.8,90.1,78.9,80.5,免费评估
35,伦敦国王学院King's College London,United Kingdom,79.5,80.2,85.5,77.3,80.3,免费评估
35,The University of Sydney,Australia,78.9,86.8,81.8,78.9,80.3,免费评估
37,Seoul National University,South Korea,82.9,87.1,80.6,67.8,79.8,免费评估
38,Aarhus University,Denmark,79.6,73.9,87.0,75.7,79.7,免费评估
39,拉夫堡大学Loughborough University,United Kingdom,72.4,59.9,97.5,86.7,79.0,免费评估
40,University of Minnesota,United States,73.4,59.3,92.9,87.9,78.8,免费评估
40,University of Zurich,Switzerland,79.4,62.5,87.1,77.3,78.8,免费评估
42,University of Navarra,Spain,80.8,83.9,77.1,72.0,78.6,免费评估
42,University of Helsinki,Finland,78.5,66.6,86.3,77.3,78.6,免费评估
42,"University of Missouri, Columbia",United States,79.2,49.9,89.8,80.4,78.6,免费评估
45,University of Chicago,United States,78.7,78.3,82.5,73.9,78.5,免费评估
46,The University of New South Wales (UNSW Australia),Australia,74.9,87.1,82.3,78.9,78.4,免费评估
47,威斯敏斯特大学University of Westminster,United Kingdom,88.4,53.9,75.5,67.8,78.3,免费评估
48,University of Oslo,Norway,77.3,54.9,88.2,81.8,78.1,免费评估
49,Sungkyunkwan University (SKKU),South Korea,74.6,89.1,83.0,73.9,77.6,免费评估
50,Pontificia Universidad Católica de Chile (UC),Chile,82.1,83.7,77.6,62.9,77.5,免费评估
