Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,555.0,4.23,2.95,81.0,100.0,免费评估
2,杜伦大学Durham University,542.0,4.25,2.95,81.0,99.7,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,486.0,4.05,2.85,80.0,96.6,免费评估
4,布里斯托大学University of Bristol,491.0,4.01,2.95,77.0,96.3,免费评估
5,牛津大学University of Oxford,529.0,4.1,2.95,69.0,96.2,免费评估
6,圣安德鲁斯大学University of St Andrews,491.0,4.25,2.75,74.0,96.0,免费评估
7,伦敦大学学院University College London,498.0,3.85,2.85,77.0,95.4,免费评估
8,格拉斯哥大学University of Glasgow,472.0,4.23,2.55,75.0,94.9,免费评估
9,兰卡斯特大学Lancaster University,448.0,4.22,2.8,71.0,94.2,免费评估
10,伦敦国王学院King's College London,414.0,4.1,2.85,76.0,93.8,免费评估
11,埃克塞特大学University of Exeter,441.0,4.24,2.75,70.0,93.6,免费评估
12,卡迪夫大学Cardiff University,369.0,4.16,2.83,79.0,93.2,免费评估
13,谢菲尔德大学The University of Sheffield,430.0,4.2,2.85,67.0,92.9,免费评估
14,曼彻斯特大学The University of Manchester,419.0,4.26,2.75,67.0,92.5,免费评估
15,爱丁堡大学The University of Edinburgh,472.0,3.93,2.6,68.0,92.3,免费评估
16,诺丁汉大学University of Nottingham,428.0,4.02,2.75,68.0,91.9,免费评估
17,利兹大学University of Leeds,431.0,3.94,2.9,66.0,91.8,免费评估
18,伯明翰大学University of Birmingham,425.0,4.03,2.65,69.0,91.7,免费评估
19,纽卡斯尔大学Newcastle University,410.0,4.05,2.55,72.0,91.6,免费评估
20,阿伯丁大学University of Aberdeen,451.0,4.11,2.5,64.0,91.3,免费评估
21,南安普顿大学University of Southampton,428.0,4.07,2.65,65.0,91.2,免费评估
22,伦敦大学皇家霍洛威学院Royal Holloway University of London,391.0,4.41,2.8,60.0,91.1,免费评估
23,斯旺西大学Swansea University,368.0,3.98,2.7,73.0,90.7,免费评估
24,雷丁大学University of Reading,370.0,4.08,2.81,68.0,90.6,免费评估
25,邓迪大学University of Dundee,402.0,4.28,2.7,60.0,90.5,免费评估
26,伦敦大学玛丽女王学院Queen Mary University of London,376.0,4.28,2.95,58.0,90.2,免费评估
27,约克大学The University of York,400.0,4.21,2.65,61.0,90.1,免费评估
28,拉夫堡大学Loughborough University,385.0,4.16,2.5,66.0,90.0,免费评估
29,莱斯特大学University of Leicester,393.0,4.12,2.4,67.0,89.9,免费评估
30,利物浦大学The University of Liverpool,406.0,4.11,2.55,56.0,88.5,免费评估
31,亚伯大学Aberystwyth University,334.0,4.09,2.8,59.0,87.7,免费评估
32,萨塞克斯大学University of Sussex,405.0,3.84,2.75,52.0,87.2,免费评估
33,东英吉利大学University of East Anglia,453.0,4.2,,64.0,87.1,免费评估
34,斯特林大学University of Stirling,399.0,3.98,2.35,56.0,87.0,免费评估
35,赫尔大学The University of Hull,310.0,4.15,2.6,58.0,86.4,免费评估
36,基尔大学Keele University,354.0,4.27,,71.0,85.8,免费评估
37,英国女王大学Queen's University Belfast,352.0,4.25,2.55,47.0,85.7,免费评估
38,普利茅斯大学University of Plymouth,303.0,4.0,2.55,57.0,85.1,免费评估
39,西英格兰大学University of the West of England,320.0,4.15,1.85,62.0,84.9,免费评估
40,班戈大学Bangor University,283.0,4.13,2.4,55.0,84.1,免费评估
41,考文垂大学Coventry University,318.0,4.42,1.6,56.0,83.9,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,320.0,3.96,2.24,52.0,83.3,免费评估
43,朴茨茅斯大学University of Portsmouth,295.0,4.24,2.2,50.0,83.3,免费评估
44,切斯特大学University of Chester,306.0,4.38,1.6,,83.3,免费评估
45,诺桑比亚大学Northumbria University,341.0,4.26,2.2,42.0,83.2,免费评估
