Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,96.3,100.0,100.0,98.5,98.1,免费评估
2,剑桥大学University of Cambridge,United Kingdom,98.9,99.1,90.9,90.6,94.8,免费评估
3,"University of California, Berkeley",United States,97.5,93.4,91.2,93.9,94.6,免费评估
4,California Institute of Technology,United States,94.8,76.2,89.4,100.0,92.9,免费评估
5,Massachusetts Institute of Technology,United States,100.0,96.0,86.6,82.7,91.9,免费评估
6,Columbia University,United States,91.9,83.0,90.5,91.2,90.6,免费评估
7,牛津大学University of Oxford,United Kingdom,94.0,97.5,86.8,81.5,89.4,免费评估
8,Stanford University,United States,91.4,93.3,87.0,86.6,89.3,免费评估
9,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,94.1,85.6,84.8,81.5,87.8,免费评估
10,"University of California, Los Angeles",United States,92.0,82.8,85.2,83.0,87.1,免费评估
11,"University of California, San Diego",United States,91.5,77.0,85.8,84.1,86.9,免费评估
12,The Australian National University,Australia,93.8,75.1,86.5,80.3,86.8,免费评估
13,The University of Tokyo,Japan,90.3,85.8,78.6,81.9,84.8,免费评估
14,Princeton University,United States,77.2,88.5,94.8,85.2,84.6,免费评估
15,爱丁堡大学The University of Edinburgh,United Kingdom,82.5,80.1,89.5,82.7,84.1,免费评估
16,University of Colorado Boulder,United States,82.1,68.7,86.3,87.9,83.4,免费评估
17,帝国理工学院Imperial College London,United Kingdom,86.1,89.0,81.2,77.3,83.0,免费评估
18,University of Chicago,United States,72.2,82.0,98.9,84.8,82.9,免费评估
19,University of Michigan,United States,81.5,88.4,84.7,80.3,82.7,免费评估
19,The University of Arizona,United States,77.2,51.6,92.3,93.9,82.7,免费评估
21,布里斯托大学University of Bristol,United Kingdom,85.3,69.8,87.1,76.3,82.1,免费评估
21,University of Washington,United States,86.0,34.6,89.8,86.6,82.1,免费评估
23,University of Texas at Austin,United States,76.2,76.6,85.5,87.2,81.3,免费评估
24,Yale University,United States,81.0,89.7,88.0,70.7,81.0,免费评估
25,Pennsylvania State University,United States,75.1,58.7,89.3,86.6,80.0,免费评估
25,杜伦大学Durham University,United Kingdom,72.8,77.8,88.5,83.8,80.0,免费评估
27,National Taiwan University,Taiwan,86.6,87.0,76.4,66.5,79.2,免费评估
27,University of British Columbia,Canada,74.3,79.4,85.0,81.1,79.2,免费评估
27,伦敦大学学院University College London,United Kingdom,78.9,72.4,83.9,77.7,79.2,免费评估
30,南安普顿大学University of Southampton,United Kingdom,82.6,75.6,79.7,73.4,79.0,免费评估
31,Cornell University,United States,70.0,81.7,89.2,81.5,78.7,免费评估
32,University of Toronto,Canada,74.6,70.8,83.2,82.3,78.3,免费评估
33,Utrecht University,Netherlands,80.2,68.9,83.4,72.9,78.1,免费评估
34,Kyoto University,Japan,81.0,84.4,76.5,71.3,77.8,免费评估
34,The University of Hong Kong,Hong Kong,70.9,96.2,86.0,73.4,77.8,免费评估
36,利兹大学University of Leeds,United Kingdom,80.8,68.3,82.4,71.3,77.7,免费评估
37,The University of Melbourne,Australia,78.4,90.4,79.7,66.5,77.0,免费评估
38,"University of California, Santa Barbara",United States,75.4,47.7,88.9,77.7,76.6,免费评估
39,The University of Western Australia,Australia,78.6,88.9,77.1,67.1,76.5,免费评估
40,Tokyo Institute of Technology,Japan,70.8,82.4,86.5,72.9,76.4,免费评估
40,Curtin University of Technology,Australia,77.6,76.9,80.3,69.5,76.4,免费评估
40,"University of California, Irvine",United States,71.6,62.7,90.0,75.4,76.4,免费评估
43,Colorado School of Mines,United States,66.6,74.3,85.8,82.3,76.3,免费评估
44,Peking University,China,73.4,87.2,77.6,73.9,75.9,免费评估
45,Tohoku University,Japan,74.4,84.6,78.3,70.7,75.5,免费评估
45,"University of California, Santa Cruz",United States,70.0,,98.8,90.6,75.5,免费评估
47,曼彻斯特大学The University of Manchester,United Kingdom,72.3,75.5,85.0,69.0,75.0,免费评估
48,Nagoya University,Japan,71.7,83.3,82.7,67.7,74.7,免费评估
48,Macquarie University,Australia,73.6,58.9,86.3,70.7,74.7,免费评估
50,Universität Bremen,Germany,85.1,22.9,81.8,70.1,74.5,免费评估
