Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.00%,81.60%,40.40%,550,76.20%,100.0,免费评估
2,伦敦大学学院University College London,83.40%,89.50%,49.30%,480,69.70%,99.4,免费评估
2,牛津大学University of Oxford,85.70%,82.70%,38.80%,522,74.80%,99.4,免费评估
4,圣安德鲁斯大学University of St Andrews,94.00%,95.40%,25.00%,507,70.00%,99.0,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,81.40%,88.80%,41.30%,478,73.20%,97.8,免费评估
6,英国女王大学Queen's University Belfast,92.40%,92.10%,49.00%,334,60.80%,95.8,免费评估
6,萨塞克斯大学University of Sussex,82.40%,87.10%,34.40%,391,84.10%,95.8,免费评估
8,伯明翰大学University of Birmingham,80.00%,71.30%,50.90%,330,87.60%,95.4,免费评估
9,曼彻斯特大学The University of Manchester,85.20%,88.30%,36.70%,400,70.40%,94.9,免费评估
10,爱丁堡大学The University of Edinburgh,74.20%,85.40%,42.20%,480,61.10%,93.5,免费评估
11,杜伦大学Durham University,73.40%,77.80%,29.10%,484,74.60%,92.6,免费评估
12,伦敦大学亚非学院SOAS University of London,87.10%,87.30%,31.10%,432,53.10%,92.0,免费评估
13,肯特大学University of Kent,87.20%,89.30%,20.50%,354,68.60%,90.7,免费评估
14,布里斯托大学University of Bristol,86.40%,87.20%,11.20%,389,71.80%,90.1,免费评估
15,阿伯丁大学University of Aberdeen,86.00%,88.80%,31.80%,402,45.50%,89.7,免费评估
16,伯恩茅斯大学Bournemouth University,89.40%,89.90%,19.90%,319,63.80%,89.2,免费评估
16,东英吉利大学University of East Anglia,84.20%,76.70%,38.60%,,54.5%*,89.2,免费评估
18,伦敦大学金史密斯学院Goldsmiths University of London,84.00%,83.10%,34.50%,341,54.80%,88.9,免费评估
19,利物浦约翰摩尔斯大学Liverpool John Moores University,91.30%,94.20%,15.10%,332,58.10%,88.6,免费评估
20,布鲁内尔大学Brunel University,89.90%,94.30%,29.30%,331,41.00%,87.9,免费评估
21,罗汉普顿大学Roehampton University,88.20%,88.30%,27.70%,258,59.80%,87.6,免费评估
22,东伦敦大学University of East London,96.90%,97.90%,13.70%,252,51.40%,86.6,免费评估
23,利兹大学University of Leeds,83.30%,85.10%,,411,63.80%,86.1,免费评估
24,斯特林大学University of Stirling,89.00%,91.80%,,395*,51.40%,85.6,免费评估
25,切斯特大学University of Chester,83.10%,76.60%,6.40%,,64.6%*,85.3,免费评估
26,牛津布鲁克斯大学Oxford Brookes University,86.40%,86.40%,17.30%,331,46.90%,84.8,免费评估
27,谢菲尔德哈莱姆大学Sheffield Hallam University,82.40%,81.40%,,307*,46.40%,79.0,免费评估
28,南威尔士大学The University of South Wales,70.50%,77.30%,,318*,36.40%,73.9,免费评估
29,南安普顿索伦特大学Southampton Solent University,72.30%,78.90%,,253*,42.60%,73.7,免费评估
30,伯明翰城市大学Birmingham City University,72.10%,62.30%,3.80%,314*,32.30%,72.5,免费评估
