Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,86.0,3.0,524,74.0,100.0,免费评估
2,华威大学The University of Warwick,81.0,3.5,417,62.0,90.6,免费评估
3,萨里大学University of Surrey,85.0,3.6,356,64.0,90.4,免费评估
4,兰卡斯特大学Lancaster University,82.0,4.0,362,63.0,89.7,免费评估
5,杜伦大学Durham University,77.0,2.8,428,70.0,89.3,免费评估
6,巴斯大学University of Bath,76.0,4.4,364,65.0,88.8,免费评估
7,爱丁堡大学The University of Edinburgh,81.0,3.6,429,54.0,88.7,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,72.0,2.7,431,77.0,88.2,免费评估
9,萨塞克斯大学University of Sussex,81.0,3.2,351,59.0,85.7,免费评估
10,约克大学The University of York,81.0,3.7,351,54.0,85.6,免费评估
11,南安普顿大学University of Southampton,84.0,4.3,382,39.0,85.4,免费评估
12,埃塞克斯大学University of Essex,81.0,4.0,322,54.0,85.1,免费评估
13,埃克塞特大学University of Exeter,84.0,3.0,376,48.0,84.7,免费评估
14,思克莱德大学University of Strathclyde,84.0,0.8,377,63.0,83.4,免费评估
15,利兹大学University of Leeds,75.0,4.1,368,51.0,83.0,免费评估
16,拉夫堡大学Loughborough University,77.0,2.9,364,58.0,83.0,免费评估
17,谢菲尔德大学The University of Sheffield,76.0,3.2,369,55.0,82.9,免费评估
18,卡迪夫大学Cardiff University,77.0,3.3,359,50.0,81.5,免费评估
19,朴茨茅斯大学University of Portsmouth,79.0,2.4,297,62.0,81.2,免费评估
20,格拉斯哥大学University of Glasgow,83.0,1.9,405,44.0,81.0,免费评估
21,肯特大学University of Kent,76.0,4.0,306,52.0,80.9,免费评估
22,莱斯特大学University of Leicester,82.0,1.6,343,,79.8,免费评估
23,纽卡斯尔大学Newcastle University,78.0,2.5,368,48.0,79.4,免费评估
24,斯特林大学University of Stirling,79.0,2.4,321,52.0,79.2,免费评估
25,阿伯丁大学University of Aberdeen,82.0,2.7,300,47.0,79.1,免费评估
26,伦敦大学金史密斯学院Goldsmiths University of London,76.0,4.0,287,46.0,78.4,免费评估
27,基尔大学Keele University,75.0,2.9,288,56.0,78.4,免费评估
28,伯明翰大学University of Birmingham,77.0,1.3,359,57.0,78.2,免费评估
29,东英吉利大学University of East Anglia,86.0,,353,53.0,78.2,免费评估
30,龙比亚大学Napier University,82.0,0.4,278,66.0,77.9,免费评估
31,诺桑比亚大学Northumbria University,82.0,1.5,288,52.0,77.1,免费评估
32,布里斯托大学University of Bristol,68.0,2.2,365,60.0,77.0,免费评估
33,曼彻斯特大学The University of Manchester,61.0,4.3,395,46.0,75.5,免费评估
34,诺丁汉大学University of Nottingham,70.0,2.2,345,54.0,75.5,免费评估
35,赫尔大学The University of Hull,82.0,1.9,260,46.0,75.1,免费评估
36,英国女王大学Queen's University Belfast,71.0,2.9,312,47.0,74.0,免费评估
37,伯明翰城市大学Birmingham City University,82.0,1.1,235,53.0,73.9,免费评估
38,利物浦大学The University of Liverpool,79.0,1.3,351,40.0,73.8,免费评估
39,林肯大学University of Lincoln,85.0,,268,52.0,73.7,免费评估
40,阿斯顿大学Aston University,71.0,1.0,339,57.0,73.4,免费评估
41,东伦敦大学University of East London,80.0,1.9,185,53.0,72.9,免费评估
42,罗伯特高登大学The Robert Gordon University,83.0,0.5,226,54.0,72.9,免费评估
43,布鲁内尔大学Brunel University,73.0,2.2,291,47.0,72.5,免费评估
44,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,80.0,1.1,284,44.0,72.5,免费评估
45,伦敦城市大学City University London,68.0,2.3,334,48.0,72.1,免费评估
46,哈德斯菲尔德大学University of Huddersfield,79.0,0.8,235,55.0,71.9,免费评估
47,切斯特大学University of Chester,75.0,0.6,275,58.0,71.8,免费评估
