Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,97.3,91.0,98.8,100.0,97.6,免费评估
2,INSEAD,France,100.0,93.3,81.1,92.5,95.2,免费评估
3,伦敦商学院London Business School,United Kingdom,98.5,88.5,82.6,91.6,93.8,免费评估
4,Massachusetts Institute of Technology (MIT),United States,92.8,93.0,93.6,95.0,93.6,免费评估
5,University of Pennsylvania,United States,96.7,91.6,96.3,86.5,93.1,免费评估
6,Stanford University,United States,93.6,87.4,88.3,93.3,92.4,免费评估
7,剑桥大学University of Cambridge,United Kingdom,88.7,86.3,96.3,94.8,91.1,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,93.2,86.5,91.6,85.9,90.2,免费评估
8,Bocconi University,Italy,92.9,88.4,88.9,86.6,90.2,免费评估
10,牛津大学University of Oxford,United Kingdom,87.8,84.7,92.1,94.2,89.8,免费评估
11,HEC Paris School of Management,France,90.4,93.1,79.6,87.6,88.8,免费评估
12,"University of California, Berkeley (UCB)",United States,87.9,87.2,91.6,86.6,87.8,免费评估
13,National University of Singapore (NUS),Singapore,85.8,83.8,88.9,88.4,86.7,免费评估
13,Northwestern University,United States,88.2,91.4,91.6,81.1,86.7,免费评估
15,Copenhagen Business School,Denmark,94.1,89.2,97.2,65.9,85.5,免费评估
16,The Hong Kong University of Science and Technology,Hong Kong,87.6,94.1,84.0,77.9,85.0,免费评估
17,University of Chicago,United States,85.8,91.6,79.6,82.4,84.7,免费评估
18,Columbia University,United States,83.2,85.9,87.8,85.5,84.6,免费评估
19,华威大学The University of Warwick,United Kingdom,83.0,89.0,97.2,76.6,83.1,免费评估
20,The University of Melbourne,Australia,79.5,85.9,95.9,83.6,83.0,免费评估
21,Erasmus University Rotterdam,Netherlands,87.0,89.1,94.1,70.1,82.9,免费评估
22,New York University (NYU),United States,84.4,80.9,77.1,81.9,82.6,免费评估
22,University of Michigan,United States,81.8,88.7,94.5,77.9,82.6,免费评估
24,Yale University,United States,79.4,85.5,78.8,87.3,82.3,免费评估
25,Universitat Ramon Llull,Spain,80.9,95.2,84.0,76.6,81.4,免费评估
26,The University of New South Wales (UNSW Sydney),Australia,77.3,86.0,95.9,81.3,81.2,免费评估
27,"Nanyang Technological University, Singapore (NTU)",Singapore,78.0,84.3,83.3,84.1,81.0,免费评估
27,The University of Hong Kong,Hong Kong,78.1,87.3,88.9,81.0,81.0,免费评估
29,"University of California, Los Angeles (UCLA)",United States,78.4,86.7,75.3,85.1,80.9,免费评估
30,帝国理工学院Imperial College London,United Kingdom,74.7,94.4,92.1,82.7,80.8,免费评估
31,University of Navarra,Spain,79.8,89.5,84.0,78.0,80.7,免费评估
32,Peking University,China,78.9,82.6,81.9,81.5,80.4,免费评估
33,Seoul National University,South Korea,78.1,87.8,85.9,79.7,80.3,免费评估
34,University of St.Gallen (HSG),Switzerland,79.3,87.2,92.6,75.2,80.2,免费评估
35,曼彻斯特大学The University of Manchester,United Kingdom,76.6,86.6,100.0,77.0,80.1,免费评估
36,Monash University,Australia,74.1,86.5,100.0,80.6,79.9,免费评估
37,ESSEC Business School,France,77.5,86.4,78.8,81.1,79.6,免费评估
38,WU (Vienna University of Economics and Business),Austria,82.1,87.6,90.6,68.6,79.5,免费评估
39,Tsinghua University,China,76.1,83.6,86.6,81.2,79.4,免费评估
40,University of Toronto,Canada,75.5,85.4,88.9,80.5,79.3,免费评估
41,Singapore Management University,Singapore,80.6,87.6,85.3,72.0,79.2,免费评估
42,The University of Sydney,Australia,75.0,83.6,91.1,80.1,79.0,免费评估
43,Duke University,United States,75.9,90.4,85.3,74.8,78.0,免费评估
43,The Chinese University of Hong Kong (CUHK),Hong Kong,77.5,84.9,82.6,75.1,78.0,免费评估
45,Shanghai Jiao Tong University,China,74.6,85.9,84.0,78.8,77.9,免费评估
46,University of British Columbia,Canada,74.6,87.4,85.3,77.5,77.8,免费评估
47,Universität Mannheim,Germany,79.7,87.8,86.6,66.6,77.3,免费评估
48,City University of Hong Kong,Hong Kong,74.9,89.9,96.3,69.8,77.0,免费评估
49,Cornell University,United States,72.2,87.2,88.9,77.3,76.9,免费评估
50,Fudan University,China,74.4,85.3,82.6,75.8,76.7,免费评估
50,Korea University,South Korea,73.4,83.2,81.9,78.4,76.7,免费评估
