Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,萨里大学University of Surrey,84.50%,84.40%,37.50%,434.0,94.40%,100.0,免费评估
2,利兹大学University of Leeds,88.00%,89.50%,36.80%,444.0,84.40%,99.9,免费评估
3,King's College London,77.70%,82.50%,46.80%,440.0,81.80%,97.7,免费评估
4,雷丁大学University of Reading,78.40%,83.90%,50.70%,385.0,83.30%,96.2,免费评估
4,英国女王大学Queen's University Belfast,69.50%,92.80%,56.30%,381.0,85.30%,96.2,免费评估
6,诺丁汉大学University of Nottingham,83.30%,85.50%,36.40%,377.0,87.80%,95.9,免费评估
7,纽卡斯尔大学Newcastle University,78.70%,90.40%,28.40%,407.0,86.10%,95.4,免费评估
8,林肯大学University of Lincoln,89.60%,93.70%,31.10%,,70.00%,93.6,免费评估
9,阿尔斯特大学University of Ulster,86.70%,90.90%,42.50%,319.0,75.40%,93.1,免费评估
10,考文垂大学Coventry University,86.70%,88.20%,,363.0,96.40%,92.6,免费评估
11,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,87.60%,94.70%,8.10%,,80.00%,92.5,免费评估
12,普利茅斯大学University of Plymouth,89.70%,93.00%,17.40%,359.0,72.30%,91.8,免费评估
13,赫特福德大学University of Hertfordshire,79.90%,81.20%,14.80%,326.0,97.00%,90.7,免费评估
14,罗伯特高登大学The Robert Gordon University,76.20%,80.20%,4.90%,433.0,77.40%,90.0,免费评估
15,艾芝西尔大学Edge Hill University,94.80%,97.40%,,339.0,70.80%,89.8,免费评估
16,格林威治大学The University of Greenwich,83.60%,98.00%,19.50%,,65.20%,89.4,免费评估
17,哈珀亚当斯大学Harper Adams University,85.00%,84.50%,5.70%,296.0,93.50%,88.9,免费评估
18,Manchester Metropolitan University,86.50%,89.40%,12.00%,344.0,70.00%,88.8,免费评估
19,利物浦霍普大学Liverpool Hope University,94.20%,91.00%,,321.0,74.20%,88.6,免费评估
20,利兹贝克特大学Leeds Beckett University,86.50%,92.10%,,330.0,77.30%,88.0,免费评估
21,哈德斯菲尔德大学University of Huddersfield,90.20%,93.30%,,310.0,73.20%,87.3,免费评估
22,Northumbria University,79.70%,83.00%,14.00%,346.0,,87.0,免费评估
23,金斯顿大学Kingston University,90.90%,93.60%,2.60%,,57.60%,86.6,免费评估
24,切斯特大学University of Chester,72.60%,77.90%,12.00%,322.0,85.20%,86.0,免费评估
25,谢菲尔德哈莱姆大学Sheffield Hallam University,86.00%,89.20%,,304.0,73.30%,85.6,免费评估
26,利物浦约翰摩尔斯大学Liverpool John Moores University,80.70%,82.70%,6.00%,346.0,66.70%,85.4,免费评估
27,伯恩茅斯大学Bournemouth University,79.50%,88.30%,4.70%,334.0,65.60%,84.8,免费评估
28,伦敦都市大学London Metropolitan University,80.80%,87.10%,,302.0,75.70%,84.6,免费评估
29,罗汉普顿大学Roehampton University,86.50%,89.30%,20.60%,258.0,60.00%,84.2,免费评估
30,中央兰开夏大学University of Central Lancashire,83.40%,83.00%,8.30%,360.0,50.00%,84.1,免费评估
31,玛格丽特女王大学Queen Margaret University,77.60%,78.00%,,384.0,54.00%,82.8,免费评估
32,牛津布鲁克斯大学Oxford Brookes University,76.90%,77.10%,3.00%,317.0,66.10%,82.0,免费评估
33,伍斯特大学University of Worcester,92.90%,92.90%,,278.0,46.20%,81.6,免费评估
34,卡迪夫都市大学Cardiff Metropolitan University,73.70%,77.60%,,292.0,66.00%,79.8,免费评估
35,巴斯斯巴大学Bath Spa University,77.70%,84.60%,,307.0,51.50%,79.6,免费评估
36,"特威克南圣玛丽大学St Mary's, Twickenham",77.70%,82.50%,,273.0,56.00%,78.5,免费评估
37,皇家农学院Royal Agricultural University,65.40%,70.60%,2.10%,,73.30%,78.3,免费评估
38,威斯敏斯特大学University of Westminster,71.30%,84.80%,,288.0,56.60%,78.2,免费评估
39,萨福克学院University Campus Suffolk,71.00%,79.60%,,305.0,52.60%,77.6,免费评估
40,利兹圣三一大学Leeds Trinity University,70.40%,67.10%,,254.0,61.10%,75.1,免费评估
