Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,96,76,10.0,9.5,74.0,7.0,515.0,,免费评估
2,剑桥大学University of Cambridge,95.4,95,86,9.0,11.5,78.0,6.0,527.0,,免费评估
3,伦敦大学学院University College London,83.7,86,60,10.0,9.6,75.0,6.0,453.0,,免费评估
4,南安普顿大学University of Southampton,81.5,93,77,10.0,10.5,69.0,7.0,431.0,,免费评估
5,巴斯大学University of Bath,75.6,92,74,6.0,12.1,71.0,7.0,425.0,,免费评估
6,伦敦国王学院King's College London,75.4,84,58,9.0,10.2,74.0,6.0,397.0,,免费评估
7,圣安德鲁斯大学University of St Andrews,74.7,92,78,4.0,13.4,71.0,7.0,456.0,,免费评估
8,赫瑞瓦特大学Heriot Watt University,71.7,97,86,6.0,14.9,69.0,7.0,384.0,,免费评估
9,阿斯顿大学Aston University,71.3,91,73,8.0,12.4,76.0,4.0,360.0,,免费评估
9,卡迪夫大学Cardiff University,71.3,88,63,,5.2,64.0,4.0,388.0,,免费评估
11,萨塞克斯大学University of Sussex,70.8,85,58,3.0,8.5,74.0,8.0,398.0,,免费评估
12,杜伦大学Durham University,70.6,91,58,3.0,14.3,71.0,7.0,492.0,,免费评估
13,利兹大学University of Leeds,69.1,88,63,9.0,12.4,66.0,5.0,394.0,,免费评估
14,诺丁汉大学University of Nottingham,68.5,89,58,7.0,10.3,69.0,5.0,394.0,,免费评估
15,考文垂大学Coventry University,67.5,83,78,5.0,14.5,,10.0,267.0,,免费评估
16,爱丁堡大学The University of Edinburgh,66.4,80,42,9.0,15.3,70.0,5.0,459.0,,免费评估
16,莱斯特大学University of Leicester,66.4,93,90,7.0,15.4,55.0,7.0,339.0,,免费评估
18,兰卡斯特大学Lancaster University,66.3,92,66,4.0,13.0,80.0,4.0,367.0,,免费评估
19,布里斯托大学University of Bristol,65.5,88,64,5.0,18.5,73.0,7.0,431.0,,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,65.4,91,72,9.0,12.9,55.0,5.0,335.0,,免费评估
21,肯特大学University of Kent,65.1,91,78,4.0,11.9,59.0,10.0,297.0,,免费评估
22,伦敦大学亚非学院SOAS University of London,64.8,87,62,5.0,10.1,64.0,7.0,354.0,,免费评估
23,华威大学The University of Warwick,64.7,93,76,7.0,19.1,59.0,5.0,447.0,,免费评估
24,英国女王大学Queen's University Belfast,64.5,83,56,8.0,11.6,71.0,5.0,367.0,,免费评估
25,曼彻斯特大学The University of Manchester,63.5,86,54,9.0,15.6,62.0,5.0,400.0,,免费评估
26,谢菲尔德大学The University of Sheffield,63.0,89,67,4.0,12.8,65.0,6.0,402.0,,免费评估
27,罗汉普顿大学Roehampton University,62.5,85,71,3.0,8.5,,10.0,220.0,,免费评估
28,伯明翰大学University of Birmingham,61.4,92,64,7.0,13.0,57.0,4.0,399.0,,免费评估
29,伦敦大学皇家霍洛威学院Royal Holloway University of London,61.3,92,74,4.0,13.3,70.0,5.0,346.0,,免费评估
30,剑桥安鲁大学Anglia Ruskin University,61.1,81,66,7.0,9.4,,5.0,,,免费评估
31,索尔福德大学University of Salford,60.1,84,74,9.0,11.3,52.0,6.0,298.0,,免费评估
32,纽卡斯尔大学Newcastle University,56.8,83,59,5.0,18.6,67.0,4.0,437.0,,免费评估
33,埃克塞特大学University of Exeter,56.1,90,66,4.0,20.9,65.0,5.0,415.0,,免费评估
34,格拉斯哥大学University of Glasgow,55.3,86,56,3.0,18.9,62.0,8.0,413.0,,免费评估
35,斯旺西大学Swansea University,54.7,90,73,3.0,10.5,71.0,3.0,306.0,,免费评估
36,利物浦大学The University of Liverpool,54.5,84,61,7.0,15.2,59.0,5.0,351.0,,免费评估
37,中央兰开夏大学University of Central Lancashire,54.3,91,77,6.0,6.4,,2.0,243.0,,免费评估
38,朴茨茅斯大学University of Portsmouth,53.3,92,80,6.0,13.1,61.0,2.0,258.0,,免费评估
