Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,84,85,69,8.9,10.0,570,8.0,84.0,免费评估
2,伦敦大学皇家霍洛威学院Royal Holloway University of London,93.4,93,94,75,7.1,6.0,384,8.0,,免费评估
3,圣安德鲁斯大学University of St Andrews,92.7,91,88,80,9.2,7.0,500,7.0,86.0,免费评估
4,伯明翰大学University of Birmingham,88.0,95,95,88,10.5,8.0,452,6.0,70.0,免费评估
5,兰卡斯特大学Lancaster University,87.5,94,85,75,6.7,8.0,394,3.0,96.0,免费评估
6,英国女王大学Queen's University Belfast,81.7,94,95,71,7.7,5.0,399,8.0,,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,81.0,88,91,71,6.2,7.0,301,7.0,,免费评估
8,帝国理工学院Imperial College London,80.4,81,83,52,8.4,8.0,531,7.0,83.0,免费评估
9,赫特福德大学University of Hertfordshire,80.2,90,90,76,7.4,2.0,258,10.0,,免费评估
10,萨塞克斯大学University of Sussex,80.0,90,87,74,8.7,7.0,384,9.0,,免费评估
11,曼彻斯特大学The University of Manchester,77.7,99,94,62,11.9,9.0,482,6.0,72.0,免费评估
12,伦敦大学学院University College London,77.2,82,84,59,6.7,10.0,447,8.0,68.0,免费评估
13,华威大学The University of Warwick,76.0,95,91,71,10.8,6.0,493,5.0,79.0,免费评估
14,谢菲尔德大学The University of Sheffield,75.5,91,92,85,11.7,5.0,390,9.0,73.0,免费评估
15,利物浦大学The University of Liverpool,73.0,90,82,67,8.4,9.0,406,6.0,72.0,免费评估
16,诺丁汉大学University of Nottingham,72.4,90,88,64,9.6,8.0,436,4.0,78.0,免费评估
17,格拉斯哥大学University of Glasgow,71.4,100,96,64,10.1,5.0,400,4.0,,免费评估
17,莱斯特大学University of Leicester,71.4,93,93,57,9.1,6.0,377,7.0,76.0,免费评估
19,拉夫堡大学Loughborough University,66.8,96,91,72,12.1,3.0,319,5.0,82.0,免费评估
20,南安普顿大学University of Southampton,66.7,94,91,65,12.0,7.0,414,5.0,73.0,免费评估
21,杜伦大学Durham University,66.3,91,86,66,11.4,4.0,541,5.0,78.0,免费评估
22,斯旺西大学Swansea University,65.8,84,92,59,7.4,2.0,293,8.0,,免费评估
23,邓迪大学University of Dundee,64.4,84,91,47,7.7,5.0,332,,,免费评估
24,利兹大学University of Leeds,62.0,91,91,68,11.6,6.0,424,6.0,64.0,免费评估
25,约克大学The University of York,61.7,93,95,72,11.4,5.0,380,2.0,73.0,免费评估
26,赫瑞瓦特大学Heriot Watt University,61.6,88,85,65,9.2,7.0,360,,,免费评估
27,思克莱德大学University of Strathclyde,59.5,87,85,70,9.2,7.0,329,3.0,72.0,免费评估
28,基尔大学Keele University,58.8,93,88,73,8.0,3.0,251,,,免费评估
29,萨里大学University of Surrey,56.3,88,93,80,13.3,4.0,360,7.0,,免费评估
30,埃克塞特大学University of Exeter,55.6,97,95,80,13.8,3.0,403,3.0,63.0,免费评估
31,肯特大学University of Kent,51.7,97,94,76,12.1,3.0,289,7.0,59.0,免费评估
32,爱丁堡大学The University of Edinburgh,49.8,84,87,53,11.3,,448,3.0,75.0,免费评估
33,巴斯大学University of Bath,48.4,86,87,61,11.8,3.0,419,2.0,73.0,免费评估
34,布里斯托大学University of Bristol,46.0,84,84,61,14.5,4.0,482,3.0,74.0,免费评估
35,赫尔大学The University of Hull,45.3,92,92,79,,2.0,245,3.0,,免费评估
36,亚伯大学Aberystwyth University,43.7,88,82,58,12.9,5.0,295,3.0,,免费评估
37,卡迪夫大学Cardiff University,41.6,86,85,59,11.6,4.0,379,1.0,70.0,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,41.5,93,94,72,13.6,2.0,232,,,免费评估
39,索尔福德大学University of Salford,37.0,80,87,74,15.6,2.0,198,6.0,,免费评估
40,伦敦国王学院King's College London,33.2,82,78,68,14.9,4.0,405,2.0,,免费评估
