Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,206,,3.26,80,100.0,免费评估
2,剑桥大学University of Cambridge,204,,3.41,76,99.6,免费评估
3,圣安德鲁斯大学University of St Andrews,192,4.46,3.29,80,97.6,免费评估
4,杜伦大学Durham University,197,4.18,3.29,80,97.5,免费评估
5,埃克塞特大学University of Exeter,159,4.2,3.04,80,95.1,免费评估
6,格拉斯哥大学University of Glasgow,153,3.97,2.77,84,94.0,免费评估
7,伦敦大学学院University College London,169,4.19,3.0,70,93.7,免费评估
8,诺丁汉大学University of Nottingham,130,4.21,3.14,74,93.0,免费评估
9,"King's College London, University of London",158,3.95,3.07,70,92.4,免费评估
10,华威大学The University of Warwick,150,4.19,3.08,66,92.2,免费评估
11,布里斯托大学University of Bristol,160,4.0,3.06,66,91.9,免费评估
12,肯特大学University of Kent,109,4.28,2.86,78,91.6,免费评估
13,伯明翰大学University of Birmingham,143,3.87,3.18,72,91.6,免费评估
14,纽卡斯尔大学Newcastle University,138,3.92,3.01,70,91.4,免费评估
15,利兹大学University of Leeds,148,4.17,2.88,68,91.4,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,130,4.24,2.6,76,90.9,免费评估
17,利物浦大学The University of Liverpool,132,4.27,2.79,70,90.9,免费评估
18,曼彻斯特大学The University of Manchester,151,4.03,2.87,66,90.6,免费评估
19,雷丁大学University of Reading,116,4.05,3.16,68,90.4,免费评估
20,斯旺西大学Swansea University,113,4.28,3.07,68,89.6,免费评估
21,爱丁堡大学The University of Edinburgh,168,4.04,2.91,54,89.5,免费评估
22,卡迪夫大学Cardiff University,128,4.29,3.19,60,89.4,免费评估
23,罗汉普顿大学Roehampton University,111,4.43,2.7,68,89.3,免费评估
24,莱斯特大学University of Leicester,120,4.32,,68,87.2,免费评估
25,圣大卫三一学院University of Wales Trinity Saint David,109,4.13,2.21,50,84.2,免费评估
