Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,547.0,4.08,3.0,75.0,100.0,免费评估
2,牛津大学University of Oxford,531.0,4.1,2.87,75.0,98.9,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,489.0,4.21,2.84,75.0,98.4,免费评估
4,圣安德鲁斯大学University of St Andrews,522.0,4.56,2.67,65.0,97.7,免费评估
5,伦敦大学学院University College London,480.0,4.21,2.91,70.0,97.3,免费评估
6,曼彻斯特大学The University of Manchester,404.0,4.3,3.12,75.0,96.3,免费评估
7,埃克塞特大学University of Exeter,454.0,4.2,2.99,,96.0,免费评估
8,杜伦大学Durham University,460.0,3.92,2.96,75.0,94.9,免费评估
9,萨塞克斯大学University of Sussex,358.0,4.19,2.91,80.0,94.8,免费评估
10,伯明翰大学University of Birmingham,385.0,4.03,3.37,,93.3,免费评估
11,英国女王大学Queen's University Belfast,351.0,4.46,3.07,60.0,92.6,免费评估
12,爱丁堡大学The University of Edinburgh,448.0,3.9,3.02,60.0,92.4,免费评估
13,布里斯托大学University of Bristol,411.0,4.31,2.17,70.0,91.5,免费评估
14,肯特大学University of Kent,359.0,4.28,2.63,70.0,91.1,免费评估
15,南安普顿大学University of Southampton,346.0,3.99,3.23,,90.9,免费评估
16,伦敦大学金史密斯学院Goldsmiths University of London,333.0,4.16,2.88,55.0,88.2,免费评估
17,伦敦大学亚非学院SOAS University of London,414.0,4.21,2.8,45.0,88.1,免费评估
18,阿伯丁大学University of Aberdeen,398.0,4.27,2.76,45.0,87.9,免费评估
19,罗汉普顿大学Roehampton University,273.0,4.39,2.65,60.0,87.6,免费评估
20,利物浦约翰摩尔斯大学Liverpool John Moores University,341.0,4.38,2.49,55.0,85.8,免费评估
21,布鲁内尔大学Brunel University,336.0,4.47,2.62,40.0,85.4,免费评估
22,中央兰开夏大学University of Central Lancashire,,4.08,2.09,,82.9,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,297.0,4.22,2.38,45.0,82.6,免费评估
24,诺丁汉特伦特大学Nottingham Trent University,333.0,4.14,,60.0,82.5,免费评估
25,东伦敦大学University of East London,247.0,4.56,2.74,45.0,82.3,免费评估
26,圣大卫三一学院University of Wales Trinity Saint David,234.0,4.24,2.26,50.0,81.2,免费评估
27,伯恩茅斯大学Bournemouth University,297.0,4.3,,,79.7,免费评估
28,Wrexham Glyndwr,209.0,4.29,,60.0,79.1,免费评估
29,Suffolk,249.0,4.26,,40.0,75.7,免费评估
30,北安普顿大学The University of Northampton,266.0,4.02,,40.0,74.9,免费评估
31,伯明翰城市大学Birmingham City University,316.0,3.72,2.02,35.0,73.8,免费评估
