Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,87.4%,86.8%,58.6%,222,72.8%,100.0,免费评估
2,巴斯大学University of Bath,83.1%,84.4%,56.2%,196,84.9%,98.9,免费评估
3,圣安德鲁斯大学University of St Andrews,86.8%,88.6%,45.4%,207,75.6%,98.0,免费评估
4,拉夫堡大学Loughborough University,86.4%,87.3%,62.3%,156,74.7%,95.9,免费评估
5,杜伦大学Durham University,84.9%,85.2%,37.1%,193,74.8%,94.9,免费评估
6,伦敦大学学院University College London,75.1%,75.1%,57.0%,192,78.2%,94.3,免费评估
7,伯明翰大学University of Birmingham,75.4%,81.2%,55.8%,167,82.7%,94.1,免费评估
8,剑桥大学University of Cambridge,72.4%,67.5%,57.5%,208,79.1%,94.0,免费评估
9,约克大学The University of York,84.0%,86.3%,46.7%,168,69.8%,93.3,免费评估
10,肯特大学University of Kent,78.1%,85.4%,38.8%,157,83.2%,92.7,免费评估
11,纽卡斯尔大学Newcastle University,79.0%,85.7%,50.0%,162,71.8%,92.3,免费评估
11,埃克塞特大学University of Exeter,75.8%,79.2%,43.3%,179,77.7%,92.3,免费评估
13,格拉斯哥大学University of Glasgow,71.0%,81.0%,52.9%,191,72.2%,92.2,免费评估
14,卡迪夫大学Cardiff University,83.2%,84.5%,55.7%,166,62.2%,92.1,免费评估
14,布里斯托大学University of Bristol,,,49.4%,183,69.7%,92.1,免费评估
16,萨塞克斯大学University of Sussex,78.1%,83.2%,42.3%,146,82.3%,91.9,免费评估
17,兰卡斯特大学Lancaster University,79.9%,83.1%,38.5%,154,74.9%,90.9,免费评估
17,华威大学The University of Warwick,79.7%,84.6%,43.1%,166,67.2%,90.9,免费评估
19,诺丁汉大学University of Nottingham,78.5%,84.9%,36.4%,168,70.7%,90.7,免费评估
20,利兹大学University of Leeds,79.1%,82.2%,33.0%,167,71.6%,90.2,免费评估
21,伦敦大学皇家霍洛威学院Royal Holloway University of London,79.5%,84.5%,37.8%,163,66.1%,89.8,免费评估
22,阿伯丁大学University of Aberdeen,78.5%,79.4%,38.7%,168,67.1%,89.5,免费评估
23,班戈大学Bangor University,84.4%,85.6%,32.0%,133,71.4%,89.3,免费评估
24,斯旺西大学Swansea University,74.1%,75.4%,44.7%,134,81.4%,89.1,免费评估
25,University of Strathclyde,80.6%,80.4%,23.5%,199,58.6%,88.9,免费评估
26,阿斯顿大学Aston University,80.8%,81.1%,39.1%,135,71.2%,88.8,免费评估
27,萨里大学University of Surrey,78.2%,80.9%,22.0%,168,72.2%,88.7,免费评估
27,南安普顿大学University of Southampton,76.0%,77.0%,47.8%,154,67.3%,88.7,免费评估
29,东英吉利大学University of East Anglia,83.9%,84.3%,33.2%,153,60.8%,88.5,免费评估
30,斯特林大学University of Stirling,78.1%,77.5%,40.1%,158,63.8%,88.0,免费评估
31,诺丁汉特伦特大学Nottingham Trent University,86.0%,84.6%,19.3%,139,68.4%,87.9,免费评估
31,埃塞克斯大学University of Essex,77.9%,82.0%,41.0%,126,71.9%,87.9,免费评估
33,爱丁堡大学The University of Edinburgh,66.2%,72.7%,52.8%,204,56.4%,87.7,免费评估
34,曼彻斯特大学The University of Manchester,,,44.9%,163,62.8%,87.5,免费评估
34,莱斯特大学University of Leicester,82.1%,84.2%,29.6%,146,62.6%,87.5,免费评估
36,朴茨茅斯大学University of Portsmouth,84.4%,82.5%,21.0%,129,71.0%,87.4,免费评估
37,邓迪大学University of Dundee,84.7%,86.5%,22.7%,150,58.3%,87.0,免费评估
37,英国女王大学Queen's University Belfast,80.7%,80.5%,40.2%,147,58.0%,87.0,免费评估
39,亚伯大学Aberystwyth University,91.9%,90.3%,,116,69.2%,86.4,免费评估
40,谢菲尔德大学The University of Sheffield,,,38.8%,156,71.1%,86.3,免费评估
40,Northumbria University,84.0%,86.3%,18.7%,142,60.9%,86.3,免费评估
42,林肯大学University of Lincoln,84.9%,87.8%,7.9%,133,66.7%,86.0,免费评估
43,雷丁大学University of Reading,75.8%,76.1%,42.3%,153,57.9%,85.9,免费评估
43,德蒙福特大学De Montfort University,87.7%,88.9%,11.2%,111,67.9%,85.9,免费评估
