Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,哈佛大学Harvard University,United States,98.0,95.8,100.0,95.2,97.7,免费评估
2,牛津大学University of Oxford,United Kingdom,97.6,98.2,95.1,92.5,96.9,免费评估
3,剑桥大学University of Cambridge,United Kingdom,100.0,100.0,83.5,84.8,96.8,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,99.0,92.5,90.5,89.6,96.6,免费评估
5,"University of California, Berkeley (UCB)",United States,97.8,78.8,99.8,96.4,96.0,免费评估
6,芝加哥大学The University of Chicago,United States,94.7,70.1,97.3,100.0,93.0,免费评估
7,澳大利亚国立大学The Australian National University,Australia,93.0,77.0,87.6,81.2,89.7,免费评估
8,斯坦福大学Stanford University,United States,90.5,90.0,86.8,83.0,89.3,免费评估
9,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,89.2,75.6,93.7,92.5,88.6,免费评估
10,"University of California, Los Angeles (UCLA)",United States,88.3,83.1,94.0,88.1,88.3,免费评估
11,伦敦大学学院University College London,United Kingdom,86.3,77.4,94.3,92.5,86.8,免费评估
12,多伦多大学University of Toronto,Canada,85.2,72.9,94.9,88.1,85.2,免费评估
13,哥伦比亚大学Columbia University,United States,85.6,81.3,84.5,79.2,84.4,免费评估
14,耶鲁大学Yale University,United States,80.5,85.4,87.4,88.1,82.4,免费评估
15,University of Amsterdam,Netherlands,82.6,78.4,83.7,81.2,82.2,免费评估
16,New York University (NYU),United States,80.6,73.2,91.8,81.2,81.0,免费评估
17,墨尔本大学The University of Melbourne,Australia,80.8,82.6,78.5,77.2,80.4,免费评估
18,曼彻斯特大学The University of Manchester,United Kingdom,81.4,70.9,82.5,79.2,80.2,免费评估
19,伦敦大学亚非学院SOAS University of London,United Kingdom,86.0,49.9,73.0,75.0,80.0,免费评估
20,University of Copenhagen,Denmark,78.2,91.7,79.8,72.7,79.2,免费评估
21,康奈尔大学Cornell University,United States,76.6,69.7,95.0,89.6,79.1,免费评估
22,National University of Singapore (NUS),Singapore,86.7,76.7,54.3,45.2,78.3,免费评估
23,普林斯顿大学Princeton University,United States,76.8,80.5,82.8,79.2,78.0,免费评估
24,悉尼大学The University of Sydney,Australia,79.5,74.2,71.7,70.2,77.3,免费评估
24,英属哥伦比亚大学University of British Columbia,Canada,78.9,65.9,81.8,72.7,77.3,免费评估
26,爱丁堡大学The University of Edinburgh,United Kingdom,74.8,88.3,74.4,75.0,76.1,免费评估
27,The University of Tokyo,Japan,77.6,78.4,68.4,64.6,75.5,免费评估
28,杜克大学Duke University,United States,74.0,66.7,84.4,84.8,75.4,免费评估
29,Freie Universitaet Berlin,Germany,78.5,87.1,62.9,50.0,75.0,免费评估
29,Universidad Nacional Autónoma de México (UNAM),Mexico,85.1,73.8,40.5,39.6,75.0,免费评估
31,宾夕法尼亚大学University of Pennsylvania,United States,72.6,75.9,82.2,77.2,74.4,免费评估
32,麻省理工学院Massachusetts Institute of Technology,United States,71.1,86.9,84.3,67.5,73.6,免费评估
33,University of Texas at Austin,United States,73.6,54.2,90.1,75.0,73.5,免费评估
34,Universidade de São Paulo,Brazil,76.4,67.8,66.7,58.0,72.7,免费评估
35,杜伦大学Durham University,United Kingdom,67.5,76.9,89.5,84.8,72.4,免费评估
36,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,73.7,82.1,59.8,64.6,72.2,免费评估
37,University of Washington,United States,68.5,59.0,91.7,88.1,71.8,免费评估
38,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,70.9,58.6,85.1,77.2,71.7,免费评估
39,Universidad de Buenos Aires (UBA),Argentina,77.6,67.1,51.3,54.2,71.6,免费评估
40,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,United States,68.7,63.9,83.7,77.2,70.6,免费评估
41,蒙纳什大学Monash University,Australia,70.1,79.2,73.0,61.5,70.4,免费评估
42,麦吉尔大学McGill University,Canada,71.9,67.8,65.9,64.6,70.2,免费评估
42,萨塞克斯大学University of Sussex,United Kingdom,67.3,52.6,90.5,88.1,70.2,免费评估
44,University of Helsinki,Finland,68.0,82.6,70.9,70.2,70.0,免费评估
45,The University of Arizona,United States,70.4,45.4,80.9,79.2,69.8,免费评估
46,Leiden University,Netherlands,71.0,76.4,63.4,58.0,69.5,免费评估
47,西澳大学The University of Western Australia,Australia,69.0,71.5,66.4,72.7,69.4,免费评估
48,Kyoto University,Japan,72.5,69.6,57.4,58.0,69.3,免费评估
49,奥克兰大学The University of Auckland,New Zealand,66.3,77.6,74.1,72.7,68.9,免费评估
50,Humboldt-Universität zu Berlin,Germany,72.0,83.2,46.6,54.2,68.8,免费评估
