Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,94.1,92.3,79.0,11.7,10,555,5,83,免费评估
2,杜伦大学Durham University,93.6,90.6,92.9,77.4,13,7,542,7,87,免费评估
3,圣安德鲁斯大学University of St Andrews,91.0,92.3,92.4,73.7,10,7,491,8,70,免费评估
4,卡迪夫大学Cardiff University,89.8,100.0,97.0,77.2,5,10,367,4,78,免费评估
5,东英吉利大学University of East Anglia,87.8,98.1,97.0,58.3,10.3,9,455,8,69,免费评估
6,兰卡斯特大学Lancaster University,85.2,91.1,93.7,78.3,14.6,10,448,5,68,免费评估
7,牛津大学University of Oxford,85.0,88.6,91.5,59.6,13.7,-,551,8,77,免费评估
8,格拉斯哥大学University of Glasgow,84.6,92.8,93.8,72.8,14.3,6,473,9,71,免费评估
9,布里斯托大学University of Bristol,81.8,92.0,91.4,56.5,13.3,8,492,7,80,免费评估
10,爱丁堡大学The University of Edinburgh,79.8,83.2,87.5,57.8,10.6,10,466,5,69,免费评估
11,利物浦大学The University of Liverpool,79.6,91.5,90.0,71.4,6.9,7,406,8,57,免费评估
12,埃克塞特大学University of Exeter,79.5,91.7,93.9,75.0,16,5,441,8,70,免费评估
13,曼彻斯特大学The University of Manchester,78.4,89.1,94.2,81.5,16,5,418,7,67,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,78.0,93.4,94.0,79.9,10.5,6,371,5,59,免费评估
15,伦敦大学学院University College London,77.3,73.8,82.5,51.4,10.9,9,499,7,76,免费评估
16,莱斯特大学University of Leicester,77.0,79.8,86.7,78.0,13.4,8,393,5,73,免费评估
17,约克大学The University of York,76.9,95.0,94.0,74.9,17.6,7,401,7,69,免费评估
18,邓迪大学University of Dundee,76.8,96.6,93.3,75.5,16.1,4,401,10,54,免费评估
19,谢菲尔德大学The University of Sheffield,76.0,95.4,96.3,67.6,17.1,5,430,8,66,免费评估
20,南安普顿大学University of Southampton,75.3,89.2,89.2,63.7,15.3,9,417,6,69,免费评估
21,思克莱德大学University of Strathclyde,75.2,97.0,94.0,75.4,7.8,3,-,3,-,免费评估
22,伦敦政治经济学院The London School of Economics and Political Science,75.0,89.0,88.8,64.7,12.8,4,487,5,78,免费评估
23,德比大学University of Derby,74.7,95.0,96.5,89.6,13.1,9,315,1,-,免费评估
24,诺丁汉大学University of Nottingham,73.8,85.1,90.8,68.0,15.8,5,443,7,77,免费评估
24,伦敦国王学院King's College London,73.8,80.9,90.2,62.3,15,5,414,8,69,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,72.9,94.8,97.5,82.5,14.2,5,391,4,53,免费评估
27,拉夫堡大学Loughborough University,71.2,96.9,92.5,76.8,17.1,5,385,6,69,免费评估
27,考文垂大学Coventry University,71.2,96.4,98.7,86.5,15.5,3,318,5,62,免费评估
29,基尔大学Keele University,70.9,91.9,93.8,81.1,22.7,5,353,6,73,免费评估
30,斯旺西大学Swansea University,70.7,89.6,89.6,68.4,15,5,365,6,83,免费评估
31,英国女王大学Queen's University Belfast,70.6,96.0,95.5,80.2,14.3,6,352,5,50,免费评估
32,西英格兰大学University of the West of England,70.4,92.9,89.4,74.3,14.1,3,321,10,58,免费评估
33,利兹大学University of Leeds,69.4,87.2,86.6,64.1,14.7,7,437,8,63,免费评估
34,伯明翰大学University of Birmingham,68.3,88.1,93.0,66.3,21.8,6,426,6,74,免费评估
35,纽卡斯尔大学Newcastle University,68.0,88.7,86.9,65.7,18.9,4,413,7,78,免费评估
36,雷丁大学University of Reading,66.9,89.0,91.5,66.5,25.6,7,357,7,70,免费评估
37,赫尔大学The University of Hull,66.4,91.1,90.8,80.6,15.9,4,311,7,56,免费评估
37,班戈大学Bangor University,66.4,85.0,90.9,73.9,14.2,5,286,7,63,免费评估
39,北安普顿大学The University of Northampton,64.1,93.0,92.8,81.9,-,2,261,7,-,免费评估
40,阿伯丁大学University of Aberdeen,62.5,88.2,89.2,65.2,15,5,450,1,73,免费评估
41,中央兰开夏大学University of Central Lancashire,62.3,96.0,92.5,80.3,14.4,5,288,2,-,免费评估
42,亚伯大学Aberystwyth University,62.1,88.0,90.0,71.9,17.2,7,335,4,55,免费评估
43,朴茨茅斯大学University of Portsmouth,61.6,96.3,95.4,78.2,22,3,297,8,49,免费评估
44,切斯特大学University of Chester,61.4,92.9,94.5,88.8,21.8,2,305,2,67,免费评估
45,萨塞克斯大学University of Sussex,59.6,84.4,84.8,52.8,12.3,6,404,6,50,免费评估
46,赫特福德大学University of Hertfordshire,59.3,89.0,85.5,66.3,15.8,7,306,7,41,免费评估
47,伍斯特大学University of Worcester,59.1,91.0,91.8,79.3,16.2,3,291,5,-,免费评估
48,诺桑比亚大学Northumbria University,58.1,94.3,91.9,78.3,20.3,3,333,6,48,免费评估
49,牛津布鲁克斯大学Oxford Brookes University,57.1,88.7,93.5,81.1,14,4,321,2,44,免费评估
50,普利茅斯大学University of Plymouth,55.6,91.5,91.1,65.4,17.6,5,310,4,54,免费评估
51,斯塔福德郡大学Staffordshire University,54.6,90.0,92.2,82.4,12.3,8,231,1,60,免费评估
52,曼彻斯特城市大学Manchester Metropolitan University,53.4,83.8,85.5,68.4,19.5,3,324,8,49,免费评估
53,格罗斯特大学University of Gloucestershire,53.0,100.0,96.0,82.8,35.8,3,272,7,-,免费评估
54,诺丁汉特伦特大学Nottingham Trent University,51.7,85.9,83.3,79.7,15.4,3,285,1,-,免费评估
55,金斯顿大学Kingston University,50.4,73.6,79.3,52.7,13,8,253,4,57,免费评估
56,布莱顿大学University of Brighton,47.7,89.9,85.6,64.0,18.1,3,298,6,44,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,45.6,81.1,83.4,67.5,19.2,3,316,7,40,免费评估
58,阿尔斯特大学University of Ulster,43.2,92.1,91.0,77.6,33.4,2,270,7,33,免费评估
59,巴斯斯巴大学Bath Spa University,42.8,90.1,90.2,70.3,20.7,2,273,4,38,免费评估
60,坎特伯雷大学Canterbury Christ Church University,42.7,95.0,87.3,77.9,30.6,2,267,3,43,免费评估
61,索尔福德大学University of Salford,41.8,80.8,86.8,66.4,26.5,4,276,2,50,免费评估
62,伯恩茅斯大学Bournemouth University,34.0,57.0,74.6,62.3,23.4,6,311,1,-,免费评估
