Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,553.0,4.51,2.7,82.0,100.0,免费评估
2,剑桥大学University of Cambridge,576.0,4.28,2.95,78.0,99.9,免费评估
3,牛津大学University of Oxford,553.0,4.25,3.0,73.0,98.3,免费评估
4,圣安德鲁斯大学University of St Andrews,533.0,4.3,2.75,77.0,97.4,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,505.0,4.28,2.9,77.0,97.2,免费评估
6,华威大学The University of Warwick,489.0,4.23,3.0,77.0,97.0,免费评估
7,伦敦大学学院University College London,514.0,4.17,2.95,74.0,96.5,免费评估
8,埃克塞特大学University of Exeter,471.0,4.43,2.75,72.0,95.2,免费评估
9,伦敦国王学院King's College London,484.0,4.24,2.75,73.0,94.7,免费评估
10,布里斯托大学University of Bristol,475.0,4.01,2.6,78.0,93.3,免费评估
11,约克大学The University of York,494.0,4.14,2.75,66.0,93.0,免费评估
12,利兹大学University of Leeds,472.0,4.16,2.75,66.0,92.4,免费评估
13,谢菲尔德大学The University of Sheffield,468.0,4.14,2.9,63.0,92.4,免费评估
14,格拉斯哥大学University of Glasgow,496.0,4.35,2.75,56.0,92.1,免费评估
15,兰卡斯特大学Lancaster University,450.0,4.18,2.65,68.0,91.7,免费评估
16,伯明翰大学University of Birmingham,431.0,4.12,2.7,71.0,91.7,免费评估
17,伦敦大学玛丽女王学院Queen Mary University of London,438.0,4.16,2.8,66.0,91.6,免费评估
18,纽卡斯尔大学Newcastle University,440.0,4.29,2.4,72.0,91.5,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,433.0,4.28,2.7,65.0,91.4,免费评估
20,伦敦大学亚非学院SOAS University of London,395.0,4.07,2.8,73.0,91.3,免费评估
21,肯特大学University of Kent,394.0,4.26,3.0,62.0,91.1,免费评估
22,南安普顿大学University of Southampton,438.0,4.2,2.95,58.0,91.0,免费评估
23,东英吉利大学University of East Anglia,434.0,4.31,2.7,60.0,90.6,免费评估
24,利物浦大学The University of Liverpool,410.0,4.25,3.0,57.0,90.5,免费评估
25,诺丁汉大学University of Nottingham,446.0,4.05,2.6,67.0,90.4,免费评估
26,曼彻斯特大学The University of Manchester,429.0,4.03,2.81,64.0,90.2,免费评估
27,爱丁堡大学The University of Edinburgh,501.0,3.84,2.65,58.0,89.3,免费评估
28,阿伯丁大学University of Aberdeen,429.0,4.14,2.85,53.0,88.8,免费评估
29,卡迪夫大学Cardiff University,440.0,4.23,2.4,57.0,88.0,免费评估
30,基尔大学Keele University,385.0,4.32,2.6,56.0,87.7,免费评估
31,哈德斯菲尔德大学University of Huddersfield,346.0,4.47,2.4,62.0,87.5,免费评估
32,莱斯特大学University of Leicester,394.0,4.19,2.6,56.0,87.2,免费评估
33,萨塞克斯大学University of Sussex,409.0,4.09,2.8,50.0,87.0,免费评估
34,英国女王大学Queen's University Belfast,366.0,4.25,2.7,54.0,86.8,免费评估
35,赫尔大学The University of Hull,342.0,4.29,2.7,55.0,86.5,免费评估
36,埃塞克斯大学University of Essex,377.0,4.17,3.0,45.0,86.4,免费评估
37,"伦敦大学伯克贝克学院Birkbeck, University Of London",275.0,4.29,2.95,,85.9,免费评估
38,赫特福德大学University of Hertfordshire,339.0,4.09,2.95,50.0,85.6,免费评估
39,朴茨茅斯大学University of Portsmouth,311.0,4.29,2.4,61.0,85.2,免费评估
40,思克莱德大学University of Strathclyde,448.0,4.07,2.3,49.0,85.2,免费评估
41,邓迪大学University of Dundee,353.0,4.31,2.7,46.0,85.1,免费评估
42,斯特林大学University of Stirling,385.0,4.17,2.5,50.0,85.0,免费评估
43,牛津布鲁克斯大学Oxford Brookes University,351.0,4.34,2.8,42.0,84.9,免费评估
44,雷丁大学University of Reading,366.0,4.13,2.5,50.0,84.2,免费评估
45,斯旺西大学Swansea University,337.0,4.14,2.55,50.0,83.7,免费评估
46,切斯特大学University of Chester,311.0,4.29,2.35,,83.0,免费评估
47,拉夫堡大学Loughborough University,381.0,4.23,,67.0,82.9,免费评估
48,林肯大学University of Lincoln,335.0,4.2,2.25,52.0,82.7,免费评估
49,班戈大学Bangor University,297.0,4.23,2.45,51.0,82.6,免费评估
50,温切斯特大学University of Winchester,314.0,4.45,2.55,40.0,82.6,免费评估
51,布莱顿大学University of Brighton,237.0,4.11,2.85,,82.2,免费评估
52,布鲁内尔大学Brunel University,351.0,4.63,2.05,40.0,82.1,免费评估
