Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,诺丁汉大学University of Nottingham,383.0,4.19,2.7,58.0,100.0,免费评估
2,纽卡斯尔大学Newcastle University,354.0,4.08,2.4,74.0,99.8,免费评估
3,阿伯丁大学University of Aberdeen,,,2.7,52.0,99.5,免费评估
4,格拉斯哥大学University of Glasgow,353.0,,2.5,,98.8,免费评估
5,英国女王大学Queen's University Belfast,368.0,3.96,2.2,68.0,98.4,免费评估
6,雷丁大学University of Reading,376.0,3.86,2.4,52.0,96.5,免费评估
7,哈珀亚当斯大学Harper Adams University,349.0,4.09,1.95,60.0,95.5,免费评估
8,林肯大学University of Lincoln,358.0,3.85,1.65,58.0,93.9,免费评估
9,亚伯大学Aberystwyth University,315.0,3.93,2.5,46.0,92.9,免费评估
10,西英格兰大学University of the West of England,,,2.4,36.0,92.0,免费评估
11,中央兰开夏大学University of Central Lancashire,381.0,,,38.0,90.2,免费评估
12,皇家农学院Royal Agricultural University,312.0,3.86,1.5,52.0,89.9,免费评估
13,格林威治大学The University of Greenwich,309.0,,2.15,40.0,89.9,免费评估
14,班戈大学Bangor University,296.0,3.51,2.4,42.0,89.6,免费评估
15,普利茅斯大学University of Plymouth,338.0,3.89,1.7,36.0,89.4,免费评估
16,高地与群岛大学University of the Highlands and Islands,,3.57,1.45,50.0,89.0,免费评估
17,格林多大学Glyndwr University,,4.37,,30.0,86.7,免费评估
18,诺丁汉特伦特大学Nottingham Trent University,304.0,4.01,,34.0,86.0,免费评估
19,谢菲尔德哈莱姆大学Sheffield Hallam University,269.0,4.15,,,85.3,免费评估
20,哥比亚大学University of Cumbria,264.0,3.79,1.25,38.0,83.9,免费评估
