Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,52.5%,240,83.9%,100.0,免费评估
2,牛津大学University of Oxford,,,50.9%,217,83.9%,96.8,免费评估
3,邓迪大学University of Dundee,83.0%,83.9%,55.4%,180,85.2%,95.8,免费评估
4,帝国理工学院Imperial College London,73.7%,75.4%,61.6%,198,88.4%,95.6,免费评估
5,圣安德鲁斯大学University of St Andrews,88.3%,86.3%,37.6%,207,73.4%,93.8,免费评估
6,约克大学The University of York,87.1%,87.8%,41.9%,174,77.4%,93.0,免费评估
7,思克莱德大学University of Strathclyde,78.3%,79.8%,52.2%,197,76.6%,92.9,免费评估
8,谢菲尔德大学The University of Sheffield,82.1%,85.8%,57.4%,160,77.8%,92.8,免费评估
9,伦敦大学学院University College London,77.6%,77.9%,55.4%,189,77.6%,92.6,免费评估
10,兰卡斯特大学Lancaster University,83.3%,83.6%,46.5%,159,82.3%,92.4,免费评估
10,埃克塞特大学University of Exeter,86.8%,86.0%,39.7%,172,77.8%,92.4,免费评估
12,华威大学The University of Warwick,82.4%,86.1%,37.1%,157,86.9%,92.3,免费评估
13,伦敦国王学院King's College London,83.6%,84.6%,38.0%,172,79.0%,91.6,免费评估
14,布里斯托大学University of Bristol,81.9%,83.0%,46.8%,167,76.1%,91.1,免费评估
15,爱丁堡大学The University of Edinburgh,73.6%,75.0%,62.9%,192,70.1%,90.8,免费评估
16,杜伦大学Durham University,77.9%,74.0%,32.9%,199,80.7%,90.7,免费评估
17,巴斯大学University of Bath,78.0%,83.8%,31.5%,177,82.6%,90.6,免费评估
18,萨塞克斯大学University of Sussex,76.3%,78.6%,46.8%,153,80.3%,89.5,免费评估
19,曼彻斯特大学The University of Manchester,78.8%,77.2%,38.3%,167,78.8%,89.4,免费评估
20,伯明翰大学University of Birmingham,76.2%,75.2%,38.1%,168,81.6%,89.2,免费评估
20,格拉斯哥大学University of Glasgow,76.8%,82.1%,33.4%,195,72.4%,89.2,免费评估
22,南安普顿大学University of Southampton,82.3%,85.8%,34.2%,151,76.5%,88.8,免费评估
23,斯旺西大学Swansea University,86.1%,86.5%,38.6%,130,75.9%,88.7,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,83.5%,85.2%,24.1%,128,87.2%,88.7,免费评估
25,亚伯大学Aberystwyth University,89.5%,87.6%,38.2%,116,75.6%,88.5,免费评估
26,利物浦大学The University of Liverpool,79.0%,83.0%,33.9%,150,77.6%,88.0,免费评估
27,肯特大学University of Kent,75.1%,77.2%,39.1%,135,85.1%,87.9,免费评估
28,利兹大学University of Leeds,76.9%,76.9%,40.9%,160,74.9%,87.7,免费评估
29,莱斯特大学University of Leicester,82.2%,83.4%,36.5%,137,72.8%,86.9,免费评估
29,阿伯丁大学University of Aberdeen,80.6%,82.9%,34.7%,167,66.8%,86.9,免费评估
31,阿尔斯特大学University of Ulster,92.0%,95.5%,,124,81.1%,86.7,免费评估
32,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.0%,85.4%,25.7%,135,74.4%,86.4,免费评估
32,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.8%,81.6%,8.1%,176,78.0%,86.4,免费评估
32,阿斯顿大学Aston University,77.7%,74.8%,39.1%,120,82.0%,86.4,免费评估
35,东英吉利大学University of East Anglia,77.9%,79.5%,38.8%,134,75.1%,86.2,免费评估
36,赫瑞瓦特大学Heriot Watt University,76.2%,70.6%,26.3%,164,77.7%,85.9,免费评估
37,英国女王大学Queen's University Belfast,72.2%,74.4%,47.3%,147,72.7%,85.8,免费评估
38,萨里大学University of Surrey,78.5%,79.1%,37.5%,149,68.4%,85.5,免费评估
38,朴茨茅斯大学University of Portsmouth,83.7%,76.9%,24.3%,104,84.5%,85.5,免费评估
40,基尔大学Keele University,82.1%,83.1%,16.5%,133,78.2%,85.3,免费评估
41,中央兰开夏大学University of Central Lancashire,87.2%,87.7%,8.3%,131,75.8%,85.1,免费评估
42,诺丁汉大学University of Nottingham,74.4%,75.1%,26.5%,151,77.2%,85.0,免费评估
43,蒂赛德大学Teesside University,86.1%,85.3%,,122,84.3%,84.9,免费评估
43,纽卡斯尔大学Newcastle University,76.6%,79.8%,28.4%,148,72.7%,84.9,免费评估
45,赫尔大学The University of Hull,81.1%,78.5%,31.7%,120,74.3%,84.7,免费评估
46,斯特林大学University of Stirling,74.9%,77.3%,49.0%,169,56.9%,84.6,免费评估
47,雷丁大学University of Reading,86.6%,83.6%,26.6%,128,66.1%,84.3,免费评估
48,罗伯特高登大学The Robert Gordon University,78.6%,79.2%,4.9%,158,77.0%,84.0,免费评估
49,艾芝西尔大学Edge Hill University,91.7%,93.9%,6.2%,123,67.7%,83.9,免费评估
49,卡迪夫大学Cardiff University,71.5%,71.9%,33.3%,158,71.2%,83.9,免费评估
51,哈德斯菲尔德大学University of Huddersfield,83.3%,81.3%,7.8%,130,77.3%,83.8,免费评估
52,埃塞克斯大学University of Essex,85.1%,82.8%,17.8%,100,77.9%,83.7,免费评估
53,University of Lincoln,85.6%,86.4%,,127,77.5%,83.6,免费评估
54,普利茅斯大学University of Plymouth,88.0%,85.2%,17.4%,142,59.5%,82.9,免费评估
54,诺桑比亚大学Northumbria University,74.5%,74.5%,14.0%,136,79.9%,82.9,免费评估
54,阿伯泰邓迪大学University of Abertay Dundee,90.7%,90.9%,4.3%,121,67.2%,82.9,免费评估
57,西苏格兰大学University of the West of Scotland,90.0%,82.3%,29.0%,157,47.8%,82.8,免费评估
58,伦敦大学玛丽女王学院Queen Mary University of London,71.6%,74.6%,26.1%,137,74.3%,82.5,免费评估
58,牛津布鲁克斯大学Oxford Brookes University,75.1%,78.9%,21.3%,122,75.5%,82.5,免费评估
60,谢菲尔德哈莱姆大学Sheffield Hallam University,84.4%,81.9%,10.4%,114,72.9%,82.2,免费评估
61,威斯敏斯特大学University of Westminster,74.7%,78.3%,21.2%,122,74.3%,82.0,免费评估
61,格林威治大学The University of Greenwich,77.9%,85.7%,7.4%,142,70.1%,82.0,免费评估
61,桑德兰大学University of Sunderland,82.7%,84.7%,7.5%,104,76.8%,82.0,免费评估
64,玛格丽特女王大学Queen Margaret University,80.1%,75.7%,,154,72.7%,81.9,免费评估
65,曼彻斯特城市大学Manchester Metropolitan University,83.4%,84.4%,12.0%,128,66.5%,81.8,免费评估
66,罗汉普顿大学Roehampton University,80.3%,79.8%,20.6%,108,71.7%,81.7,免费评估
67,利物浦约翰摩尔斯大学Liverpool John Moores University,83.2%,82.0%,15.1%,148,58.0%,81.3,免费评估
68,布鲁内尔大学Brunel University,74.9%,74.9%,18.2%,124,72.9%,81.0,免费评估
69,斯塔福德郡大学Staffordshire University,81.0%,80.9%,,114,75.7%,80.7,免费评估
70,伍斯特大学University of Worcester,88.4%,86.3%,10.9%,111,60.2%,80.3,免费评估
71,德比大学University of Derby,80.5%,77.9%,1.6%,130,70.4%,80.2,免费评估
72,波尔顿大学University of Bolton,87.4%,83.9%,,108*,68.0%,80.0,免费评估
73,贝德福德大学University of Bedfordshire,77.3%,81.2%,25.1%,93,68.3%,79.9,免费评估
73,利兹贝克特大学Leeds Beckett University,79.8%,80.3%,3.5%,114,72.1%,79.9,免费评估
73,班戈大学Bangor University,80.3%,81.2%,31.5%,136,50.1%,79.9,免费评估
76,布拉德福德大学University of Bradford,72.3%,75.0%,9.5%,118,75.6%,79.6,免费评估
77,索尔福德大学University of Salford,83.0%,81.0%,12.7%,125,59.3%,79.5,免费评估
78,赫特福德大学University of Hertfordshire,77.3%,75.0%,10.9%,101,74.7%,79.4,免费评估
78,龙比亚大学Napier University,81.1%,81.3%,8.9%,151,55.2%,79.4,免费评估
80,"圣乔治医学院St George's, University of London",57.8%,62.0%,20.0%,151,78.4%,79.3,免费评估
81,切斯特大学University of Chester,74.1%,75.2%,12.0%,110,72.7%,79.1,免费评估
82,伦敦南岸大学London South Bank University,77.3%,78.7%,35.0%,100*,58.7%,79.0,免费评估
83,南威尔士大学The University of South Wales,83.5%,79.0%,,129,63.4%,78.9,免费评估
83,皇家兽医学院Royal Veterinary College,73.9%,80.5%,,133,70.0%,78.9,免费评估
85,格罗斯特大学University of Gloucestershire,72.1%,69.3%,14.5%,115,72.3%,78.6,免费评估
85,西英格兰大学University of the West of England,76.3%,77.0%,8.2%,113,69.2%,78.6,免费评估
85,卡迪夫都市大学Cardiff Metropolitan University,78.2%,82.2%,,107,71.6%,78.6,免费评估
88,东伦敦大学University of East London,80.3%,84.2%,,94,71.7%,78.5,免费评估
88,巴斯斯巴大学Bath Spa University,80.1%,77.3%,,103,72.8%,78.5,免费评估
90,布莱顿大学University of Brighton,88.1%,83.2%,4.8%,104,59.7%,78.4,免费评估
91,伦敦都市大学London Metropolitan University,72.1%,75.3%,,112,76.6%,78.1,免费评估
92,米德塞斯大学Middlesex University,74.7%,66.8%,10.0%,111,72.2%,77.9,免费评估
93,伍尔弗汉普顿大学University of Wolverhampton,75.6%,77.1%,,111,70.0%,77.4,免费评估
94,北安普顿大学The University of Northampton,91.2%,86.6%,,85,59.0%,77.3,免费评估
95,考文垂大学Coventry University,69.5%,72.3%,4.5%,88,79.9%,76.9,免费评估
96,金斯顿大学Kingston University,78.8%,80.6%,2.6%,106,62.6%,76.6,免费评估
97,剑桥安鲁大学Anglia Ruskin University,83.6%,83.1%,2.2%,112,49.5%,75.1,免费评估
98,坎特伯雷大学Canterbury Christ Church University,73.2%,66.7%,11.9%,91,63.3%,74.2,免费评估
99,利物浦大学The University of Liverpool,47.7%,46.6%,,99,93.6%,72.8,免费评估
100,伯恩茅斯大学Bournemouth University,73.5%,69.5%,4.7%,116,51.4%,72.4,免费评估
