Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Notre Dame,United States,91.2,89.4,97.3,66.2,92.8,免费评估
2,Harvard University,United States,88.8,88.5,92.0,93.2,91.5,免费评估
3,牛津大学University of Oxford,United Kingdom,83.4,81.4,94.9,83.2,91.2,免费评估
4,Duke University,United States,100.0,100.0,92.0,58.6,90.3,免费评估
5,杜伦大学Durham University,United Kingdom,57.9,77.0,100.0,54.6,89.0,免费评估
6,KU Leuven,Belgium,62.5,70.2,97.9,56.7,87.5,免费评估
7,Boston College,United States,77.4,88.0,91.1,60.1,86.3,免费评估
8,Yale University,United States,80.5,89.5,88.7,71.4,86.2,免费评估
9,剑桥大学University of Cambridge,United Kingdom,74.1,72.6,92.3,68.3,86.1,免费评估
10,Eberhard Karls Universität Tübingen,Germany,57.9,74.6,94.0,66.6,85.7,免费评估
11,University of Toronto,Canada,77.4,83.1,88.7,68.4,85.0,免费评估
12,University of Chicago,United States,66.7,94.0,85.9,62.2,82.4,免费评估
13,The Hebrew University of Jerusalem,Israel,70.5,66.5,88.9,63.3,82.3,免费评估
14,Emory University,United States,74.1,80.4,86.7,54.3,81.6,免费评估
15,Ruprecht-Karls-Universität Heidelberg,Germany,57.9,80.6,86.4,62.3,80.6,免费评估
16,Princeton University,United States,57.9,79.0,86.5,60.8,80.3,免费评估
17,爱丁堡大学The University of Edinburgh,United Kingdom,83.4,91.3,81.0,60.6,80.2,免费评估
18,"University of California, Berkeley (UCB)",United States,66.7,74.2,82.1,68.9,78.5,免费评估
19,圣安德鲁斯大学University of St Andrews,United Kingdom,57.9,72.7,87.2,42.6,78.4,免费评估
20,University of Göttingen,Germany,47.2,62.0,84.4,65.5,76.6,免费评估
20,Stanford University,United States,66.7,84.2,77.7,71.0,76.6,免费评估
22,Université catholique de Louvain (UCLouvain),Belgium,52.8,64.6,83.4,60.5,76.2,免费评估
23,University of Zurich,Switzerland,57.9,81.8,78.7,58.9,75.0,免费评估
24,Georgetown University,United States,80.5,90.6,70.7,78.1,74.4,免费评估
24,Vrije Universiteit Amsterdam,Netherlands,80.5,86.5,74.9,52.6,74.4,免费评估
26,Boston University,United States,77.4,90.9,72.0,58.9,73.1,免费评估
27,伯明翰大学University of Birmingham,United Kingdom,80.5,92.8,72.3,48.9,72.8,免费评估
28,Humboldt-Universität zu Berlin,Germany,57.9,66.2,76.5,66.9,72.7,免费评估
29,University of Vienna,Austria,57.9,65.1,76.0,59.5,71.5,免费评估
30,Ludwig-Maximilians-Universität München,Germany,57.9,70.0,73.0,71.4,71.0,免费评估
31,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,40.7,59.2,74.9,82.7,70.7,免费评估
32,Tel Aviv University,Israel,80.5,85.2,68.7,52.6,69.9,免费评估
33,International Islamic University Malaysia (IIUM),Malaysia,47.2,58.5,74.6,69.0,69.7,免费评估
33,University of Oslo,Norway,57.9,74.0,73.4,50.9,69.7,免费评估
35,Fordham University,United States,66.7,78.9,66.9,78.1,69.2,免费评估
36,伦敦国王学院King's College London,United Kingdom,62.5,78.1,73.4,33.6,68.8,免费评估
36,University of Helsinki,Finland,77.4,85.0,66.4,60.9,68.8,免费评估
38,阿伯丁大学University of Aberdeen,United Kingdom,70.5,87.8,74.6,,68.1,免费评估
39,"University of California, Los Angeles (UCLA)",United States,62.5,75.5,65.0,85.2,67.8,免费评估
40,Columbia University,United States,66.7,84.9,63.8,74.7,67.3,免费评估
41,Fudan University,China (Mainland),57.9,59.2,64.9,90.6,66.2,免费评估
42,Uppsala University,Sweden,62.5,72.8,66.8,56.5,65.9,免费评估
43,University of British Columbia,Canada,62.5,72.1,66.5,51.8,65.2,免费评估
44,McGill University,Canada,62.5,69.2,65.5,57.7,64.8,免费评估
45,University of Virginia,United States,62.5,82.1,59.6,74.3,63.6,免费评估
46,The University of Melbourne,Australia,52.8,66.8,61.3,82.1,63.1,免费评估
47,University of Otago,New Zealand,70.5,76.5,57.8,73.3,62.5,免费评估
48,伦敦大学亚非学院SOAS University of London,United Kingdom,47.2,63.2,63.0,70.8,62.2,免费评估
49,University of Wisconsin-Madison,United States,74.1,84.6,56.9,61.7,61.9,免费评估
50,The Catholic University of America,United States,57.9,66.5,69.1,,60.8,免费评估
