Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,88.0,3.7,514,80.0,100.0,免费评估
2,伦敦大学学院University College London,92.0,3.7,433,81.0,98.0,免费评估
3,牛津大学University of Oxford,86.0,4.1,500,64.0,95.5,免费评估
4,杜伦大学Durham University,87.0,4.4,419,71.0,95.1,免费评估
5,莱斯特大学University of Leicester,87.0,3.5,380,60.0,87.1,免费评估
6,埃克塞特大学University of Exeter,82.0,2.9,418,65.0,86.2,免费评估
7,约克大学The University of York,91.0,3.4,382,50.0,85.8,免费评估
8,南安普顿大学University of Southampton,83.0,3.4,362,65.0,85.3,免费评估
9,雷丁大学University of Reading,86.0,4.4,333,45.0,83.5,免费评估
10,利物浦大学The University of Liverpool,80.0,3.5,345,58.0,81.6,免费评估
11,格拉斯哥大学University of Glasgow,89.0,2.2,375,53.0,81.2,免费评估
12,爱丁堡大学The University of Edinburgh,74.0,3.1,444,50.0,80.1,免费评估
13,诺丁汉大学University of Nottingham,78.0,3.1,351,58.0,79.6,免费评估
14,卡迪夫大学Cardiff University,77.0,2.7,356,62.0,79.1,免费评估
14,纽卡斯尔大学Newcastle University,85.0,2.5,342,54.0,79.1,免费评估
16,伯明翰大学University of Birmingham,76.0,2.2,381,59.0,77.4,免费评估
17,阿伯丁大学University of Aberdeen,81.0,2.2,348,,76.5,免费评估
18,谢菲尔德大学The University of Sheffield,73.0,3.4,371,46.0,76.2,免费评估
19,曼彻斯特大学The University of Manchester,79.0,2.8,341,49.0,76.1,免费评估
20,英国女王大学Queen's University Belfast,84.0,3.3,311,34.0,74.8,免费评估
21,哈德斯菲尔德大学University of Huddersfield,86.0,,242,84.0,74.2,免费评估
22,赫尔大学The University of Hull,88.0,,302,65.0,72.7,免费评估
23,邓迪大学University of Dundee,86.0,,385,52.0,72.6,免费评估
24,肯特大学University of Kent,84.0,0.8,305,60.0,72.5,免费评估
25,诺丁汉特伦特大学Nottingham Trent University,75.0,1.3,290,63.0,70.6,免费评估
26,Trinity St David,79.0,2.5,236,47.0,69.3,免费评估
27,布里斯托大学University of Bristol,60.0,2.5,368,55.0,69.2,免费评估
28,布拉德福德大学University of Bradford,70.0,2.8,230,59.0,69.1,免费评估
29,罗伯特高登大学The Robert Gordon University,72.0,,332,71.0,68.5,免费评估
30,基尔大学Keele University,85.0,,276,59.0,68.4,免费评估
30,斯塔福德郡大学Staffordshire University,87.0,,246,60.0,68.4,免费评估
32,中央兰开夏大学University of Central Lancashire,82.0,1.0,267,51.0,68.1,免费评估
33,西英格兰大学University of the West of England,83.0,,281,57.0,67.2,免费评估
34,切斯特大学University of Chester,83.0,,259,55.0,65.6,免费评估
35,林肯大学University of Lincoln,79.0,,297,49.0,64.2,免费评估
36,德比大学University of Derby,81.0,,256,51.0,63.9,免费评估
37,斯旺西大学Swansea University,81.0,,338,36.0,63.7,免费评估
38,伯恩茅斯大学Bournemouth University,72.0,1.8,246,46.0,63.5,免费评估
39,温切斯特大学University of Winchester,86.0,0.8,275,23.0,62.0,免费评估
40,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,74.0,,279,50.0,61.1,免费评估
41,格拉摩根大学University of Glamorgan,74.0,,261,45.0,59.3,免费评估
42,剑桥安鲁大学Anglia Ruskin University,70.0,,279,44.0,57.9,免费评估
42,蒂赛德大学Teesside University,74.0,,263,40.0,57.9,免费评估
44,利物浦约翰摩尔斯大学Liverpool John Moores University,70.0,,242,50.0,57.5,免费评估
44,伦敦南岸大学London South Bank University,67.0,,244,55.0,57.5,免费评估
46,伍斯特大学University of Worcester,68.0,,266,45.0,56.6,免费评估
47,德蒙福特大学De Montfort University,70.0,,222,44.0,55.4,免费评估
48,考文垂大学Coventry University,64.0,,299,36.0,53.9,免费评估
49,西苏格兰大学University of the West of Scotland,,,258,29.0,52.1,免费评估
50,坎特伯雷大学Canterbury Christ Church University,71.0,,237,28.0,51.9,免费评估
