Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,60.70%,248,89.90%,100.0,免费评估
2,牛津大学University of Oxford,,,67.50%,235,88.30%,98.3,免费评估
3,圣安德鲁斯大学University of St Andrews,82.90%,84.10%,44.20%,237,90.40%,97.1,免费评估
4,华威大学The University of Warwick,79.30%,80.00%,55.80%,215,84.00%,94.7,免费评估
5,杜伦大学Durham University,79.80%,79.50%,44.00%,221,85.60%,93.9,免费评估
6,帝国理工学院Imperial College London,71.60%,75.70%,59.70%,228,84.90%,93.7,免费评估
7,诺丁汉大学University of Nottingham,83.40%,83.20%,44.80%,183,83.40%,93.0,免费评估
8,邓迪大学University of Dundee,88.60%,89.30%,48.20%,142,81.70%,92.9,免费评估
9,兰卡斯特大学Lancaster University,84.80%,82.80%,45.80%,166,83.90%,92.6,免费评估
9,拉夫堡大学Loughborough University,88.20%,89.90%,31.00%,157,86.80%,92.6,免费评估
11,赫瑞瓦特大学Heriot Watt University,85.10%,83.60%,42.30%,174,81.90%,92.3,免费评估
12,爱丁堡大学The University of Edinburgh,80.10%,79.80%,43.70%,202,80.30%,91.9,免费评估
13,巴斯大学University of Bath,80.00%,78.50%,35.70%,198,86.30%,91.8,免费评估
14,布里斯托大学University of Bristol,,,57.30%,198,78.40%,91.7,免费评估
15,伦敦大学学院University College London,72.80%,70.50%,42.00%,201,93.60%,91.5,免费评估
16,利兹大学University of Leeds,79.80%,81.60%,42.00%,178,84.00%,91.4,免费评估
17,南安普顿大学University of Southampton,78.50%,82.20%,41.90%,167,86.10%,91.1,免费评估
18,伯明翰大学University of Birmingham,81.00%,82.00%,34.10%,180,82.90%,90.6,免费评估
19,萨里大学University of Surrey,83.30%,81.20%,31.50%,174,83.20%,90.5,免费评估
20,谢菲尔德大学The University of Sheffield,,,34.00%,158,85.40%,90.2,免费评估
21,格拉斯哥大学University of Glasgow,80.90%,80.60%,41.40%,200,72.10%,90.1,免费评估
21,埃克塞特大学University of Exeter,78.80%,81.30%,37.90%,185,79.70%,90.1,免费评估
23,埃塞克斯大学University of Essex,86.50%,79.00%,34.30%,128,88.20%,90.0,免费评估
24,约克大学The University of York,88.30%,86.30%,27.00%,164,76.00%,89.8,免费评估
25,曼彻斯特大学The University of Manchester,,,44.30%,189,75.10%,89.4,免费评估
26,萨塞克斯大学University of Sussex,77.80%,78.70%,28.50%,137,94.80%,89.0,免费评估
