Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,86.0,5.3,474.0,84,100.0,免费评估
2,布里斯托大学University of Bristol,89.0,3.2,442.0,85,95.7,免费评估
3,剑桥大学University of Cambridge,76.0,5.3,485.0,87,95.6,免费评估
4,曼彻斯特大学The University of Manchester,85.0,5.6,424.0,74,95.2,免费评估
5,谢菲尔德大学The University of Sheffield,83.0,5.2,382.0,85,93.8,免费评估
6,约克大学The University of York,80.0,5.3,424.0,79,92.8,免费评估
7,伦敦国王学院King's College London,76.0,5.3,479.0,75,92.4,免费评估
8,纽卡斯尔大学Newcastle University,87.0,4.5,358.0,80,92.2,免费评估
9,伯明翰大学University of Birmingham,81.0,5.6,440.0,63,91.3,免费评估
10,杜伦大学Durham University,79.0,3.7,462.0,79,90.9,免费评估
11,皇家音乐学院Royal College of Music,78.0,3.7,,95,90.8,免费评估
12,南安普顿大学University of Southampton,79.0,5.4,384.0,73,89.9,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.0,6.3,380.0,64,88.7,免费评估
14,萨塞克斯大学University of Sussex,84.0,3.2,361.0,80,87.9,免费评估
15,伦敦大学亚非学院SOAS University of London,,4.5,389.0,70,87.6,免费评估
16,诺丁汉大学University of Nottingham,76.0,4.1,438.0,64,85.6,免费评估
17,爱丁堡大学The University of Edinburgh,76.0,3.2,446.0,71,85.4,免费评估
18,萨里大学University of Surrey,76.0,3.2,419.0,76,85.4,免费评估
19,苏格兰皇家音乐学院Royal Conservatoire of Scotland,,2.2,342.0,89,83.9,免费评估
20,格拉斯哥大学University of Glasgow,78.0,4.1,407.0,57,83.6,免费评估
21,卡迪夫大学Cardiff University,81.0,3.1,383.0,63,83.4,免费评估
22,班戈大学Bangor University,81.0,3.7,300.0,74,83.2,免费评估
23,兰卡斯特大学Lancaster University,71.0,4.0,370.0,80,82.9,免费评估
24,利兹大学University of Leeds,80.0,3.2,371.0,64,82.8,免费评估
25,基尔大学Keele University,81.0,3.2,286.0,72,81.0,免费评估
26,皇家音乐学院Royal College of Music,71.0,2.5,331.0,93,81.0,免费评估
27,英国女王大学Queen's University Belfast,74.0,4.3,355.0,64,80.8,免费评估
28,东英吉利大学University of East Anglia,86.0,1.3,354.0,64,80.5,免费评估
29,哈德斯菲尔德大学University of Huddersfield,78.0,3.5,286.0,69,79.7,免费评估
30,利物浦大学The University of Liverpool,81.0,2.5,345.0,60,79.4,免费评估
31,伦敦大学金史密斯学院Goldsmiths University of London,71.0,4.0,329.0,71,79.1,免费评估
32,伯明翰城市大学Birmingham City University,73.0,2.2,310.0,87,78.9,免费评估
33,英国皇家北方音乐学院Royal Northern College of Music,73.0,1.5,325.0,87,78.2,免费评估
34,赫尔大学The University of Hull,83.0,1.6,275.0,70,77.4,免费评估
35,思克莱德大学University of Strathclyde,,,394.0,66,76.0,免费评估
36,伦敦城市大学City University London,65.0,3.8,369.0,63,75.3,免费评估
37,巴斯斯巴大学Bath Spa University,81.0,1.6,297.0,58,75.0,免费评估
38,阿伯丁大学University of Aberdeen,83.0,1.9,287.0,52,74.8,免费评估
