Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,基尔大学Keele University,100.0,99.0,98.0,87.2,12.7,9.0,148.0,5.0,97.0,免费评估
2,Cardiff,96.2,90.8,92.7,74.3,9.0,10.0,151.0,4.0,94.0,免费评估
2,伦敦城市大学City University London,96.2,94.3,96.2,92.8,16.5,8.0,140.0,8.0,96.0,免费评估
4,纽卡斯尔大学Newcastle University,90.9,92.0,96.0,69.7,11.2,8.0,176.0,7.0,,免费评估
5,布鲁内尔大学Brunel University,89.8,96.0,95.2,83.3,12.7,4.0,148.0,7.0,93.0,免费评估
6,埃克塞特大学University of Exeter,89.2,97.0,94.4,84.0,16.4,4.0,158.0,6.0,98.0,免费评估
7,利兹大学University of Leeds,89.0,89.0,94.5,76.8,13.7,10.0,158.0,2.0,100.0,免费评估
8,罗伯特高登大学The Robert Gordon University,87.8,98.9,97.2,87.2,17.1,4.0,184.0,2.0,98.0,免费评估
9,南安普顿大学University of Southampton,85.7,86.7,93.8,73.7,13.5,8.0,143.0,6.0,95.0,免费评估
10,威斯敏斯特大学University of Westminster,85.5,63.6,90.0,82.7,8.8,4.0,,7.0,,免费评估
10,阿斯顿大学Aston University,85.5,95.5,93.5,85.1,21.2,9.0,154.0,4.0,97.0,免费评估
12,诺丁汉大学University of Nottingham,84.5,86.0,92.9,68.8,14.8,7.0,154.0,8.0,92.0,免费评估
13,北安普顿大学The University of Northampton,83.5,98.0,92.4,87.4,15.6,5.0,129.0,9.0,90.0,免费评估
13,牛津布鲁克斯大学Oxford Brookes University,83.5,88.3,87.7,74.0,15.6,5.0,146.0,9.0,95.0,免费评估
15,利物浦大学The University of Liverpool,83.0,88.0,91.0,65.8,12.4,7.0,146.0,7.0,94.0,免费评估
16,伍斯特大学University of Worcester,82.8,100.0,100.0,90.3,16.7,3.0,139.0,,,免费评估
16,考文垂大学Coventry University,82.8,97.2,95.6,81.7,12.9,5.0,134.0,7.0,89.0,免费评估
18,卡迪夫都市大学Cardiff Metropolitan University,82.1,86.7,92.6,71.0,15.6,6.0,126.0,9.0,91.0,免费评估
19,金斯顿大学Kingston University,82.0,81.3,83.0,57.3,11.5,10.0,136.0,,97.0,免费评估
20,伯明翰大学University of Birmingham,81.9,86.0,93.5,54.7,15.3,8.0,156.0,7.0,93.0,免费评估
21,东英吉利大学University of East Anglia,81.0,89.9,93.0,65.6,16.0,5.0,162.0,8.0,89.0,免费评估
22,雷丁大学University of Reading,80.9,92.0,91.0,63.8,15.7,8.0,175.0,7.0,,免费评估
23,华威大学The University of Warwick,80.6,91.0,91.6,85.8,,,166.0,5.0,82.0,免费评估
24,哈德斯菲尔德大学University of Huddersfield,80.3,88.4,90.8,85.3,15.9,4.0,141.0,9.0,86.0,免费评估
25,King's College London,79.7,89.1,91.2,59.0,20.6,6.0,162.0,9.0,96.0,免费评估
26,布莱顿大学University of Brighton,79.5,87.2,91.9,78.8,18.6,4.0,144.0,8.0,97.0,免费评估
27,谢菲尔德大学The University of Sheffield,79.4,94.8,96.1,59.7,18.0,9.0,143.0,7.0,88.0,免费评估
28,诺桑比亚大学Northumbria University,79.2,93.9,91.9,82.5,16.7,4.0,157.0,6.0,94.0,免费评估
29,思克莱德大学University of Strathclyde,78.8,84.1,90.5,50.3,12.1,3.0,207.0,2.0,88.0,免费评估
30,格林威治大学The University of Greenwich,77.7,87.0,89.2,73.3,21.0,3.0,131.0,10.0,100.0,免费评估
31,朴茨茅斯大学University of Portsmouth,77.2,93.0,93.6,74.8,11.3,,135.0,2.0,83.0,免费评估
32,伯恩茅斯大学Bournemouth University,76.1,92.6,95.3,77.4,20.2,7.0,138.0,8.0,91.0,免费评估
32,蒂赛德大学Teesside University,76.1,90.5,94.3,77.7,15.7,6.0,139.0,3.0,94.0,免费评估
34,谢菲尔德哈莱姆大学Sheffield Hallam University,75.8,92.7,93.8,82.9,18.2,4.0,139.0,6.0,93.0,免费评估
35,德比大学University of Derby,75.6,85.8,91.3,77.3,13.4,7.0,127.0,5.0,86.0,免费评估
36,萨里大学University of Surrey,75.5,89.4,92.5,74.4,20.7,7.0,165.0,5.0,,免费评估
37,米德塞斯大学Middlesex University,75.0,84.0,82.5,72.6,13.2,8.0,126.0,4.0,,免费评估
38,曼彻斯特城市大学Manchester Metropolitan University,74.7,84.0,87.1,75.6,13.0,4.0,159.0,4.0,81.0,免费评估
38,玛格丽特女王大学Queen Margaret University,74.7,93.5,94.2,77.6,14.5,3.0,148.0,5.0,82.0,免费评估
40,索尔福德大学University of Salford,72.7,88.6,90.4,78.1,16.5,4.0,139.0,7.0,82.0,免费评估
40,格林多大学Glyndwr University,72.7,92.4,95.0,94.1,21.2,2.0,,2.0,,免费评估
42,斯旺西大学Swansea University,72.1,79.9,90.3,65.5,15.8,8.0,130.0,7.0,83.0,免费评估
43,南威尔士大学The University of South Wales,72.0,77.9,78.8,64.2,20.0,3.0,147.0,10.0,89.0,免费评估
44,伯明翰城市大学Birmingham City University,71.8,84.4,90.7,78.3,17.3,5.0,134.0,4.0,94.0,免费评估
44,埃塞克斯大学University of Essex,71.8,93.0,88.4,78.0,14.8,6.0,113.0,9.0,79.0,免费评估
46,曼彻斯特大学The University of Manchester,71.4,75.1,82.8,66.3,12.9,9.0,159.0,1.0,93.0,免费评估
47,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,71.2,84.2,89.0,62.8,19.5,4.0,183.0,4.0,93.0,免费评估
48,坎特伯雷大学Canterbury Christ Church University,70.9,88.9,90.7,73.6,17.6,3.0,123.0,8.0,93.0,免费评估
49,西英格兰大学University of the West of England,70.8,85.7,89.0,69.3,16.4,4.0,137.0,6.0,89.0,免费评估
50,赫特福德大学University of Hertfordshire,70.1,87.7,90.8,68.4,14.7,4.0,127.0,3.0,95.0,免费评估
51,哥比亚大学University of Cumbria,69.6,85.4,90.5,73.9,17.4,2.0,145.0,4.0,96.0,免费评估
52,Plymouth,68.4,84.6,87.7,73.6,20.5,5.0,145.0,3.0,92.0,免费评估
53,利兹贝克特大学Leeds Beckett University,66.7,91.7,89.8,71.9,14.9,4.0,120.0,6.0,76.0,免费评估
54,Lincoln,66.6,96.0,91.5,69.1,15.7,6.0,133.0,7.0,66.0,免费评估
55,伦敦南岸大学London South Bank University,66.3,87.0,89.2,70.2,14.6,5.0,122.0,2.0,91.0,免费评估
56,纽曼大学Newman University,65.9,89.9,87.5,76.7,15.8,3.0,117.0,,,免费评估
57,剑桥安鲁大学Anglia Ruskin University,65.7,93.5,89.0,78.9,18.1,8.0,107.0,3.0,92.0,免费评估
57,切斯特大学University of Chester,65.7,89.0,84.3,59.0,9.5,3.0,115.0,8.0,72.0,免费评估
59,利物浦约翰摩尔斯大学Liverpool John Moores University,65.1,94.9,90.8,78.9,16.4,5.0,137.0,3.0,76.0,免费评估
60,布拉德福德大学University of Bradford,65.0,77.9,82.6,62.9,15.3,4.0,139.0,3.0,89.0,免费评估
61,Suffolk,64.7,94.0,89.5,70.9,19.6,,131.0,1.0,98.0,免费评估
62,阿尔斯特大学University of Ulster,63.7,90.5,90.5,74.6,18.8,3.0,140.0,5.0,77.0,免费评估
63,邓迪大学University of Dundee,63.3,78.5,89.0,58.4,22.4,7.0,193.0,5.0,77.0,免费评估
64,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",63.1,83.5,90.9,54.3,17.6,2.0,136.0,,,免费评估
65,中央兰开夏大学University of Central Lancashire,60.5,79.7,85.4,63.4,18.7,4.0,140.0,7.0,71.0,免费评估
66,西苏格兰大学University of the West of Scotland,59.4,86.9,91.5,67.0,20.3,4.0,160.0,5.0,71.0,免费评估
67,斯塔福德郡大学Staffordshire University,56.2,73.0,76.5,73.1,18.0,4.0,83.0,,,免费评估
68,东伦敦大学University of East London,55.9,82.1,84.9,62.7,17.0,7.0,112.0,3.0,,免费评估
69,约克圣约翰大学York St John University,53.4,68.2,76.7,61.5,15.8,3.0,136.0,1.0,89.0,免费评估
70,德蒙福特大学De Montfort University,51.4,80.8,82.8,64.7,20.4,4.0,118.0,4.0,79.0,免费评估
71,圣大卫三一学院University of Wales Trinity Saint David,37.4,68.0,73.4,55.6,23.1,2.0,94.0,4.0,,免费评估
