Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,216,85.1%,100.0,免费评估
2,兰卡斯特大学Lancaster University,84.0%,87.2%,47.0%,172*,88.5%,96.6,免费评估
3,牛津大学University of Oxford,,,41.3%,214,82.9%,95.0,免费评估
4,杜伦大学Durham University,86.1%,75.6%,34.6%,205,86.8%,94.9,免费评估
5,伦敦国王学院King's College London,,,42.1%,172,76.7%,93.2,免费评估
6,华威大学The University of Warwick,,,45.2%,172,75.7%,93.1,免费评估
7,纽卡斯尔大学Newcastle University,87.9%,87.5%,36.3%,169,80.8%,92.6,免费评估
8,利兹大学University of Leeds,88.6%,90.0%,30.6%,166,85.1%,92.5,免费评估
9,伦敦大学学院University College London,,,43.7%,182,84.6%,91.7,免费评估
9,埃克塞特大学University of Exeter,88.3%,88.3%,35.1%,176,76.0%,91.7,免费评估
11,诺丁汉大学University of Nottingham,82.4%,76.1%,39.4%,157,82.8%,90.8,免费评估
12,曼彻斯特大学The University of Manchester,,,48.9%,151,82.1%,90.4,免费评估
13,约克大学The University of York,80.0%,76.8%,37.3%,177*,,90.0,免费评估
14,伯明翰大学University of Birmingham,89.3%,75.8%,33.7%,142*,83.1%,89.7,免费评估
15,圣安德鲁斯大学University of St Andrews,70.3%,73.0%,26.4%,197*,88.9%,89.6,免费评估
15,巴斯大学University of Bath,82.0%,82.0%,27.4%,168,84.1%,89.6,免费评估
17,谢菲尔德大学The University of Sheffield,,,41.2%,153,76.9%,89.5,免费评估
18,格拉斯哥大学University of Glasgow,78.7%,84.8%,26.3%,207,74.7%*,89.4,免费评估
19,布里斯托大学University of Bristol,,,36.0%,172,77.0%,89.1,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,81.6%,76.9%,48.3%,,70.2%,88.6,免费评估
21,利物浦大学The University of Liverpool,,,33.4%,146,,88.2,免费评估
22,雷丁大学University of Reading,79.0%,71.4%,41.7%,137,80.8%,88.1,免费评估
23,亚伯大学Aberystwyth University,88.5%,86.6%,16.6%,,78.3%,87.8,免费评估
24,肯特大学University of Kent,90.3%,82.5%,41.9%,124*,69.2%,87.6,免费评估
25,南安普顿大学University of Southampton,86.2%,87.9%,42.7%,160,58.8%,87.3,免费评估
26,卡迪夫大学Cardiff University,79.7%,81.2%,32.5%,139,79.7%,86.9,免费评估
27,阿斯顿大学Aston University,89.1%,83.8%,23.4%,135,76.8%,85.8,免费评估
28,班戈大学Bangor University,85.5%,83.1%,39.6%,115,70.0%,85.6,免费评估
29,伦敦大学玛丽女王学院Queen Mary University of London,72.3%,71.1%,35.1%,145,79.6%,85.5,免费评估
30,切斯特大学University of Chester,96.2%,93.3%,17.3%,113*,77.6%,85.3,免费评估
31,朴茨茅斯大学University of Portsmouth,91.7%,89.1%,32.2%,102,69.3%,84.5,免费评估
32,赫瑞瓦特大学Heriot Watt University,70.7%,67.2%,26.3%,179,75.3%,84.1,免费评估
33,东英吉利大学University of East Anglia,87.9%,85.1%,,156,80.0%,82.6,免费评估
34,爱丁堡大学The University of Edinburgh,74.4%,77.6%,30.3%,174,57.1%,81.7,免费评估
35,Manchester Metropolitan University,86.1%,83.1%,29.0%,,56.4%*,80.8,免费评估
36,斯旺西大学Swansea University,64.4%,73.9%,22.8%,107,78.4%,78.2,免费评估
37,阿伯丁大学University of Aberdeen,70.2%,67.2%,29.3%,,61.8%*,75.9,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,68.5%,62.7%,7.6%,105*,68.2%,71.4,免费评估
39,赫尔大学The University of Hull,64.4%,59.1%,22.7%,106,58.4%,71.3,免费评估
