Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Wuhan University,China,100.0,72.4,54.4,100.0,,283.3,免费评估
2,"University of Maryland, College Park",UnitedStates,60.9,75.5,82.9,86.9,,239.8,免费评估
3,California Institute of Technology,UnitedStates,53.4,72.0,72.2,83.7,,223.5,免费评估
4,Beijing Normal University,China,64.3,67.4,77.1,69.9,,217.0,免费评估
5,Paul Sabatier University (Toulouse 3),France,47.3,75.5,86.6,65.0,,205.1,免费评估
6,University of Iceland,Iceland,30.4,100.0,97.9,47.1,,197.2,免费评估
7,Xidian University,China,56.8,64.4,48.2,65.3,,196.1,免费评估
8,Boston University,UnitedStates,29.2,100.0,83.8,42.6,,188.5,免费评估
9,University of Valencia,Spain,34.0,88.2,86.3,47.5,,187.0,免费评估
10,University of Twente,Netherlands,45.0,69.2,90.9,51.6,,184.0,免费评估
11,Technical University Munich,Germany,38.4,83.5,74.2,46.3,,183.1,免费评估
12,University of Colorado at Boulder,UnitedStates,35.0,86.3,74.2,45.9,,182.1,免费评估
13,The University of New South Wales,Australia,37.3,79.2,91.1,46.7,,181.4,免费评估
14,Institut National Polytechnique de Grenoble,France,25.5,97.2,97.9,38.5,,180.8,免费评估
15,Swiss Federal Institute of Technology Zurich,Switzerland,30.4,88.5,92.6,43.0,,180.4,免费评估
16,Tsinghua University,China,44.1,72.2,74.4,48.3,,179.4,免费评估
17,University of Zurich,Switzerland,28.5,89.2,95.5,41.7,,178.6,免费评估
18,University of Trento,Italy,28.9,85.4,90.9,45.5,,178.0,免费评估
19,University of Lisbon,Portugal,26.8,89.4,94.5,40.4,,175.4,免费评估
20,Nanjing University,China,45.4,65.9,71.9,49.4,,175.2,免费评估
20,Peking University,China,42.1,73.2,69.4,45.9,,175.2,免费评估
22,South Dakota State University,UnitedStates,28.5,95.0,58.8,39.4,,174.8,免费评估
23,University of Massachusetts Boston,UnitedStates,21.2,100.0,74.3,38.5,,174.5,免费评估
24,Université Grenoble Alpes,France,28.5,84.6,94.4,41.3,,173.3,免费评估
25,University of Extremadura,Spain,28.5,93.0,96.1,31.6,,172.4,免费评估
26,The Hong Kong Polytechnic University,China-HongKong,40.4,70.3,60.9,46.3,,169.2,免费评估
27,Monash University,Australia,24.0,86.8,87.9,39.9,,168.2,免费评估
27,Northwestern Polytechnical University,China,24.6,100.0,72.3,29.2,,168.2,免费评估
29,Delft University of Technology,Netherlands,39.3,66.0,89.2,42.6,,165.8,免费评估
30,The Ohio State University - Columbus,UnitedStates,33.0,67.6,76.6,49.8,,165.7,免费评估
31,Mississippi State University,UnitedStates,28.7,88.9,89.4,29.8,,165.3,免费评估
32,University of Wageningen,Netherlands,30.7,80.4,94.3,35.0,,164.9,免费评估
33,University of Helsinki,Finland,31.6,74.2,76.7,42.6,,163.7,免费评估
34,Vienna University of Technology,Austria,29.3,82.5,97.2,32.2,,163.4,免费评估
35,National University of Defense Technology,China,46.6,60.8,51.3,45.5,,163.2,免费评估
36,University of Nebraska - Lincoln,UnitedStates,24.7,87.6,92.2,32.2,,163.0,免费评估
37,University of Oklahoma - Norman,UnitedStates,29.9,71.4,84.0,44.7,,162.9,免费评估
38,Sun Yat-sen University,China,30.8,78.2,83.8,37.0,,162.8,免费评估
38,"University of California, Santa Barbara",UnitedStates,24.0,85.6,80.8,37.0,,162.8,免费评估
40,University of British Columbia,Canada,27.6,76.3,82.7,42.2,,162.6,免费评估
41,"University of California, Berkeley",UnitedStates,26.6,82.5,86.4,36.0,,162.5,免费评估
42,Humboldt University of Berlin,Germany,21.9,96.8,76.8,27.9,,161.9,免费评估
43,Nanjing University of Information Science & Technology,China,37.0,63.6,81.0,42.2,,159.0,免费评估
44,Sorbonne University,France,27.9,71.1,81.9,43.0,,158.4,免费评估
45,Polytechnic University of Catalonia,Spain,34.5,65.1,76.8,43.0,,158.0,免费评估
45,The University of Texas at Austin,UnitedStates,26.8,87.9,70.7,29.2,,158.0,免费评估
47,"University of Maryland, Baltimore County",UnitedStates,21.0,89.3,78.7,31.6,,157.6,免费评估
48,University of Wisconsin - Madison,UnitedStates,33.2,70.1,75.1,38.0,,156.4,免费评估
49,Colorado State University,UnitedStates,32.7,61.3,66.9,47.9,,155.3,免费评估
50,Karlsruhe Institute of Technology (KIT),Germany,25.3,73.9,87.8,37.5,,154.3,免费评估
50,University of Technology Sydney,Australia,21.3,81.6,98.7,31.6,,154.3,免费评估
