Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,拉夫堡大学Loughborough University,100.0,91,89,80,10.7,10.0,345.0,8.0,82.0,免费评估
2,伯明翰大学University of Birmingham,96.7,100,96,73,18.6,10.0,397.0,,,免费评估
3,伦敦大学学院University College London,83.5,71,63,47,11.9,10.0,400.0,5.0,79.0,免费评估
4,卡迪夫大学Cardiff University,82.5,88,89,61,14.4,9.0,351.0,4.0,83.0,免费评估
5,格罗斯特大学University of Gloucestershire,82.1,84,95,67,16.7,6.0,309.0,9.0,,免费评估
6,谢菲尔德大学The University of Sheffield,79.5,87,91,71,16.7,5.0,360.0,4.0,78.0,免费评估
7,利物浦大学The University of Liverpool,77.0,85,82,61,18.2,7.0,333.0,8.0,,免费评估
8,雷丁大学University of Reading,72.6,75,74,49,13.5,8.0,332.0,5.0,79.0,免费评估
9,诺丁汉大学University of Nottingham,72.5,86,75,50,19.2,7.0,445.0,5.0,,免费评估
10,邓迪大学University of Dundee,70.3,100,90,81,18.3,4.0,308.0,3.0,,免费评估
11,中央兰开夏大学University of Central Lancashire,70.1,70,67,60,10.8,9.0,247.0,7.0,,免费评估
12,纽卡斯尔大学Newcastle University,67.9,65,72,51,14.8,9.0,338.0,4.0,71.0,免费评估
13,牛津布鲁克斯大学Oxford Brookes University,66.9,83,77,54,17.5,4.0,292.0,8.0,71.0,免费评估
14,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,66.4,79,74,61,22.2,7.0,305.0,8.0,69.0,免费评估
15,曼彻斯特大学The University of Manchester,62.2,74,79,41,22.2,8.0,335.0,8.0,57.0,免费评估
16,赫瑞瓦特大学Heriot Watt University,62.1,74,72,49,13.5,,312.0,8.0,57.0,免费评估
17,剑桥安鲁大学Anglia Ruskin University,61.8,86,79,86,30.1,9.0,264.0,6.0,61.0,免费评估
18,诺桑比亚大学Northumbria University,60.5,78,81,59,21.2,4.0,273.0,5.0,77.0,免费评估
19,考文垂大学Coventry University,58.3,68,72,61,20.0,5.0,266.0,9.0,52.0,免费评估
20,普利茅斯大学University of Plymouth,58.0,90,92,70,18.5,6.0,274.0,2.0,53.0,免费评估
21,威斯敏斯特大学University of Westminster,57.8,78,79,71,17.9,3.0,266.0,7.0,59.0,免费评估
22,谢菲尔德哈莱姆大学Sheffield Hallam University,57.0,79,76,49,21.7,4.0,283.0,9.0,56.0,免费评估
23,皇家农学院Royal Agricultural University,55.6,90,81,67,22.1,3.0,323.0,1.0,74.0,免费评估
24,布莱顿大学University of Brighton,55.5,86,81,49,25.6,4.0,237.0,8.0,64.0,免费评估
25,西英格兰大学University of the West of England,54.2,83,80,59,23.8,3.0,271.0,3.0,72.0,免费评估
26,曼彻斯特城市大学Manchester Metropolitan University,53.5,80,87,73,24.2,3.0,278.0,,57.0,免费评估
26,索尔福德大学University of Salford,53.5,66,68,48,26.0,5.0,316.0,9.0,58.0,免费评估
28,格林威治大学The University of Greenwich,53.2,80,79,69,21.2,6.0,174.0,7.0,51.0,免费评估
29,金斯顿大学Kingston University,51.3,72,76,51,22.3,3.0,242.0,8.0,61.0,免费评估
30,英国女王大学Queen's University Belfast,49.9,75,70,53,15.6,3.0,332.0,3.0,49.0,免费评估
31,阿斯顿大学Aston University,49.1,77,75,51,25.9,5.0,308.0,3.0,,免费评估
32,诺丁汉特伦特大学Nottingham Trent University,48.0,74,66,49,28.0,5.0,275.0,6.0,63.0,免费评估
32,朴茨茅斯大学University of Portsmouth,48.0,83,75,58,24.3,4.0,231.0,3.0,66.0,免费评估
34,Leeds Met,47.7,76,81,62,21.6,3.0,254.0,6.0,43.0,免费评估
35,龙比亚大学Napier University,46.0,65,69,49,23.3,3.0,292.0,7.0,59.0,免费评估
36,波尔顿大学University of Bolton,41.4,88,83,67,30.0,1.0,,4.0,,免费评估
37,Glynd?r,40.8,53,70,51,20.2,5.0,,3.0,,免费评估
38,格拉摩根大学University of Glamorgan,40.7,72,63,54,17.7,4.0,268.0,1.0,,免费评估
39,罗伯特高登大学The Robert Gordon University,39.0,76,72,49,24.9,4.0,262.0,2.0,,免费评估
40,伦敦南岸大学London South Bank University,38.8,80,85,71,30.7,3.0,188.0,4.0,46.0,免费评估
41,利物浦约翰摩尔斯大学Liverpool John Moores University,38.7,75,70,44,32.3,2.0,246.0,8.0,57.0,免费评估
42,伯明翰城市大学Birmingham City University,33.0,47,51,32,23.7,5.0,207.0,5.0,65.0,免费评估
43,南安普顿索伦特大学Southampton Solent University,32.4,39,65,56,33.6,4.0,231.0,,,免费评估
44,阿尔斯特大学University of Ulster,29.3,62,60,38,24.2,3.0,231.0,3.0,55.0,免费评估
