Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
0,,66.7,100.0,93.0,83.0,26.0,3,410,4.0,,免费评估
1,剑桥大学University of Cambridge,100.0,87.0,85.0,73.0,13.1,9,576,7.0,,免费评估
2,伦敦大学学院University College London,88.7,92.0,90.0,72.0,14.6,7,457,9.0,66.0,免费评估
3,伯明翰大学University of Birmingham,88.6,98.0,85.0,77.0,14.5,9,461,3.0,80.0,免费评估
4,帝国理工学院Imperial College London,83.9,79.0,67.0,66.0,19.2,10,521,8.0,71.0,免费评估
5,纽卡斯尔大学Newcastle University,83.8,92.0,84.0,77.0,13.3,9,415,4.0,,免费评估
6,阿斯顿大学Aston University,81.3,87.0,79.0,67.0,13.2,6,326,8.0,82.0,免费评估
7,拉夫堡大学Loughborough University,77.3,81.0,83.0,67.0,19.3,4,432,7.0,83.0,免费评估
8,萨里大学University of Surrey,66.7,80.0,74.0,56.0,22.4,3,474,7.0,89.0,免费评估
10,诺丁汉大学University of Nottingham,65.0,84.0,74.0,46.0,14.2,6,442,6.0,,免费评估
11,赫瑞瓦特大学Heriot Watt University,64.3,100.0,93.0,68.0,18.2,4,336,2.0,,免费评估
12,爱丁堡大学The University of Edinburgh,63.1,89.0,82.0,54.0,15.2,4,447,3.0,,免费评估
13,曼彻斯特大学The University of Manchester,61.6,77.0,72.0,46.0,18.9,6,483,6.0,77.0,免费评估
14,利兹大学University of Leeds,61.0,73.0,68.0,53.0,15.8,4,432,6.0,,免费评估
15,斯旺西大学Swansea University,58.5,91.0,87.0,54.0,15.9,3,283,,,免费评估
16,思克莱德大学University of Strathclyde,56.8,91.0,88.0,59.0,23.0,4,417,7.0,60.0,免费评估
17,蒂赛德大学Teesside University,53.4,83.0,77.0,64.0,16.8,3,256,,,免费评估
18,谢菲尔德大学The University of Sheffield,52.2,84.0,69.0,49.0,16.2,6,419,1.0,73.0,免费评估
19,伦敦南岸大学London South Bank University,34.7,,,,27.3,1,220,6.0,,免费评估
