Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harbin Institute of Technology,China,96.0,64.4,61.5,90.5,,263.2,免费评估
2,Zhejiang University,China,88.7,56.1,55.8,100.0,,256.0,免费评估
3,Tsinghua University,China,100.0,51.3,49.5,88.4,,249.6,免费评估
4,Nanyang Technological University,Singapore,80.1,57.9,80.2,87.9,,242.0,免费评估
5,Huazhong University of Science and Technology,China,83.7,49.5,41.3,76.7,,218.1,免费评估
6,The University of Tokyo,Japan,89.4,47.8,59.8,66.3,,215.5,免费评估
7,Beihang University,China,89.2,49.7,43.6,67.7,,215.3,免费评估
8,Polytechnic University of Catalonia,Spain,55.4,75.4,75.7,65.9,,211.8,免费评估
9,"University of California, Berkeley",United States,92.2,55.5,76.9,48.0,,211.1,免费评估
10,Southeast University,China,74.9,55.7,55.3,68.6,,210.3,免费评估
11,National Cheng Kung University,China-Taiwan,71.6,49.2,40.5,78.6,,207.6,免费评估
12,Jilin University,China,65.7,58.5,30.4,76.1,,206.4,免费评估
13,Korea Advanced Institute of Science and Technology,South Korea,72.9,50.4,51.5,72.7,,206.3,免费评估
13,Swiss Federal Institute of Technology Zurich,Switzerland,73.1,59.1,79.8,58.2,,206.3,免费评估
15,Aalborg University,Denmark,37.7,100.0,89.8,50.5,,206.2,免费评估
16,National University of Singapore,Singapore,68.0,57.3,76.6,64.9,,205.5,免费评估
17,Swiss Federal Institute of Technology Lausanne,Switzerland,71.2,54.0,78.8,62.8,,203.7,免费评估
18,Shanghai Jiao Tong University,China,78.3,45.5,51.7,68.8,,203.0,免费评估
19,Dalian University of Technology,China,68.6,51.3,49.4,72.3,,202.1,免费评估
20,University of Malaya,Malaysia,60.5,60.3,73.7,64.5,,200.0,免费评估
21,Tianjin University,China,73.1,50.9,45.4,64.7,,197.7,免费评估
22,National Taiwan University,China-Taiwan,67.5,45.8,50.9,72.5,,196.0,免费评估
23,Massachusetts Institute of Technology (MIT),United States,76.3,53.3,71.2,49.3,,193.2,免费评估
24,Nanjing University of Aeronautics and Astronautics,China,58.9,55.7,51.9,67.5,,192.5,免费评估
25,Xian Jiao Tong University,China,73.6,44.2,43.2,65.9,,192.4,免费评估
26,牛津大学University of Oxford,United Kingdom,66.8,57.1,85.6,51.1,,192.2,免费评估
27,"The Imperial College of Science, Technology and Medicine",United Kingdom,66.4,56.3,83.7,52.0,,191.5,免费评估
28,University of Alberta,Canada,59.6,57.5,68.2,59.7,,190.5,免费评估
29,Chongqing University,China,63.2,50.4,49.9,64.7,,188.3,免费评估
30,Tohoku University,Japan,78.5,43.2,64.2,53.5,,188.1,免费评估
31,Delft University of Technology,Netherlands,65.6,52.9,72.6,53.5,,186.5,免费评估
32,University of Michigan-Ann Arbor,United States,76.3,48.8,62.6,46.4,,184.0,免费评估
33,Sapienza University of Rome,Italy,67.1,55.7,75.7,45.4,,183.4,免费评估
34,Polytechnic University of Valencia,Spain,56.4,53.5,64.7,60.0,,182.9,免费评估
35,City University of Hong Kong,China-Hong Kong,53.0,59.5,59.1,58.4,,182.8,免费评估
35,Georgia Institute of Technology,United States,66.4,50.4,60.9,53.8,,182.8,免费评估
37,Polytechnic Institute of Milan,Italy,67.8,52.2,62.2,49.6,,182.0,免费评估
38,University of Science and Technology of China,China,70.3,45.5,55.7,53.8,,180.7,免费评估
39,Vienna University of Technology,Austria,59.4,51.5,80.4,52.6,,179.6,免费评估
40,Korea University,South Korea,56.6,52.9,61.4,57.4,,179.2,免费评估
41,KU Leuven,Belgium,61.9,48.0,79.9,52.9,,178.8,免费评估
42,曼彻斯特大学The University of Manchester,United Kingdom,67.6,52.0,83.7,41.1,,177.4,免费评估
43,谢菲尔德大学The University of Sheffield,United Kingdom,52.6,60.7,75.1,49.0,,177.3,免费评估
44,Pierre and Marie Curie University - Paris 6,France,66.3,54.4,83.4,39.6,,177.0,免费评估
45,The Hong Kong Polytechnic University,China-Hong Kong,53.9,53.8,48.1,59.5,,176.8,免费评估
46,University of Chicago,United States,91.7,49.0,72.0,21.5,,176.6,免费评估
47,Universidad Tecnica Federico Santa Maria,Chile,30.7,91.0,94.6,35.9,,176.5,免费评估
48,Seoul National University,South Korea,61.8,45.3,47.8,59.2,,175.9,免费评估
49,University of Padua,Italy,61.8,56.9,78.3,41.1,,175.5,免费评估
50,Wuhan University,China,57.5,46.6,54.4,60.3,,175.2,免费评估
