Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,,4.39,3.2,,100.0,免费评估
2,杜伦大学Durham University,585.0,4.1,2.15,90.0,96.9,免费评估
3,萨塞克斯大学University of Sussex,,4.24,2.7,,94.7,免费评估
4,布里斯托大学University of Bristol,445.0,4.15,2.7,80.0,94.2,免费评估
5,牛津大学University of Oxford,531.0,4.28,2.7,65.0,93.7,免费评估
6,圣安德鲁斯大学University of St Andrews,520.0,3.99,2.1,80.0,92.8,免费评估
7,华威大学The University of Warwick,448.0,4.13,2.85,70.0,92.8,免费评估
8,巴斯大学University of Bath,433.0,4.17,2.4,80.0,92.6,免费评估
9,利兹大学University of Leeds,410.0,4.35,3.0,65.0,92.3,免费评估
10,埃克塞特大学University of Exeter,469.0,4.28,2.25,75.0,92.2,免费评估
11,雷丁大学University of Reading,337.0,4.5,2.8,75.0,92.1,免费评估
12,格拉斯哥大学University of Glasgow,523.0,4.29,1.95,,91.9,免费评估
13,伯明翰大学University of Birmingham,422.0,4.08,2.55,75.0,91.7,免费评估
14,伦敦大学学院University College London,480.0,3.66,2.5,75.0,91.6,免费评估
15,曼彻斯特大学The University of Manchester,458.0,3.92,2.65,65.0,90.6,免费评估
16,爱丁堡大学The University of Edinburgh,488.0,4.07,1.85,75.0,90.3,免费评估
17,莱斯特大学University of Leicester,406.0,4.27,2.0,75.0,89.6,免费评估
18,斯旺西大学Swansea University,,4.17,2.15,,89.5,免费评估
19,兰卡斯特大学Lancaster University,,3.99,2.2,,88.7,免费评估
20,班戈大学Bangor University,,4.27,1.95,,88.4,免费评估
21,思克莱德大学University of Strathclyde,,4.11,2.0,,87.8,免费评估
22,卡迪夫大学Cardiff University,396.0,3.89,2.4,60.0,86.9,免费评估
23,索尔福德大学University of Salford,,3.82,2.0,,85.9,免费评估
24,利物浦大学The University of Liverpool,413.0,4.02,,60.0,84.9,免费评估
25,赫尔大学The University of Hull,310.0,4.17,,65.0,83.9,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,376.0,3.87,1.95,55.0,83.4,免费评估
27,肯特大学University of Kent,306.0,4.04,,,82.7,免费评估
28,曼彻斯特城市大学Manchester Metropolitan University,359.0,3.92,1.8,55.0,82.6,免费评估
29,诺丁汉特伦特大学Nottingham Trent University,299.0,3.85,,60.0,81.7,免费评估
