Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,伦敦大学学院University College London,United Kingdom,100.0,95.1,92.2,92.7,98.0,免费评估
2,Massachusetts Institute of Technology (MIT),United States,99.0,95.3,93.3,94.6,97.6,免费评估
3,Delft University of Technology,Netherlands,94.1,88.9,94.8,92.7,93.5,免费评估
4,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,94.4,95.3,91.1,83.7,93.1,免费评估
5,Harvard University,United States,89.8,89.2,80.7,100.0,89.9,免费评估
6,"University of California, Berkeley (UCB)",United States,87.8,98.4,96.2,86.1,89.5,免费评估
7,剑桥大学University of Cambridge,United Kingdom,84.7,93.6,88.8,95.5,87.1,免费评估
8,National University of Singapore (NUS),Singapore,84.2,97.3,94.3,85.1,86.6,免费评估
9,曼彻斯特建筑学院Manchester School of Architecture,United Kingdom,85.6,95.3,85.4,76.2,85.6,免费评估
10,Tsinghua University,China,83.1,91.4,93.8,86.7,85.4,免费评估
11,Politecnico di Milano,Italy,84.4,83.1,86.1,87.0,84.7,免费评估
12,EPFL - Ecole Polytechnique Federale de Lausanne,Switzerland,81.3,99.1,93.3,80.6,84.2,免费评估
13,The University of Hong Kong,Hong Kong,80.4,92.5,93.8,81.8,83.1,免费评估
14,Columbia University,United States,81.6,89.4,80.7,80.4,82.2,免费评估
15,The University of Sydney,Australia,78.4,94.6,92.2,83.7,81.9,免费评估
16,"University of California, Los Angeles (UCLA)",United States,80.7,89.6,77.0,85.2,81.7,免费评估
17,The University of Melbourne,Australia,78.4,91.1,86.8,83.8,81.1,免费评估
18,Tongji University,China,81.7,76.7,90.0,69.5,80.8,免费评估
19,The University of Tokyo,Japan,81.9,71.9,73.8,86.7,80.6,免费评估
20,The Hong Kong Polytechnic University,Hong Kong,75.3,97.8,100.0,77.9,80.3,免费评估
21,谢菲尔德大学The University of Sheffield,United Kingdom,78.8,95.1,86.1,64.7,79.8,免费评估
22,RMIT University,Australia,78.0,81.9,79.9,87.9,79.6,免费评估
23,KTH Royal Institute of Technology,Sweden,79.2,92.5,88.8,56.6,79.2,免费评估
24,Georgia Institute of Technology,United States,76.9,92.5,92.8,66.2,79.0,免费评估
25,Technical University of Munich,Germany,79.0,81.4,82.4,70.7,78.8,免费评估
25,The University of New South Wales (UNSW Sydney),Australia,76.1,85.5,85.4,84.1,78.8,免费评估
27,University of British Columbia,Canada,75.5,95.1,86.8,75.9,78.6,免费评估
28,Cornell University,United States,77.7,81.5,76.0,79.2,78.1,免费评估
29,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,76.3,83.6,82.4,79.1,77.9,免费评估
30,Stanford University,United States,73.7,87.4,78.0,89.3,77.1,免费评估
31,University of Michigan,United States,74.7,88.5,88.1,65.2,76.5,免费评估
32,Technische Universität Berlin (TU Berlin),Germany,77.2,84.2,78.0,60.9,76.4,免费评估
33,Seoul National University,South Korea,74.5,81.9,76.0,80.1,76.0,免费评估
34,Pontificia Universidad Católica de Chile (UC),Chile,71.9,80.1,79.9,93.7,75.7,免费评估
35,University of Texas at Austin,United States,72.4,91.1,85.4,72.7,75.6,免费评估
36,Princeton University,United States,75.6,73.4,74.9,77.1,75.5,免费评估
37,卡迪夫大学Cardiff University,United Kingdom,70.8,99.0,86.8,72.3,75.4,免费评估
38,Politecnico di Torino,Italy,71.4,88.6,86.1,72.6,74.7,免费评估
39,Kyoto University,Japan,73.3,74.1,77.0,81.8,74.6,免费评估
39,University of Toronto,Canada,70.6,91.6,84.7,75.6,74.6,免费评估
41,Universidad Politécnica de Madrid,Spain,72.6,79.7,76.0,80.5,74.4,免费评估
42,Aalto University,Finland,73.0,92.0,83.2,57.1,74.3,免费评估
42,University of Pennsylvania,United States,74.6,77.6,71.3,71.7,74.3,免费评估
44,Universidade de São Paulo,Brazil,72.0,78.2,73.8,86.2,74.2,免费评估
45,McGill University,Canada,69.3,93.4,80.7,81.9,74.1,免费评估
46,Chalmers University of Technology,Sweden,70.5,92.1,85.4,69.0,74.0,免费评估
47,University of Illinois at Urbana-Champaign,United States,72.2,89.7,90.6,52.6,73.8,免费评估
48,Yale University,United States,75.1,62.8,62.1,86.1,73.7,免费评估
49,Universidad Nacional Autónoma de México (UNAM),Mexico,73.7,57.2,65.6,96.6,73.5,免费评估
50,Shanghai Jiao Tong University,China,67.3,92.7,90.6,78.6,73.3,免费评估
