Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,南安普顿大学University of Southampton,81.30%,87.90%,65.70%,447,96.90%,100.0,免费评估
2,伯明翰大学University of Birmingham,78.80%,83.80%,63.70%,432,98.80%,99.6,免费评估
2,东英吉利大学University of East Anglia,90.00%,95.30%,24.90%,476,97.20%,99.6,免费评估
4,利物浦大学The University of Liverpool,89.50%,92.90%,35.30%,395,100.00%,98.6,免费评估
5,基尔大学Keele University,93.10%,94.00%,20.90%,426,98.70%,98.5,免费评估
6,罗伯特高登大学The Robert Gordon University,95.20%,98.30%,4.90%,457,95.70%,97.6,免费评估
7,布拉德福德大学University of Bradford,95.50%,92.50%,9.50%,436,97.20%,97.5,免费评估
8,卡迪夫大学Cardiff University,91.50%,95.60%,36.80%,415,94.40%,97.3,免费评估
9,考文垂大学Coventry University,90.60%,94.60%,4.50%,434,98.70%,97.2,免费评估
10,玛格丽特女王大学Queen Margaret University,88.40%,89.10%,1.50%,429,100.00%,96.7,免费评估
11,谢菲尔德哈莱姆大学Sheffield Hallam University,94.10%,94.90%,3.70%,393,98.60%,96.1,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,83.00%,86.90%,8.10%,485,94.30%,95.8,免费评估
13,索尔福德大学University of Salford,93.20%,94.00%,3.80%,390,98.00%,95.6,免费评估
14,Northumbria University,91.10%,88.80%,14.00%,409,95.70%,95.4,免费评估
15,诺丁汉大学University of Nottingham,83.50%,85.50%,40.60%,410,93.60%,95.3,免费评估
16,布鲁内尔大学Brunel University,95.10%,96.90%,18.20%,398,92.70%,95.0,免费评估
16,King's College London,75.60%,85.60%,34.60%,401,96.80%,95.0,免费评估
18,布莱顿大学University of Brighton,91.60%,92.80%,4.80%,381,97.70%,94.9,免费评估
19,伯恩茅斯大学Bournemouth University,85.20%,88.90%,4.70%,413,97.10%,94.6,免费评估
20,牛津布鲁克斯大学Oxford Brookes University,76.50%,79.30%,3.00%,455,97.40%,94.4,免费评估
21,哈德斯菲尔德大学University of Huddersfield,87.10%,89.80%,13.20%,379,96.60%,94.2,免费评估
22,约克圣约翰大学York St John University,90.10%,92.30%,1.90%,397,95.20%,93.9,免费评估
23,Manchester Metropolitan University,85.40%,89.50%,12.00%,422,92.70%,93.6,免费评估
24,赫特福德大学University of Hertfordshire,88.50%,89.30%,4.00%,398,94.20%,93.2,免费评估
25,伍斯特大学University of Worcester,97.00%,95.10%,2.60%,335,,92.7,免费评估
26,西英格兰大学University of the West of England,78.90%,84.40%,8.20%,378,96.40%,92.2,免费评估
27,普利茅斯大学University of Plymouth,81.50%,83.20%,9.50%,393,93.60%,91.9,免费评估
28,"Kingston/St George's, London",70.90%,71.00%,2.60%,411*,97.70%,91.6,免费评估
29,哥比亚大学University of Cumbria,78.60%,72.60%,0.70%,403,95.60%,91.3,免费评估
30,蒂赛德大学Teesside University,80.20%,85.80%,2.40%,356,95.80%,91.0,免费评估
31,东伦敦大学University of East London,78.40%,82.30%,7.60%,326,98.20%,90.9,免费评估
32,阿尔斯特大学University of Ulster,75.70%,87.30%,27.70%,385,88.70%,90.3,免费评估
33,中央兰开夏大学University of Central Lancashire,84.80%,88.10%,8.30%,357,89.70%,89.5,免费评估
34,利兹贝克特大学Leeds Beckett University,91.80%,91.80%,3.50%,345,88.20%,89.1,免费评估
