Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,哈佛大学Harvard University,United States,100.0,100.0,99.4,100.0,100.0,免费评估
2,牛津大学University of Oxford,United Kingdom,98.1,99.7,89.8,88.5,96.7,免费评估
3,剑桥大学University of Cambridge,United Kingdom,97.0,99.2,92.0,87.7,96.0,免费评估
4,耶鲁大学Yale University,United States,95.6,87.8,100.0,98.5,93.9,免费评估
5,New York University (NYU),United States,97.9,74.6,97.4,98.0,90.9,免费评估
5,斯坦福大学Stanford University,United States,89.0,90.7,97.7,95.2,90.9,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,90.6,91.2,90.4,86.1,90.1,免费评估
8,墨尔本大学The University of Melbourne,Australia,90.3,92.9,85.7,75.8,88.7,免费评估
9,"University of California, Berkeley (UCB)",United States,89.0,81.3,94.6,94.6,87.8,免费评估
10,哥伦比亚大学Columbia University,United States,87.9,81.5,91.9,88.5,86.3,免费评估
11,悉尼大学The University of Sydney,Australia,85.4,92.2,78.5,73.2,85.3,免费评估
12,芝加哥大学The University of Chicago,United States,84.3,77.7,97.0,92.1,84.1,免费评估
13,新南威尔士大学The University of New South Wales,Australia,82.6,89.5,83.7,77.1,83.9,免费评估
14,伦敦大学学院University College London,United Kingdom,84.3,79.7,87.6,86.1,83.4,免费评估
15,澳大利亚国立大学The Australian National University,Australia,84.0,86.0,82.8,74.5,83.1,免费评估
16,National University of Singapore (NUS),Singapore,84.0,88.1,77.8,70.2,82.9,免费评估
17,伦敦国王学院King's College London,United Kingdom,82.9,78.4,83.7,75.8,80.5,免费评估
18,The University of Hong Kong,Hong Kong,78.5,87.2,77.0,66.8,79.3,免费评估
19,多伦多大学University of Toronto,Canada,79.4,75.5,85.4,81.5,78.8,免费评估
20,Université Paris 1 Panthéon-Sorbonne,France,84.1,83.0,67.1,55.6,78.6,免费评估
21,Peking University,China,77.9,87.3,79.1,62.9,78.5,免费评估
22,The University of Tokyo,Japan,82.1,87.5,60.1,52.6,78.2,免费评估
23,蒙纳什大学Monash University,Australia,71.7,88.5,80.4,75.8,77.8,免费评估
24,Leiden University,Netherlands,81.6,68.9,87.0,78.2,77.6,免费评估
25,"University of California, Los Angeles (UCLA)",United States,72.3,81.3,91.3,82.5,77.5,免费评估
26,麦吉尔大学McGill University,Canada,77.7,78.4,84.6,71.7,77.4,免费评估
27,乔治城大学Georgetown University,United States,78.7,63.8,96.9,92.1,77.2,免费评估
28,爱丁堡大学The University of Edinburgh,United Kingdom,81.3,72.0,81.0,71.7,77.1,免费评估
29,宾夕法尼亚大学University of Pennsylvania,United States,66.8,80.3,95.8,92.1,76.1,免费评估
30,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,73.5,69.8,93.1,88.5,75.6,免费评估
31,英属哥伦比亚大学University of British Columbia,Canada,72.4,76.6,90.4,77.1,75.3,免费评估
32,奥克兰大学The University of Auckland,New Zealand,68.3,86.8,83.5,64.9,74.1,免费评估
33,KU Leuven,Belgium,71.9,73.3,86.3,75.8,73.6,免费评估
34,康奈尔大学Cornell University,United States,68.7,72.8,94.0,84.3,73.5,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,77.8,66.7,78.6,70.2,73.4,免费评估
36,Tsinghua University,China,71.8,84.3,72.7,55.6,73.2,免费评估
37,Seoul National University,South Korea,72.8,80.1,77.2,58.3,73.0,免费评估
38,Pontificia Universidad Católica de Chile (UC),Chile,69.8,84.7,64.6,60.7,72.6,免费评估
39,Ruprecht-Karls-Universitaet Heidelberg,Germany,82.2,72.3,68.0,40.7,72.3,免费评估
40,Universidad Nacional Autónoma de México (UNAM),Mexico,75.1,74.0,66.5,58.3,71.8,免费评估
41,杜伦大学Durham University,United Kingdom,69.2,76.9,79.2,66.8,71.7,免费评估
41,Kyoto University,Japan,74.5,79.7,63.0,49.2,71.7,免费评估
41,诺丁汉大学University of Nottingham,United Kingdom,67.7,74.0,85.8,75.8,71.7,免费评估
41,"悉尼科技大学University of Technology, Sydney",Australia,66.6,82.2,79.9,64.9,71.7,免费评估
45,National Taiwan University (NTU),Taiwan,71.5,75.3,75.5,62.9,71.6,免费评估
45,昆士兰大学The University of Queensland,Australia,61.5,86.0,82.2,73.2,71.6,免费评估
47,杜克大学Duke University,United States,65.8,68.4,94.0,89.2,71.5,免费评估
48,Ludwig-Maximilians-Universität München,Germany,78.2,67.9,72.6,55.6,71.4,免费评估
49,布里斯托大学University of Bristol,United Kingdom,66.7,78.3,82.3,66.8,71.0,免费评估
50,The Chinese University of Hong Kong (CUHK),Hong Kong,67.3,80.6,74.4,60.7,70.7,免费评估
