Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,56.3%,211,80.9%,100.0,免费评估
2,牛津大学University of Oxford,,,56.1%,207,81.9%,97.2,免费评估
3,杜伦大学Durham University,85.4%,77.9%,41.4%,204,86.2%,96.9,免费评估
4,圣安德鲁斯大学University of St Andrews,90.9%,86.3%,46.7%,196,71.7%,96.4,免费评估
5,谢菲尔德大学The University of Sheffield,83.1%,82.2%,53.7%,155,78.5%,93.5,免费评估
6,伦敦大学学院University College London,78.2%,73.8%,51.9%,182,77.9%,93.1,免费评估
7,约克大学The University of York,83.3%,76.9%,43.3%,172,79.6%,92.7,免费评估
7,华威大学The University of Warwick,83.1%,76.0%,51.7%,168,74.8%,92.7,免费评估
9,埃克塞特大学University of Exeter,79.6%,77.4%,45.6%,174,80.1%,92.5,免费评估
10,利兹大学University of Leeds,83.7%,80.2%,43.6%,170,74.0%,91.8,免费评估
11,曼彻斯特大学The University of Manchester,,,39.8%,163,71.2%,91.6,免费评估
11,伯明翰大学University of Birmingham,79.5%,78.8%,48.8%,163,76.6%,91.6,免费评估
13,兰卡斯特大学Lancaster University,81.8%,76.9%,37.0%,160,83.4%,91.0,免费评估
14,诺丁汉大学University of Nottingham,82.3%,81.5%,36.9%,156,81.3%,90.8,免费评估
15,萨塞克斯大学University of Sussex,83.9%,76.9%,41.3%,148,79.9%,90.7,免费评估
15,南安普顿大学University of Southampton,82.8%,76.5%,50.6%,152,71.9%,90.7,免费评估
17,伦敦政治经济学院The London School of Economics and Political Science,72.5%,65.5%,46.8%,182,79.5%,90.2,免费评估
18,格拉斯哥大学University of Glasgow,78.9%,73.3%,47.7%,178,67.2%,90.0,免费评估
19,肯特大学University of Kent,84.1%,76.6%,41.3%,138,79.0%,89.7,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,88.5%,80.9%,40.6%,135,72.3%,89.5,免费评估
20,阿伯丁大学University of Aberdeen,83.0%,80.3%,36.1%,183,64.7%,89.5,免费评估
22,拉夫堡大学Loughborough University,88.5%,83.1%,22.5%,145,82.2%,89.3,免费评估
23,University of Lincoln,91.4%,86.2%,25.9%,126,79.7%,88.8,免费评估
24,思克莱德大学University of Strathclyde,81.6%,78.0%,42.0%,190,56.0%,88.7,免费评估
25,东英吉利大学University of East Anglia,81.7%,77.2%,47.4%,139,68.0%,88.0,免费评估
25,邓迪大学University of Dundee,84.7%,82.5%,30.4%,168,64.9%,88.0,免费评估
27,伦敦国王学院King's College London,74.0%,69.6%,45.3%,163,71.7%,87.7,免费评估
27,蒂赛德大学Teesside University,94.2%,83.6%,27.9%,104,78.9%,87.7,免费评估
27,爱丁堡大学The University of Edinburgh,75.0%,69.0%,46.9%,183,61.5%,87.7,免费评估
30,伦敦大学玛丽女王学院Queen Mary University of London,83.5%,78.4%,43.7%,136,67.3%,87.6,免费评估
