Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,93.1,95.6,82.6,8.7,10,482,9,60,免费评估
2,牛津大学University of Oxford,91.3,89.0,97.0,65.7,15.3,10,541,8,-,免费评估
3,剑桥大学University of Cambridge,88.9,89.1,92.6,74.8,10.2,9,549,6,-,免费评估
4,约克大学The University of York,87.8,96.0,98.5,95.4,16.5,7,403,8,75,免费评估
5,利物浦大学The University of Liverpool,87.4,100.0,99.5,77.8,8.6,6,381,9,-,免费评估
6,杜伦大学Durham University,87.0,97.0,97.5,78.8,11.3,5,474,7,71,免费评估
7,埃克塞特大学University of Exeter,86.7,89.0,96.2,76.8,11.3,4,412,9,-,免费评估
8,曼彻斯特大学The University of Manchester,86.5,93.9,99.5,91.8,9.5,6,329,7,64,免费评估
9,格拉斯哥大学University of Glasgow,86.4,100.0,98.5,80.8,14.4,5,441,8,-,免费评估
10,莱斯特大学University of Leicester,85.8,98.0,94.1,85.1,8.4,7,374,6,-,免费评估
11,雷丁大学University of Reading,81.8,95.2,93.6,82.0,10.7,8,351,6,69,免费评估
12,纽卡斯尔大学Newcastle University,80.6,100.0,98.5,91.0,15.5,3,366,8,-,免费评估
13,基尔大学Keele University,78.9,97.0,95.5,82.6,10.6,6,365,6,-,免费评估
14,英国女王大学Queen's University Belfast,76.1,94.0,99.2,77.2,11.8,5,335,7,-,免费评估
15,阿伯丁大学University of Aberdeen,75.7,92.9,93.5,73.7,10.0,4,-,6,-,免费评估
16,卡迪夫大学Cardiff University,73.5,82.0,87.5,77.1,13.0,4,321,9,-,免费评估
17,南安普顿大学University of Southampton,73.1,91.9,92.5,69.4,11.0,5,385,8,52,免费评估
18,谢菲尔德大学The University of Sheffield,72.9,86.8,90.3,71.0,10.8,5,402,7,-,免费评估
19,肯特大学University of Kent,71.8,83.2,85.0,66.1,13.6,4,377,8,71,免费评估
20,切斯特大学University of Chester,68.7,97.0,94.8,77.6,10.0,3,280,4,-,免费评估
21,布里斯托大学University of Bristol,67.4,76.0,84.5,50.4,14.8,5,386,7,74,免费评估
22,布拉德福德大学University of Bradford,67.0,83.0,89.0,70.9,11.4,4,285,8,50,免费评估
23,诺丁汉大学University of Nottingham,65.1,82.0,87.4,70.5,12.9,6,370,5,50,免费评估
24,伯明翰大学University of Birmingham,64.9,92.0,91.7,71.4,20.3,4,437,5,-,免费评估
25,德蒙福特大学De Montfort University,63.2,92.9,95.2,76.2,17.3,4,308,4,-,免费评估
26,伯恩茅斯大学Bournemouth University,62.6,92.1,92.8,68.1,11.1,6,303,6,38,免费评估
27,中央兰开夏大学University of Central Lancashire,62.5,93.0,92.8,79.1,9.6,4,318,2,50,免费评估
28,爱丁堡大学The University of Edinburgh,61.7,74.3,75.7,50.9,10.5,6,476,4,-,免费评估
29,斯塔福德郡大学Staffordshire University,61.4,89.0,94.7,73.8,16.6,5,302,7,47,免费评估
30,林肯大学University of Lincoln,59.5,86.0,89.2,58.5,11.7,4,342,3,56,免费评估
31,斯旺西大学Swansea University,57.2,96.0,94.5,79.1,21.0,2,316,-,-,免费评估
32,罗伯特高登大学The Robert Gordon University,56.6,82.2,83.7,63.8,17.8,4,368,4,-,免费评估
33,德比大学University of Derby,55.4,94.0,94.3,77.9,21.7,4,298,1,59,免费评估
34,圣大卫三一学院University of Wales Trinity Saint David,54.9,89.0,92.2,80.6,18.6,3,254,3,-,免费评估
35,西英格兰大学University of the West of England,53.7,87.0,87.7,65.4,19.4,5,344,2,53,免费评估
35,温切斯特大学University of Winchester,53.7,94.0,94.7,70.4,20.4,2,266,4,-,免费评估
37,泰晤士河谷大学Thames Valley University,52.7,80.6,82.5,68.6,18.9,3,271,3,67,免费评估
38,蒂赛德大学Teesside University,48.1,81.0,84.5,64.9,24.3,4,342,5,40,免费评估
39,格林威治大学The University of Greenwich,47.4,85.0,84.3,58.5,14.9,6,294,2,-,免费评估
40,西苏格兰大学University of the West of Scotland,46.9,88.0,84.5,58.2,19.9,3,319,3,-,免费评估
41,伦敦南岸大学London South Bank University,43.6,83.0,78.1,63.8,18.6,3,215,-,-,免费评估
42,伍斯特大学University of Worcester,41.3,74.9,81.3,66.9,24.8,2,265,4,-,免费评估
43,南威尔士大学The University of South Wales,34.0,80.2,75.6,53.1,18.8,3,336,1,32,免费评估
