Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,94.0,95.0,77.0,14.3,10,210,8.0,88.0,免费评估
2,剑桥大学University of Cambridge,97.6,86.0,92.1,66.6,11.0,10,216,4.0,92.0,免费评估
3,杜伦大学Durham University,95.9,95.0,96.0,79.1,13.0,6,198,8.0,80.0,免费评估
4,曼彻斯特大学The University of Manchester,92.2,94.3,94.0,85.9,15.1,6,168,9.0,79.0,免费评估
5,兰卡斯特大学Lancaster University,88.5,98.7,93.4,71.2,10.8,9,159,6.0,84.0,免费评估
6,萨塞克斯大学University of Sussex,87.8,92.6,91.6,76.5,12.1,8,142,9.0,79.0,免费评估
7,爱丁堡大学The University of Edinburgh,86.7,81.0,93.0,67.6,9.0,10,175,6.0,72.0,免费评估
8,圣安德鲁斯大学University of St Andrews,86.6,84.5,88.6,71.9,,7,193,5.0,76.0,免费评估
9,伦敦政治经济学院The London School of Economics and Political Science,84.7,82.9,88.3,63.4,9.3,4,195,7.0,,免费评估
9,基尔大学Keele University,84.7,96.6,95.8,86.9,11.4,9,120,5.0,71.0,免费评估
11,利兹大学University of Leeds,84.5,94.5,92.1,70.4,11.7,6,164,8.0,83.0,免费评估
12,考文垂大学Coventry University,83.4,95.2,96.6,88.9,10.6,7,121,1.0,90.0,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,82.3,93.4,94.2,87.0,14.8,7,141,5.0,72.0,免费评估
14,埃克塞特大学University of Exeter,82.2,96.0,96.1,78.3,14.6,4,172,6.0,75.0,免费评估
15,Cardiff,81.7,94.0,90.8,70.3,8.5,8,153,8.0,58.0,免费评估
16,格拉斯哥大学University of Glasgow,81.2,78.6,88.4,65.3,13.7,6,187,9.0,82.0,免费评估
17,拉夫堡大学Loughborough University,80.1,94.0,93.1,79.7,14.9,4,142,7.0,90.0,免费评估
18,约克大学The University of York,79.2,93.9,92.0,80.7,14.4,7,152,6.0,76.0,免费评估
19,东英吉利大学University of East Anglia,79.0,92.7,93.0,76.3,10.7,3,150,8.0,,免费评估
20,布里斯托大学University of Bristol,78.5,85.0,89.3,59.5,11.8,7,186,7.0,76.0,免费评估
21,格林威治大学The University of Greenwich,75.8,94.0,91.8,75.3,10.0,6,127,,,免费评估
22,伦敦大学学院University College London,74.7,74.5,85.6,51.2,13.5,6,178,7.0,94.0,免费评估
