Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,96.7,94.0,98.8,97.9,免费评估
2,Harvard University,United States,97.8,95.7,95.2,95.7,96.4,免费评估
3,Stanford University,United States,95.1,93.9,97.4,100.0,96.3,免费评估
4,剑桥大学University of Cambridge,United Kingdom,98.3,100.0,90.6,91.4,95.7,免费评估
5,"University of California, Berkeley (UCB)",United States,97.2,90.3,94.7,95.0,94.9,免费评估
6,牛津大学University of Oxford,United Kingdom,95.9,97.5,91.3,90.9,94.3,免费评估
7,California Institute of Technology (Caltech),United States,95.2,82.4,91.6,95.1,91.9,免费评估
8,Princeton University,United States,93.3,80.4,94.9,93.2,91.0,免费评估
8,The University of Tokyo,Japan,91.9,90.1,86.3,95.0,91.0,免费评估
10,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,91.6,89.9,89.1,87.9,90.0,免费评估
11,帝国理工学院Imperial College London,United Kingdom,90.8,89.8,88.0,89.6,89.8,免费评估
12,University of Chicago,United States,86.4,76.1,97.2,89.2,87.1,免费评估
13,Ludwig-Maximilians-Universität München,Germany,88.9,77.0,92.4,86.3,86.7,免费评估
13,"University of California, Los Angeles (UCLA)",United States,85.4,80.9,92.8,89.0,86.7,免费评估
15,Columbia University,United States,81.1,83.4,96.3,90.2,86.4,免费评估
16,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,85.1,88.1,89.0,84.3,86.3,免费评估
17,Technische Universität München,Germany,83.1,89.5,90.2,85.0,86.2,免费评估
18,National University of Singapore (NUS),Singapore,84.0,86.4,90.3,83.4,85.6,免费评估
19,Kyoto University,Japan,85.4,86.3,82.5,87.3,85.4,免费评估
19,Yale University,United States,83.7,75.5,94.6,89.6,85.4,免费评估
21,Cornell University,United States,84.2,77.3,91.6,88.9,85.2,免费评估
21,"University of California, Santa Barbara (UCSB)",United States,88.8,54.9,100.0,93.3,85.2,免费评估
23,"KIT, Karlsruhe Institute of Technology",Germany,80.1,85.0,85.4,87.6,83.6,免费评估
23,University of Illinois at Urbana-Champaign,United States,84.8,71.5,89.3,87.4,83.6,免费评估
25,Tokyo Institute of Technology,Japan,85.3,83.2,80.1,83.0,83.4,免费评估
26,Ecole Polytechnique,France,81.1,79.4,89.7,85.4,83.3,免费评估
27,Lomonosov Moscow State University,Russia,80.9,94.5,71.4,87.3,83.0,免费评估
28,Ruprecht-Karls-Universitaet Heidelberg,Germany,83.2,74.2,88.6,85.2,82.9,免费评估
29,"University of Maryland, College Park",United States,76.5,74.7,93.4,93.0,82.8,免费评估
30,Peking University,China,79.7,85.6,82.2,85.2,82.5,免费评估
30,Tsinghua University,China,81.5,85.2,79.9,84.5,82.5,免费评估
32,Sapienza University of Rome,Italy,80.6,74.5,83.8,89.2,81.7,免费评估
32,University of Michigan,United States,75.2,78.1,89.6,90.4,81.7,免费评估
32,University of Toronto,Canada,77.5,78.8,88.4,86.1,81.7,免费评估
35,Seoul National University,South Korea,80.9,79.2,85.2,81.7,81.6,免费评估
35,Tohoku University,Japan,83.3,77.5,79.8,84.3,81.6,免费评估
37,伦敦大学学院University College London,United Kingdom,80.0,78.2,84.7,83.6,81.3,免费评估
38,Osaka University,Japan,82.6,78.5,76.8,84.1,80.9,免费评估
38,University of Texas at Austin,United States,76.7,72.8,91.3,86.8,80.9,免费评估
40,RWTH Aachen University,Germany,75.3,78.3,87.4,86.9,80.6,免费评估
40,曼彻斯特大学The University of Manchester,United Kingdom,79.7,74.6,83.6,85.6,80.6,免费评估
42,"Nanyang Technological University, Singapore (NTU)",Singapore,75.8,85.6,85.0,79.8,80.4,免费评估
43,"Ecole normale supérieure, Paris",France,86.3,69.8,89.9,68.7,80.2,免费评估
44,The University of Melbourne,Australia,74.3,80.8,89.1,82.2,80.1,免费评估
45,University Hamburg,Germany,76.2,68.9,90.6,87.4,79.9,免费评估
46,University of British Columbia,Canada,75.2,75.7,89.8,82.6,79.7,免费评估
47,Delft University of Technology,Netherlands,79.9,83.5,81.3,73.4,79.6,免费评估
47,National Taiwan University (NTU),Taiwan,77.4,82.4,80.3,80.4,79.6,免费评估
49,爱丁堡大学The University of Edinburgh,United Kingdom,75.3,76.9,87.8,82.4,79.5,免费评估
50,"University of California, San Diego (UCSD)",United States,76.9,71.3,86.2,84.9,79.2,免费评估
50,University of Pennsylvania,United States,74.8,67.8,94.6,84.0,79.2,免费评估
