Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,曼彻斯特大学The University of Manchester,100.0,97,86,7,8.4,100,1,449,,免费评估
2,格拉斯哥大学University of Glasgow,89.1,96,68,2,9.0,100,6,499,,免费评估
3,利兹大学University of Leeds,79.3,98,39,10,10.8,100,6,443,,免费评估
4,伦敦国王学院King's College London,78.9,83,35,8,7.2,97,6,468,,免费评估
5,英国女王大学Queen's University Belfast,71.0,95,68,4,7.0,100,6,423,,免费评估
6,邓迪大学University of Dundee,69.7,92,30,5,7.4,98,7,462,,免费评估
7,纽卡斯尔大学Newcastle University,69.0,98,59,3,11.1,100,6,481,,免费评估
8,利物浦大学The University of Liverpool,66.4,81,61,7,8.5,100,7,455,,免费评估
9,伯明翰大学University of Birmingham,64.6,97,80,4,9.6,100,6,436,,免费评估
10,谢菲尔德大学The University of Sheffield,64.5,92,69,4,9.2,100,6,451,,免费评估
11,卡迪夫大学Cardiff University,48.0,80,33,7,7.1,100,4,448,,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,45.8,74,43,5,7.6,96,7,445,,免费评估
13,布里斯托大学University of Bristol,33.9,88,43,6,12.2,97,7,454,,免费评估
