Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84%,5.5/9,567.0,91.00%,100.0,免费评估
2,牛津大学University of Oxford,82%,4.2/9,543.0,92.00%,94.2,免费评估
3,诺丁汉大学University of Nottingham,79%,4.0/9,393.0,,86.7,免费评估
4,杜伦大学Durham University,78%,2.7/9,499.0,89.00%,85.3,免费评估
5,卡迪夫大学Cardiff University,83%,3.5/9,281.0,91.00%,84.8,免费评估
6,莱斯特大学University of Leicester,85%,2.7/9,345.0,79.00%,82.7,免费评估
7,华威大学The University of Warwick,69%,3.6/9,420.0,91.00%,81.3,免费评估
8,埃克塞特大学University of Exeter,81%,2.7/9,353.0,82.00%,81.2,免费评估
9,诺丁汉特伦特大学Nottingham Trent University,82%,3.0/9,277.0,83.00%,80.7,免费评估
10,伦敦大学玛丽女王学院Queen Mary University of London,81%,2.3/9,267.0,85.00%,78.3,免费评估
11,阿伯丁大学University of Aberdeen,74%,3.2/9,305.0,,75.9,免费评估
12,Central Lancs,80%,1.4/9,,73.00%,73.3,免费评估
13,斯旺西大学Swansea University,73%,3.5/9,228.0,,73.2,免费评估
14,Edin Napier,79%,1.7/9,248.0,76.00%,73.0,免费评估
15,西英格兰大学University of the West of England,84%,2.6/9,273.0,45.00%,72.9,免费评估
16,德蒙福特大学De Montfort University,77%,1.8/9,,73.00%,72.4,免费评估
17,伯恩茅斯大学Bournemouth University,76%,1.8/9,274.0,71.00%,71.5,免费评估
17,思克莱德大学University of Strathclyde,73%,3.0/9,,63.00%,71.5,免费评估
19,谢菲尔德哈莱姆大学Sheffield Hallam University,73%,1.8/9,199.0,80.00%,69.1,免费评估
20,利物浦约翰摩尔斯大学Liverpool John Moores University,69%,3.3/9,213.0,57.00%,67.3,免费评估
21,伦敦南岸大学London South Bank University,72%,2.5/9,,56.00%,67.2,免费评估
22,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,77%,1.1/9,293.0,55.00%,67.0,免费评估
23,赫特福德大学University of Hertfordshire,73%,2.7/9,,38.00%,64.2,免费评估
24,牛津布鲁克斯大学Oxford Brookes University,68%,1.9/9,195.0,,61.8,免费评估
25,阿尔斯特大学University of Ulster,69%,,223.0,78.00%,61.7,免费评估
26,考文垂大学Coventry University,71%,1.0/9,,58.00%,60.5,免费评估
26,格拉摩根大学University of Glamorgan,65%,2.5/9,,51.00%,60.5,免费评估
28,伯明翰城市大学Birmingham City University,67%,,166.0,74.00%,58.2,免费评估
