Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,华威大学The University of Warwick,88.0,2.1,457,50.0,100.0,免费评估
2,伦敦国王学院King's College London,86.0,1.7,429,60.0,97.2,免费评估
3,东英吉利大学University of East Anglia,85.0,1.9,376,58.0,95.1,免费评估
4,埃克塞特大学University of Exeter,80.0,1.4,450,64.0,94.1,免费评估
5,谢菲尔德大学The University of Sheffield,89.0,0.7,406,65.0,92.3,免费评估
6,卡迪夫大学Cardiff University,75.0,1.7,431,57.0,91.1,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,84.0,1.2,371,58.0,89.3,免费评估
8,南安普顿大学University of Southampton,87.0,1.3,426,56.0,88.5,免费评估
10,萨塞克斯大学University of Sussex,83.0,1.1,357,61.0,88.3,免费评估
11,纽卡斯尔大学Newcastle University,85.0,0.7,408,,88.2,免费评估
12,拉夫堡大学Loughborough University,80.0,1.0,384,57.0,86.1,免费评估
13,莱斯特大学University of Leicester,77.0,1.4,370,55.0,85.8,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.0,2.1,392,54.0,85.3,免费评估
16,伯明翰城市大学Birmingham City University,78.0,1.2,324,60.0,84.6,免费评估
17,伦敦大学金史密斯学院Goldsmiths University of London,69.0,1.7,374,53.0,84.0,免费评估
18,斯特林大学University of Stirling,80.0,0.9,385,47.0,82.7,免费评估
19,诺丁汉特伦特大学Nottingham Trent University,,1.2,317,54.0,82.2,免费评估
20,中央兰开夏大学University of Central Lancashire,80.0,0.7,323,61.0,81.6,免费评估
21,曼彻斯特大学The University of Manchester,,,384,61.0,81.5,免费评估
22,林肯大学University of Lincoln,74.0,1.0,346,58.0,81.3,免费评估
23,利兹大学University of Leeds,67.0,0.8,386,63.0,80.2,免费评估
24,利物浦大学The University of Liverpool,81.0,,402,49.0,78.7,免费评估
25,伯恩茅斯大学Bournemouth University,69.0,0.8,369,57.0,78.4,免费评估
26,思克莱德大学University of Strathclyde,65.0,,435,71.0,78.3,免费评估
27,赫尔大学The University of Hull,81.0,0.8,305,47.0,78.1,免费评估
28,罗伯特高登大学The Robert Gordon University,76.0,,354,64.0,77.5,免费评估
29,西英格兰大学University of the West of England,79.0,0.9,303,44.0,77.1,免费评估
30,基尔大学Keele University,81.0,,327,54.0,75.9,免费评估
31,德蒙福特大学De Montfort University,75.0,,387,68.0,75.2,免费评估
