Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,伯明翰大学University of Birmingham,87.4%,88.6%,63.7%,158,73.9%,100.0,免费评估
2,思克莱德大学University of Strathclyde,76.0%,80.6%,44.3%,214,54.5%,95.4,免费评估
3,曼彻斯特大学The University of Manchester,91.6%,90.3%,,155,77.6%,90.3,免费评估
4,University of Lincoln,95.4%,97.3%,11.4%,121,78.7%,90.2,免费评估
5,阿尔斯特大学University of Ulster,91.1%,93.7%,31.0%,120,63.0%,88.9,免费评估
6,斯塔福德郡大学Staffordshire University,90.4%,91.3%,19.1%,143,56.8%,87.8,免费评估
7,利物浦约翰摩尔斯大学Liverpool John Moores University,77.1%,82.5%,45.3%,140,54.1%,87.5,免费评估
8,萨里大学University of Surrey,70.7%,73.9%,33.6%,169,57.8%,87.2,免费评估
9,爱丁堡大学The University of Edinburgh,66.0%,71.0%,26.1%,177,65.6%,87.0,免费评估
10,桑德兰大学University of Sunderland,95.6%,93.1%,2.4%,115,69.3%,85.6,免费评估
11,中央兰开夏大学University of Central Lancashire,86.4%,87.0%,5.1%,143,61.0%,84.8,免费评估
12,考文垂大学Coventry University,83.4%,84.7%,1.6%,135,70.6%,84.4,免费评估
13,利兹贝克特大学Leeds Beckett University,85.1%,83.9%,12.6%,120,64.9%,83.7,免费评估
14,艾芝西尔大学Edge Hill University,79.1%,78.3%,7.7%,145,,83.5,免费评估
15,牛津布鲁克斯大学Oxford Brookes University,81.3%,84.8%,5.1%,139,63.5%,83.4,免费评估
16,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,86.5%,84.4%,15.2%,145,44.6%,83.2,免费评估
17,哈德斯菲尔德大学University of Huddersfield,81.1%,82.2%,,132,70.6%,82.9,免费评估
18,温切斯特大学University of Winchester,80.8%,77.9%,,118,77.5%,82.2,免费评估
19,谢菲尔德哈莱姆大学Sheffield Hallam University,82.9%,80.6%,8.5%,121,64.5%,82.1,免费评估
19,朴茨茅斯大学University of Portsmouth,71.8%,73.4%,8.1%,116,83.2%,82.1,免费评估
19,法尔茅斯大学Falmouth University,92.2%,89.5%,,110,63.0%,82.1,免费评估
22,德蒙福特大学De Montfort University,81.8%,71.9%,,126,74.1%,82.0,免费评估
23,伯恩茅斯大学Bournemouth University,77.4%,77.6%,9.0%,124,67.9%,81.7,免费评估
24,曼彻斯特城市大学Manchester Metropolitan University,80.9%,80.6%,4.7%,129,63.0%,81.6,免费评估
25,赫特福德大学University of Hertfordshire,85.3%,81.7%,0.9%,120,65.6%,81.5,免费评估
26,西苏格兰大学University of the West of Scotland,78.2%,72.3%,9.1%,143,57.7%,81.4,免费评估
26,格罗斯特大学University of Gloucestershire,71.3%,76.1%,6.0%,117,80.5%,81.4,免费评估
28,Solent University,81.5%,77.9%,0.6%,122,69.1%,81.2,免费评估
28,伦敦艺术大学University of the Arts London,74.1%,69.9%,,141*,71.4%,81.2,免费评估
30,伦敦南岸大学London South Bank University,70.6%,65.7%,35.0%,114,62.0%,81.1,免费评估
31,格林威治大学The University of Greenwich,80.5%,78.5%,3.3%,134,59.6%,80.8,免费评估
32,罗伯特高登大学The Robert Gordon University,81.5%,76.4%,2.6%,138,56.6%,80.6,免费评估
33,威斯敏斯特大学University of Westminster,71.9%,72.9%,10.7%,144,58.1%,80.4,免费评估
33,玛格丽特女王大学Queen Margaret University,78.5%,79.0%,,124,67.1%,80.4,免费评估
33,奇切斯特大学University of Chichester,85.8%,79.4%,,113,65.5%,80.4,免费评估
33,德比大学University of Derby,87.4%,83.6%,0.9%,123,55.2%,80.4,免费评估
37,伯恩茅斯艺术大学Arts University Bournemouth,71.3%,68.5%,,121,81.6%,80.2,免费评估
38,利物浦大学The University of Liverpool,82.3%,87.0%,10.9%,103,57.7%,79.6,免费评估
39,切斯特大学University of Chester,86.8%,79.0%,6.6%,112,54.4%,79.4,免费评估
40,亚伯大学Aberystwyth University,78.7%,80.8%,14.5%,113,53.3%*,79.0,免费评估
41,龙比亚大学Napier University,73.8%,73.0%,2.3%,150,51.8%,78.8,免费评估
42,普利茅斯大学University of Plymouth,78.9%,78.7%,13.1%,114,52.9%,78.6,免费评估
43,坎特伯雷大学Canterbury Christ Church University,78.0%,79.4%,19.0%,102,53.4%,78.3,免费评估
44,索尔福德大学University of Salford,72.0%,69.6%,5.9%,124,63.2%,78.1,免费评估
45,布莱顿大学University of Brighton,77.3%,72.0%,10.9%,123,51.8%,77.9,免费评估
46,东伦敦大学University of East London,85.5%,75.8%,0.8%,105,57.9%,77.6,免费评估
47,北安普顿大学The University of Northampton,84.8%,80.4%,,111,53.0%,77.5,免费评估
48,伍尔弗汉普顿大学University of Wolverhampton,77.4%,73.3%,5.6%,120,53.2%,77.1,免费评估
49,泰晤士河谷大学Thames Valley University,79.8%,79.0%,,112,53.5%,76.5,免费评估
50,卡迪夫都市大学Cardiff Metropolitan University,67.4%,69.0%,7.7%,120,56.5%,75.5,免费评估
51,贝德福德大学University of Bedfordshire,81.5%,82.5%,6.7%,89,47.0%,74.4,免费评估
52,南威尔士大学The University of South Wales,73.1%,61.8%,10.8%,,52.4%,74.0,免费评估
53,伦敦都市大学London Metropolitan University,78.0%,71.9%,,103,51.9%,73.9,免费评估
54,University of Wales Trinity St David,80.2%,78.7%,,96,48.8%,73.7,免费评估
55,米德塞斯大学Middlesex University,76.2%,76.9%,10.5%,116,32.7%,73.4,免费评估
56,新白金汉大学Buckinghamshire New University,74.8%,70.6%,0.9%,112,47.3%,73.3,免费评估
57,"特威克南圣玛丽大学St Mary's, Twickenham",84.9%,80.0%,4.8%,100,32.3%,72.7,免费评估
58,哥比亚大学University of Cumbria,63.7%,61.8%,3.2%,125*,45.7%,71.4,免费评估
59,剑桥安鲁大学Anglia Ruskin University,72.4%,75.8%,3.4%,,30.0%,67.7,免费评估
