Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,99.0,100.0,95.7,97.4,98.1,免费评估
2,Massachusetts Institute of Technology (MIT),United States,98.5,96.3,95.8,100.0,98.0,免费评估
3,Stanford University,United States,100.0,94.4,93.2,96.5,97.4,免费评估
4,"University of California, Berkeley (UCB)",United States,98.0,88.3,94.5,99.2,96.6,免费评估
5,剑桥大学University of Cambridge,United Kingdom,95.4,97.3,92.4,96.5,95.2,免费评估
6,牛津大学University of Oxford,United Kingdom,94.6,97.5,92.7,94.6,94.5,免费评估
7,Georgia Institute of Technology,United States,97.2,71.0,87.7,92.6,91.8,免费评估
8,National University of Singapore (NUS),Singapore,91.5,89.5,87.3,94.6,91.1,免费评估
9,Carnegie Mellon University,United States,91.2,75.1,91.3,93.6,90.1,免费评估
10,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,90.1,76.2,90.5,95.5,89.9,免费评估
11,帝国理工学院Imperial College London,United Kingdom,91.2,81.7,88.2,90.4,89.5,免费评估
12,University of Washington,United States,88.1,75.4,88.8,93.6,88.1,免费评估
13,University of Michigan,United States,86.4,71.6,89.9,98.3,88.0,免费评估
14,"University of California, Los Angeles (UCLA)",United States,87.6,82.8,90.6,88.1,87.8,免费评估
15,Columbia University,United States,86.1,79.1,88.2,95.5,87.7,免费评估
16,Cornell University,United States,88.7,76.6,86.0,91.5,87.5,免费评估
17,Princeton University,United States,87.9,82.9,93.0,82.9,87.4,免费评估
17,University of Toronto,Canada,82.0,86.6,93.9,94.6,87.4,免费评估
19,The University of Tokyo,Japan,87.4,90.5,82.1,84.3,86.0,免费评估
20,University of Chicago,United States,87.0,77.8,86.7,84.3,85.5,免费评估
20,The University of Hong Kong,Hong Kong,81.4,93.1,89.1,88.1,85.5,免费评估
22,Tsinghua University,China,80.9,87.7,88.6,89.3,84.8,免费评估
22,University of Pennsylvania,United States,80.9,76.4,90.7,92.6,84.8,免费评估
24,华威大学The University of Warwick,United Kingdom,84.0,76.5,85.1,86.9,84.1,免费评估
25,University of Wisconsin-Madison,United States,85.0,71.5,87.3,82.9,83.7,免费评估
26,The Hong Kong University of Science and Technology,Hong Kong,79.8,88.0,88.9,85.6,83.6,免费评估
27,伦敦大学学院University College London,United Kingdom,78.5,70.2,96.0,89.3,83.3,免费评估
28,Duke University,United States,81.5,69.8,85.4,89.3,82.7,免费评估
29,Yale University,United States,79.7,89.2,87.1,81.5,82.5,免费评估
30,The University of Melbourne,Australia,79.1,86.1,86.1,84.3,82.2,免费评估
31,"University of North Carolina, Chapel Hill",United States,79.9,57.9,88.1,93.6,82.1,免费评估
32,Johns Hopkins University,United States,79.6,65.6,90.8,86.9,81.9,免费评估
32,"Nanyang Technological University, Singapore (NTU)",Singapore,77.0,82.8,88.6,86.9,81.9,免费评估
34,Université de Montréal,Canada,76.5,74.2,90.3,88.1,81.4,免费评估
35,Purdue University,United States,80.9,72.3,83.4,81.5,80.7,免费评估
36,The Australian National University,Australia,77.7,79.4,91.0,76.9,80.4,免费评估
37,McGill University,Canada,76.5,79.9,84.1,85.6,80.2,免费评估
38,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,81.4,89.2,77.3,75.1,80.1,免费评估
38,University of British Columbia,Canada,77.0,79.8,85.1,82.9,80.1,免费评估
40,New York University (NYU),United States,73.4,74.3,92.2,86.9,80.0,免费评估
41,Peking University,China,76.0,91.5,83.8,80.0,79.9,免费评估
41,Texas A&M University,United States,79.1,61.6,84.1,86.9,79.9,免费评估
43,Pennsylvania State University,United States,75.4,68.4,87.0,89.3,79.8,免费评估
44,Seoul National University,South Korea,78.3,88.3,79.1,78.5,79.5,免费评估
44,The Hong Kong Polytechnic University,Hong Kong,68.5,78.3,93.7,93.6,79.5,免费评估
46,KU Leuven,Belgium,72.9,70.4,87.2,89.3,78.8,免费评估
47,University of Amsterdam,Netherlands,72.7,65.1,88.0,89.3,78.3,免费评估
48,"University of California, San Diego (UCSD)",United States,68.5,60.5,100.0,89.3,78.2,免费评估
49,The University of Auckland,New Zealand,73.6,82.1,86.2,78.5,78.0,免费评估
50,Northwestern University,United States,74.4,70.1,88.5,80.0,77.9,免费评估
