Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,88%,4.6/9,522,73.00%,100.0,免费评估
2,杜伦大学Durham University,91%,3.3/9,510,78.00%,98.4,免费评估
3,牛津大学University of Oxford,85%,4.5/9,512,74.00%,98.0,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,76%,4.3/9,470,94.00%,95.6,免费评估
5,伦敦大学学院University College London,80%,4.6/9,444,74.00%,92.9,免费评估
5,华威大学The University of Warwick,81%,4.3/9,479,72.00%,92.9,免费评估
7,圣安德鲁斯大学University of St Andrews,88%,3.4/9,458,65.00%,91.8,免费评估
8,约克大学The University of York,85%,3.6/9,460,69.00%,91.7,免费评估
9,伦敦国王学院King's College London,82%,3.6/9,465,72.00%,91.5,免费评估
10,谢菲尔德大学The University of Sheffield,82%,4.3/9,432,66.00%,90.6,免费评估
11,埃克塞特大学University of Exeter,86%,3.4/9,437,66.00%,89.8,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,83%,3.9/9,366,74.00%,89.0,免费评估
13,南安普顿大学University of Southampton,83%,4.2/9,391,63.00%,88.5,免费评估
14,利物浦大学The University of Liverpool,85%,4.5/9,391,56.00%,88.3,免费评估
15,利兹大学University of Leeds,83%,3.2/9,440,65.00%,87.5,免费评估
16,肯特大学University of Kent,84%,4.5/9,339,62.00%,87.4,免费评估
17,阿伯丁大学University of Aberdeen,84%,4.0/9,349,63.00%,86.7,免费评估
17,东英吉利大学University of East Anglia,89%,3.3/9,372,56.00%,86.7,免费评估
17,格拉斯哥大学University of Glasgow,88%,3.6/9,401,50.00%,86.7,免费评估
20,萨塞克斯大学University of Sussex,80%,3.7/9,372,70.00%,86.2,免费评估
21,兰卡斯特大学Lancaster University,84%,3.0/9,400,63.00%,85.5,免费评估
21,莱斯特大学University of Leicester,87%,3.1/9,360,59.00%,85.5,免费评估
23,诺丁汉大学University of Nottingham,79%,2.9/9,425,68.00%,84.9,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,82%,3.3/9,383,63.00%,84.9,免费评估
25,赫尔大学The University of Hull,88%,3.1/9,329,59.00%,84.6,免费评估
26,牛津布鲁克斯大学Oxford Brookes University,84%,3.7/9,314,63.00%,84.3,免费评估
27,埃塞克斯大学University of Essex,84%,4.5/9,322,49.00%,83.6,免费评估
28,伯明翰大学University of Birmingham,80%,3.3/9,398,60.00%,83.5,免费评估
29,蒂赛德大学Teesside University,93%,2.4/9,258,63.00%,83.4,免费评估
30,伦敦大学亚非学院SOAS University of London,78%,3.9/9,361,60.00%,83.1,免费评估
31,爱丁堡大学The University of Edinburgh,73%,3.6/9,441,64.00%,83.0,免费评估
32,布里斯托大学University of Bristol,68%,2.9/9,454,76.00%,82.1,免费评估
