Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,100.0,77.7,72.1,93.5,70.7,356.3,免费评估
2,佐治亚理工学院Georgia Institute of Technology,UnitedStates,56.0,72.3,55.2,59.0,81.6,280.0,免费评估
3,Shanghai Jiao Tong University,China,73.8,76.2,58.7,100.0,0.0,261.8,免费评估
4,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,50.1,69.3,62.2,57.4,70.7,260.0,免费评估
5,杜克大学Duke University,UnitedStates,48.8,66.5,50.2,52.2,81.6,259.1,免费评估
6,莱斯大学Rice University,UnitedStates,34.0,71.8,50.0,41.3,100.0,257.1,免费评估
7,康奈尔大学Cornell University,UnitedStates,44.8,73.1,55.0,42.8,81.6,253.4,免费评估
8,Fudan University,China,50.2,89.0,47.6,99.4,0.0,248.1,免费评估
9,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,39.5,67.9,55.2,37.3,81.6,237.4,免费评估
10,National University of Singapore,Singapore,67.0,73.6,77.3,77.5,0.0,233.6,免费评估
11,麻省理工学院Massachusetts Institute of Technology,UnitedStates,61.5,87.3,72.0,70.3,0.0,233.4,免费评估
12,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,35.3,70.7,50.5,29.8,81.6,227.5,免费评估
13,Seoul National University,SouthKorea,63.0,64.5,49.1,89.3,0.0,226.6,免费评估
14,斯坦福大学Stanford University,UnitedStates,67.0,80.1,67.9,65.1,0.0,225.9,免费评估
15,波士顿大学Boston University,UnitedStates,33.9,72.3,51.3,27.6,81.6,225.7,免费评估
16,Soochow University (China),China,41.2,100.0,56.2,70.3,0.0,222.7,免费评估
17,Peking University,China,50.8,81.3,55.4,78.8,0.0,221.9,免费评估
18,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,UnitedStates,64.0,73.4,56.8,72.5,0.0,221.2,免费评估
19,约翰霍普金斯大学Johns Hopkins University,UnitedStates,67.6,71.3,63.0,61.6,0.0,213.1,免费评估
20,Sichuan University,China,55.0,72.6,53.8,72.9,0.0,211.2,免费评估
21,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,65.6,67.9,57.2,65.6,0.0,210.6,免费评估
22,宾夕法尼亚大学University of Pennsylvania,UnitedStates,59.1,78.7,56.9,58.5,0.0,207.6,免费评估
23,Zhejiang University,China,52.8,67.4,62.1,73.3,0.0,205.9,免费评估
24,伦敦大学学院University College London,UnitedKingdom,70.1,67.4,75.2,51.6,0.0,204.0,免费评估
25,西北大学Northwestern University,UnitedStates,58.7,72.3,54.2,61.1,0.0,203.0,免费评估
26,威克弗里斯特大学Wake Forest University,UnitedStates,48.8,77.5,59.7,61.6,0.0,199.8,免费评估
27,多伦多大学University of Toronto,Canada,64.5,64.5,63.4,57.4,0.0,199.0,免费评估
28,Korea University,SouthKorea,45.9,70.4,62.9,67.0,0.0,196.0,免费评估
29,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,51.4,78.2,62.6,51.6,0.0,193.6,免费评估
29,Swiss Federal Institute of Technology Zurich,Switzerland,54.1,72.9,81.7,50.3,0.0,193.6,免费评估
31,埃默里大学Emory University,UnitedStates,46.6,80.4,60.3,54.0,0.0,193.0,免费评估
32,National Tsing Hua University,China-Taiwan,33.4,80.6,42.3,68.4,0.0,190.9,免费评估
33,Tsinghua University,China,53.5,70.2,64.5,51.6,0.0,188.1,免费评估
34,香港城市大学City University of Hong Kong,China-HongKong,26.6,96.7,54.9,53.4,0.0,187.6,免费评估
35,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,52.4,69.6,59.0,52.8,0.0,186.6,免费评估
36,Utrecht University,Netherlands,47.3,82.7,73.2,41.3,0.0,186.0,免费评估
37,帝国理工学院Imperial College London,UnitedKingdom,58.4,71.3,72.7,41.3,0.0,185.5,免费评估
38,National Taiwan University,China-Taiwan,49.4,62.6,47.5,63.1,0.0,184.7,免费评估
39,Fourth Military Medical University,China,41.9,71.8,54.3,60.1,0.0,184.6,免费评估
40,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,52.2,70.7,54.8,49.0,0.0,182.9,免费评估
41,The University of Tokyo,Japan,50.6,63.2,50.3,56.8,0.0,180.7,免费评估
42,墨尔本大学The University of Melbourne,Australia,48.3,65.3,67.2,53.4,0.0,180.4,免费评估
43,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,44.8,75.2,65.7,47.1,0.0,180.2,免费评估
44,哥伦比亚大学Columbia University,UnitedStates,52.0,72.6,67.1,42.1,0.0,180.1,免费评估
45,凯斯西储大学Case Western Reserve University,UnitedStates,46.8,66.8,51.3,55.7,0.0,179.6,免费评估
46,犹他大学University of Utah,UnitedStates,44.5,63.9,55.4,60.1,0.0,179.4,免费评估
47,Swiss Federal Institute of Technology Lausanne,Switzerland,44.3,69.3,78.6,49.7,0.0,179.0,免费评估
48,Sun Yat-sen University,China,41.3,68.8,58.2,56.8,0.0,178.5,免费评估
49,KU Leuven,Belgium,50.0,71.3,80.4,40.6,0.0,177.9,免费评估
50,Wuhan University,China,37.2,73.9,61.1,54.5,0.0,177.8,免费评估
