Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,100,96,85,14.6,,540,8.0,76.0,免费评估
2,牛津大学University of Oxford,89.9,95,94,66,13.9,,588,7.0,71.0,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,89.3,89,88,68,11.3,9.0,502,8.0,,免费评估
4,圣安德鲁斯大学University of St Andrews,84.9,93,90,70,12.9,8.0,563,8.0,,免费评估
5,伦敦国王学院King's College London,81.1,90,92,82,12.7,7.0,465,7.0,64.0,免费评估
6,伦敦大学学院University College London,81.0,88,91,71,13.3,8.0,499,9.0,50.0,免费评估
7,杜伦大学Durham University,80.4,90,90,80,15.6,6.0,532,7.0,76.0,免费评估
8,华威大学The University of Warwick,74.2,88,89,67,14.3,8.0,497,6.0,62.0,免费评估
9,牛津布鲁克斯大学Oxford Brookes University,73.7,93,94,69,14.7,8.0,315,9.0,,免费评估
10,埃塞克斯大学University of Essex,72.8,97,95,83,12.3,7.0,365,4.0,,免费评估
11,纽卡斯尔大学Newcastle University,67.4,96,98,86,21.0,4.0,406,6.0,,免费评估
12,西英格兰大学University of the West of England,66.2,96,94,79,17.7,4.0,294,9.0,,免费评估
13,萨塞克斯大学University of Sussex,66.0,100,94,81,20.4,6.0,396,7.0,58.0,免费评估
14,东英吉利大学University of East Anglia,65.6,92,97,80,15.9,9.0,386,3.0,44.0,免费评估
15,赫特福德大学University of Hertfordshire,63.5,96,93,86,16.8,2.0,317,8.0,,免费评估
16,剑桥安鲁大学Anglia Ruskin University,63.4,85,88,82,17.0,10.0,227,,,免费评估
17,约克大学The University of York,62.6,91,94,68,19.1,6.0,460,4.0,67.0,免费评估
18,布里斯托大学University of Bristol,62.3,80,94,60,19.4,7.0,504,5.0,69.0,免费评估
19,格拉斯哥大学University of Glasgow,61.7,95,95,81,18.6,8.0,429,6.0,29.0,免费评估
20,阿伯丁大学University of Aberdeen,61.6,83,92,63,18.6,5.0,351,9.0,,免费评估
21,肯特大学University of Kent,60.0,90,90,52,12.7,5.0,361,5.0,74.0,免费评估
22,罗汉普顿大学Roehampton University,57.5,95,100,84,18.4,2.0,301,,,免费评估
23,邓迪大学University of Dundee,56.5,83,90,77,22.4,5.0,342,9.0,,免费评估
24,兰卡斯特大学Lancaster University,56.3,83,89,58,15.2,8.0,389,1.0,65.0,免费评估
25,谢菲尔德大学The University of Sheffield,55.4,92,94,76,22.1,4.0,462,5.0,56.0,免费评估
26,利物浦大学The University of Liverpool,55.2,95,89,66,17.8,8.0,394,2.0,,免费评估
27,曼彻斯特大学The University of Manchester,55.0,77,87,58,20.1,9.0,451,4.0,61.0,免费评估
28,伯明翰大学University of Birmingham,53.7,77,92,64,20.6,8.0,409,4.0,63.0,免费评估
29,南安普顿大学University of Southampton,52.3,96,93,66,18.9,4.0,430,5.0,44.0,免费评估
29,斯特林大学University of Stirling,52.3,97,95,81,19.4,3.0,372,4.0,,免费评估
31,雷丁大学University of Reading,50.5,89,91,73,15.9,5.0,391,2.0,49.0,免费评估
32,布莱顿大学University of Brighton,50.0,96,99,82,21.7,3.0,288,9.0,36.0,免费评估
33,爱丁堡大学The University of Edinburgh,49.7,67,79,36,16.9,9.0,460,7.0,55.0,免费评估
34,卡迪夫大学Cardiff University,49.5,96,97,83,21.6,3.0,436,2.0,49.0,免费评估
35,利兹大学University of Leeds,49.4,86,89,66,20.3,4.0,410,5.0,63.0,免费评估
36,诺丁汉大学University of Nottingham,48.6,92,93,67,18.8,4.0,411,2.0,62.0,免费评估
37,埃克塞特大学University of Exeter,48.2,78,88,63,22.3,5.0,459,4.0,,免费评估
38,中央兰开夏大学University of Central Lancashire,47.9,94,93,86,20.0,7.0,277,,,免费评估
39,英国女王大学Queen's University Belfast,47.4,56,74,60,16.1,6.0,395,,,免费评估
40,基尔大学Keele University,47.1,91,92,71,19.7,3.0,324,,,免费评估
41,巴斯斯巴大学Bath Spa University,46.7,91,97,86,21.1,2.0,282,,,免费评估
42,斯塔福德郡大学Staffordshire University,46.4,76,89,72,19.3,5.0,293,,,免费评估
43,海斯罗珀学院Heythrop College of the University of London,39.2,79,87,60,14.9,1.0,343,6.0,44.0,免费评估
44,赫尔大学The University of Hull,36.1,92,95,64,18.2,2.0,306,1.0,54.0,免费评估
44,圣大卫三一学院University of Wales Trinity Saint David,36.1,74,89,65,20.9,3.0,253,,,免费评估
46,曼彻斯特城市大学Manchester Metropolitan University,29.8,94,94,68,22.0,2.0,290,5.0,26.0,免费评估
