Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,94.6,100.0,100.0,98.7,免费评估
2,Massachusetts Institute of Technology (MIT),United States,95.3,100.0,94.6,95.7,96.3,免费评估
3,剑桥大学University of Cambridge,United Kingdom,99.4,89.9,94.0,97.6,95.5,免费评估
4,牛津大学University of Oxford,United Kingdom,98.4,88.5,94.4,95.9,94.7,免费评估
5,Stanford University,United States,95.9,92.7,94.4,92.7,94.4,免费评估
6,"University of California, Berkeley (UCB)",United States,94.9,93.9,88.7,88.8,92.5,免费评估
7,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,98.7,86.5,83.8,91.2,91.2,免费评估
8,Yale University,United States,90.0,89.8,90.7,88.7,90.0,免费评估
9,"University of California, Los Angeles (UCLA)",United States,89.8,89.3,90.9,83.4,89.3,免费评估
10,California Institute of Technology (Caltech),United States,91.9,93.8,82.4,80.9,88.9,免费评估
11,"University of California, San Diego (UCSD)",United States,90.4,89.6,91.6,72.1,88.7,免费评估
12,University of Toronto,Canada,84.8,86.1,92.5,93.2,87.9,免费评估
13,Cornell University,United States,85.9,89.3,90.6,85.0,87.8,免费评估
14,"University of California, San Francisco",United States,85.2,93.0,94.1,67.0,87.6,免费评估
15,The University of Tokyo,Japan,90.3,82.8,88.6,85.5,87.5,免费评估
15,伦敦大学学院University College London,United Kingdom,86.3,86.2,91.7,84.7,87.5,免费评估
17,帝国理工学院Imperial College London,United Kingdom,89.3,84.9,87.9,84.5,87.4,免费评估
18,National University of Singapore (NUS),Singapore,89.0,84.7,86.9,83.6,86.9,免费评估
19,Columbia University,United States,83.7,90.0,90.7,81.8,86.8,免费评估
20,Princeton University,United States,87.8,91.0,80.7,83.7,86.4,免费评估
21,爱丁堡大学The University of Edinburgh,United Kingdom,84.8,87.5,88.7,76.1,85.6,免费评估
22,Johns Hopkins University,United States,81.1,87.8,92.1,81.3,85.5,免费评估
22,Kyoto University,Japan,89.5,82.7,84.0,80.3,85.5,免费评估
24,University of Chicago,United States,81.3,90.6,87.6,79.1,85.0,免费评估
25,Ludwig-Maximilians-Universität München,Germany,84.3,85.1,88.5,74.5,84.6,免费评估
26,University of British Columbia,Canada,83.7,84.5,85.5,83.6,84.3,免费评估
26,University of Copenhagen,Denmark,82.6,85.5,90.5,72.7,84.3,免费评估
28,University of Pennsylvania,United States,77.2,89.3,92.8,78.4,84.2,免费评估
29,McGill University,Canada,81.1,83.6,86.4,90.2,84.0,免费评估
29,The University of Melbourne,Australia,80.1,85.2,89.1,83.7,84.0,免费评估
31,Karolinska Institutet,Sweden,79.3,84.2,90.3,82.5,83.6,免费评估
32,University of Washington,United States,79.2,87.8,91.8,69.3,83.5,免费评估
33,EPFL - Ecole Polytechnique Federale de Lausanne,Switzerland,80.1,89.3,81.2,84.9,83.2,免费评估
34,Ruprecht-Karls-Universität Heidelberg,Germany,81.7,85.5,86.5,74.4,83.1,免费评估
34,University of Michigan,United States,76.4,87.0,91.4,79.5,83.1,免费评估
36,Tsinghua University,China,85.8,82.2,80.6,79.1,82.9,免费评估
37,The University of Queensland,Australia,80.9,83.4,86.5,80.0,82.8,免费评估
38,Peking University,China,84.4,80.9,82.7,79.4,82.6,免费评估
38,Washington University in St. Louis,United States,74.3,90.9,92.6,70.2,82.6,免费评估
40,Duke University,United States,77.4,85.8,87.5,78.7,82.2,免费评估
41,Seoul National University,South Korea,83.7,78.2,83.6,79.7,81.9,免费评估
42,"University of California, Davis",United States,81.4,83.7,84.6,69.7,81.6,免费评估
43,"Nanyang Technological University, Singapore (NTU)",Singapore,80.3,85.8,80.2,77.1,81.3,免费评估
44,The Australian National University,Australia,84.7,83.4,73.6,81.0,81.2,免费评估
45,New York University (NYU),United States,73.2,90.2,87.3,72.9,80.9,免费评估
45,The Rockefeller University,United States,79.4,97.0,86.1,33.2,80.9,免费评估
45,Sorbonne University,France,77.0,83.2,84.6,81.4,80.9,免费评估
48,The University of Hong Kong,Hong Kong,81.5,82.5,79.9,76.4,80.8,免费评估
48,Uppsala University,Sweden,80.6,83.5,84.5,65.9,80.8,免费评估
50,University of Zurich,Switzerland,75.8,87.4,86.1,70.2,80.7,免费评估
