Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,100.0,75.5,72.6,100.0,,290.1,免费评估
2,University of Versailles Saint-Quentin-en-Yvelines,France,74.2,79.0,92.9,88.3,,260.1,免费评估
3,哥伦比亚大学Columbia University,UnitedStates,71.5,80.4,77.2,83.5,,250.9,免费评估
4,加利福尼亚理工学院California Institute of Technology,UnitedStates,76.1,71.7,77.2,75.0,,238.2,免费评估
5,Swiss Federal Institute of Technology Zurich,Switzerland,65.1,81.0,89.7,72.0,,235.9,免费评估
6,雷丁大学University of Reading,UnitedKingdom,71.9,73.3,77.3,71.6,,232.2,免费评估
7,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,68.5,74.2,64.7,73.2,,228.8,免费评估
8,普林斯顿大学Princeton University,UnitedStates,57.6,82.7,76.5,69.0,,224.6,免费评估
9,马里兰大学University of Maryland-College Park,UnitedStates,70.3,70.1,76.4,68.2,,223.8,免费评估
10,科罗拉多州立大学Colorado State University (CSU),UnitedStates,71.6,68.7,65.3,70.3,,223.6,免费评估
11,哈佛大学Harvard University,UnitedStates,57.2,82.7,80.9,64.3,,220.4,免费评估
12,Nanjing University of Information Science & Technology,China,81.0,53.1,69.8,71.4,,219.5,免费评估
13,利兹大学University of Leeds,UnitedKingdom,57.2,79.7,89.5,61.9,,216.7,免费评估
14,Peking University,China,62.1,69.3,77.0,68.1,,214.9,免费评估
15,University of Helsinki,Finland,59.2,71.3,91.4,63.7,,212.5,免费评估
16,Karlsruhe Institute of Technology (KIT),Germany,63.0,68.7,88.5,62.3,,211.7,免费评估
17,"加州大学伯克利分校University of California,Berkeley",UnitedStates,56.8,77.8,68.8,62.9,,211.2,免费评估
18,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,57.9,76.8,75.4,59.9,,209.7,免费评估
19,麻省理工学院Massachusetts Institute of Technology,UnitedStates,58.1,69.9,73.5,62.3,,205.0,免费评估
20,"加利福尼亚大学欧文分校University of California, Irvine",UnitedStates,50.9,78.7,77.2,59.1,,204.1,免费评估
21,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,60.8,67.4,71.4,60.8,,203.3,免费评估
22,新南威尔士大学The University of New South Wales,Australia,47.6,80.6,84.4,54.1,,199.3,免费评估
23,University of Wageningen,Netherlands,49.0,80.8,90.8,50.5,,198.5,免费评估
24,Stockholm University,Sweden,52.3,68.3,92.7,57.3,,196.4,免费评估
25,东英吉利大学University of East Anglia,UnitedKingdom,43.6,84.0,90.5,50.5,,196.3,免费评估
26,埃克塞特大学University of Exeter,UnitedKingdom,41.6,90.2,82.4,46.3,,194.6,免费评估
27,Tsinghua University,China,49.7,74.4,74.7,55.2,,194.2,免费评估
28,University of Bern,Switzerland,48.3,74.6,89.7,52.8,,193.7,免费评估
29,The University of Tokyo,Japan,61.7,60.1,74.8,56.4,,193.3,免费评估
30,University of Hawaii at Manoa,UnitedStates,50.0,69.3,85.4,56.9,,193.2,免费评估
31,牛津大学University of Oxford,UnitedKingdom,50.0,73.5,82.4,52.0,,191.9,免费评估
32,Sorbonne University,France,49.2,68.7,93.4,54.7,,191.3,免费评估
33,Utrecht University,Netherlands,46.6,73.5,89.2,53.3,,191.2,免费评估
34,Beijing Normal University,China,61.4,63.6,71.1,52.0,,191.1,免费评估
35,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,55.1,62.2,78.6,57.4,,190.5,免费评估
36,多伦多大学University of Toronto,Canada,49.8,67.2,89.2,53.9,,188.8,免费评估
37,佐治亚理工学院Georgia Institute of Technology,UnitedStates,45.5,75.2,75.6,50.8,,186.5,免费评估
38,迈阿密大学University of Miami,UnitedStates,52.7,68.1,65.3,52.2,,186.1,免费评估
39,University of Copenhagen,Denmark,36.7,81.5,96.5,44.2,,181.6,免费评估
40,Université Grenoble Alpes,France,45.1,69.9,89.0,48.6,,181.4,免费评估
41,宾州州立大学Pennsylvania State University,UnitedStates,55.0,64.9,63.4,48.3,,180.9,免费评估
42,Paul Sabatier University (Toulouse 3),France,48.4,64.4,90.9,48.3,,179.3,免费评估
43,布里斯托大学University of Bristol,UnitedKingdom,40.0,73.8,85.9,46.9,,177.9,免费评估
44,剑桥大学University of Cambridge,UnitedKingdom,42.8,72.1,85.4,45.5,,177.4,免费评估
45,德克萨斯A&M大学Texas A & M University,UnitedStates,50.7,66.2,73.1,45.6,,177.1,免费评估
46,Nanjing University,China,56.8,53.9,70.0,51.1,,175.9,免费评估
47,"加州大学戴维斯分校University of California,Davis",UnitedStates,43.3,69.5,71.3,48.6,,175.6,免费评估
48,Lund University,Sweden,38.3,75.7,93.6,42.7,,175.5,免费评估
49,墨尔本大学The University of Melbourne,Australia,44.3,68.3,78.4,47.0,,175.2,免费评估
50,King Abdulaziz University,SaudiArabia,34.7,79.5,98.5,40.6,,174.6,免费评估
