Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,哈佛大学Harvard University,United States,100.0,100.0,93.7,100.0,98.4,免费评估
2,牛津大学University of Oxford,United Kingdom,94.6,98.8,94.3,89.0,93.5,免费评估
3,剑桥大学University of Cambridge,United Kingdom,95.5,97.9,91.9,83.8,91.9,免费评估
4,斯坦福大学Stanford University,United States,89.0,93.3,92.0,89.2,90.2,免费评估
5,"University of California, Los Angeles",United States,87.3,88.5,92.2,92.0,89.8,免费评估
6,约翰霍普金斯大学Johns Hopkins University,United States,90.3,74.1,91.0,92.9,89.5,免费评估
7,耶鲁大学Yale University,United States,88.1,88.6,90.9,86.5,88.5,免费评估
8,伦敦大学学院University College London,United Kingdom,83.7,85.4,88.6,91.1,86.9,免费评估
9,"University of California, San Francisco",United States,84.2,67.0,92.9,91.8,86.6,免费评估
10,帝国理工学院Imperial College London,United Kingdom,86.6,89.1,89.6,79.6,85.9,免费评估
11,宾夕法尼亚大学University of Pennsylvania,United States,79.8,83.3,90.3,88.7,85.0,免费评估
12,墨尔本大学The University of Melbourne,Australia,84.8,92.5,86.5,80.3,84.9,免费评估
13,哥伦比亚大学Columbia University,United States,80.0,81.0,89.7,89.0,84.8,免费评估
14,多伦多大学University of Toronto,Canada,77.3,79.9,87.4,95.0,84.5,免费评估
15,杜克大学Duke University,United States,76.4,82.3,91.5,89.9,84.1,免费评估
16,Karolinska Institutet,Sweden,83.1,76.2,87.6,83.8,83.7,免费评估
17,悉尼大学The University of Sydney,Australia,83.6,89.6,85.2,78.0,83.2,免费评估
18,麻省理工学院Massachusetts Institute of Technology,United States,75.6,94.2,100.0,73.9,83.1,免费评估
19,伦敦国王学院King's College London,United Kingdom,79.6,76.7,89.2,82.4,82.4,免费评估
20,The University of Tokyo,Japan,86.6,96.8,80.9,69.2,81.8,免费评估
21,National University of Singapore,Singapore,86.5,92.7,82.9,67.9,81.6,免费评估
21,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,72.4,73.5,90.2,91.1,81.6,免费评估
23,University of Washington,United States,71.1,69.7,89.8,91.3,80.7,免费评估
24,圣路易斯华盛顿大学Washington University in St Louis,United States,71.6,71.0,92.6,84.1,79.9,免费评估
24,The University of Hong Kong,Hong Kong,82.1,87.8,84.5,68.7,79.9,免费评估
26,麦吉尔大学McGill University,Canada,76.0,73.1,89.1,78.7,79.7,免费评估
27,Erasmus University Rotterdam,Netherlands,72.2,67.4,89.4,86.2,79.6,免费评估
28,"University of California, San Diego",United States,68.7,75.3,92.3,86.0,79.5,免费评估
29,新南威尔士大学The University of New South Wales,Australia,72.9,92.5,85.2,75.3,78.6,免费评估
29,爱丁堡大学The University of Edinburgh,United Kingdom,73.3,76.6,88.1,78.4,78.6,免费评估
31,Ruprecht-Karls-Universität Heidelberg,Germany,74.6,77.6,85.3,78.4,78.5,免费评估
32,New York University,United States,70.1,80.3,88.4,80.6,78.3,免费评估
33,蒙纳什大学Monash University,Australia,78.9,83.7,82.8,69.2,78.0,免费评估
34,University of Copenhagen,Denmark,67.9,76.4,87.1,84.3,77.7,免费评估
35,Kyoto University,Japan,76.4,89.5,81.5,69.6,77.3,免费评估
36,Leiden University,Netherlands,67.0,81.5,89.8,79.0,77.2,免费评估
36,康奈尔大学Cornell University,United States,66.8,79.8,88.3,81.8,77.2,免费评估
38,Mayo Medical School,United States,80.9,56.8,91.6,64.3,77.1,免费评估
39,英属哥伦比亚大学University of British Columbia,Canada,67.8,80.8,87.2,79.3,76.8,免费评估
40,曼彻斯特大学The University of Manchester,United Kingdom,67.6,81.7,89.2,76.4,76.6,免费评估
41,University of Zurich,Switzerland,67.3,77.6,88.4,79.0,76.5,免费评估
42,昆士兰大学The University of Queensland,Australia,73.2,81.4,83.2,70.8,75.9,免费评估
43,National Taiwan University,Taiwan,77.1,89.1,77.1,67.0,75.8,免费评估
44,Ludwig-Maximilians-Universität München,Germany,66.1,79.5,85.8,79.6,75.7,免费评估
44,University of Amsterdam,Netherlands,67.7,70.8,86.7,79.3,75.7,免费评估
46,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,United States,64.4,51.3,90.4,88.0,75.5,免费评估
46,芝加哥大学The University of Chicago,United States,63.5,76.8,90.6,79.3,75.5,免费评估
48,波士顿大学Boston University,United States,61.4,75.6,92.2,80.3,75.2,免费评估
49,The Chinese University of Hong Kong,Hong Kong,75.3,88.1,80.0,63.8,74.9,免费评估
50,麦克马斯特大学McMaster University,Canada,66.9,65.8,88.4,77.4,74.8,免费评估
