Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,,4.5/9,530,87.00%,100.0,免费评估
2,剑桥大学University of Cambridge,90%,3.7/9,542,89.00%,99.6,免费评估
3,伦敦大学学院University College London,78%,4.6/9,498,92.00%,95.2,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,75%,5.1/9,488,88.00%,93.6,免费评估
5,诺丁汉大学University of Nottingham,82%,4.1/9,474,84.00%,92.9,免费评估
6,伦敦大学玛丽女王学院Queen Mary University of London,85%,3.3/9,423,85.00%,90.9,免费评估
7,阿伯丁大学University of Aberdeen,88%,1.8/9,404,93.00%,89.9,免费评估
8,杜伦大学Durham University,74%,4.1/9,496,82.00%,88.7,免费评估
9,伯明翰大学University of Birmingham,85%,3.0/9,428,79.00%,88.5,免费评估
10,伦敦国王学院King's College London,81%,2.8/9,462,82.00%,88.2,免费评估
11,纽卡斯尔大学Newcastle University,88%,1.7/9,446,81.00%,88.0,免费评估
12,格拉斯哥大学University of Glasgow,77%,2.9/9,456,87.00%,87.6,免费评估
13,布里斯托大学University of Bristol,77%,2.9/9,483,84.00%,87.4,免费评估
14,爱丁堡大学The University of Edinburgh,71%,3.8/9,456,88.00%,86.8,免费评估
14,雷丁大学University of Reading,83%,3.3/9,395,78.00%,86.8,免费评估
14,思克莱德大学University of Strathclyde,76%,3.3/9,434,87.00%,86.8,免费评估
17,埃克塞特大学University of Exeter,85%,2.3/9,426,80.00%,86.7,免费评估
17,莱斯特大学University of Leicester,85%,1.9/9,402,86.00%,86.7,免费评估
17,南安普顿大学University of Southampton,84%,2.3/9,438,79.00%,86.7,免费评估
20,邓迪大学University of Dundee,85%,2.3/9,386,82.00%,86.3,免费评估
21,华威大学The University of Warwick,80%,2.4/9,469,80.00%,85.8,免费评估
22,肯特大学University of Kent,80%,4.0/9,340,79.00%,85.3,免费评估
23,兰卡斯特大学Lancaster University,80%,2.1/9,415,87.00%,85.2,免费评估
24,萨塞克斯大学University of Sussex,82%,2.4/9,368,84.00%,84.9,免费评估
25,东英吉利大学University of East Anglia,85%,1.9/9,393,79.00%,84.6,免费评估
26,曼彻斯特大学The University of Manchester,75%,2.5/9,455,83.00%,84.1,免费评估
27,卡迪夫大学Cardiff University,77%,3.7/9,411,72.00%,83.5,免费评估
27,利物浦大学The University of Liverpool,79%,2.5/9,422,77.00%,83.5,免费评估
29,赫尔大学The University of Hull,81%,2.1/9,351,87.00%,83.4,免费评估
30,利兹大学University of Leeds,76%,2.9/9,431,78.00%,83.0,免费评估
31,The Queen's,72%,3.7/9,418,78.00%,82.7,免费评估
32,谢菲尔德大学The University of Sheffield,74%,2.8/9,418,81.00%,82.5,免费评估
33,伦敦大学亚非学院SOAS University of London,76%,2.1/9,413,82.00%,81.6,免费评估
34,布鲁内尔大学Brunel University,74%,2.2/9,365,84.00%,80.1,免费评估
35,斯旺西大学Swansea University,81%,2.2/9,321,72.00%,79.0,免费评估
36,白金汉大学The University of Buckingham,89%,,302,81.00%,78.9,免费评估
36,牛津布鲁克斯大学Oxford Brookes University,75%,2.4/9,335,80.00%,78.9,免费评估
38,亚伯大学Aberystwyth University,81%,1.7/9,294,79.00%,78.3,免费评估
39,基尔大学Keele University,74%,2.5/9,316,82.00%,78.2,免费评估
40,罗伯特高登大学The Robert Gordon University,77%,0.7/9,315,92.00%,78.0,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,81%,0.8/9,309,83.00%,77.4,免费评估
41,桑德兰大学University of Sunderland,96%,0.4/9,244,65.00%,77.4,免费评估
43,阿伯泰邓迪大学University of Abertay Dundee,,1.2/9,228,92.00%,76.5,免费评估
43,斯特林大学University of Stirling,84%,1.8/9,333,60.00%,76.5,免费评估
45,拉夫堡大学Loughborough University,,,329,84.00%,76.4,免费评估
46,朴茨茅斯大学University of Portsmouth,81%,1.7/9,292,72.00%,76.3,免费评估
46,萨里大学University of Surrey,68%,1.7/9,378,86.00%,76.3,免费评估
48,埃塞克斯大学University of Essex,75%,2.2/9,340,72.00%,76.2,免费评估
49,诺桑比亚大学Northumbria University,79%,,349,83.00%,76.1,免费评估
50,德蒙福特大学De Montfort University,83%,1.1/9,237,78.00%,75.8,免费评估
51,格林威治大学The University of Greenwich,87%,0.6/9,271,72.00%,75.7,免费评估
52,西英格兰大学University of the West of England,80%,1.3/9,302,73.00%,75.4,免费评估
53,蒂赛德大学Teesside University,90%,,290,67.00%,75.1,免费评估
54,Central Lancs,79%,0.8/9,272,81.00%,75.0,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,73%,1.8/9,312,78.00%,74.9,免费评估
56,赫特福德大学University of Hertfordshire,83%,1.8/9,241,67.00%,74.8,免费评估
57,布莱顿大学University of Brighton,,2.8/9,278,63.00%,73.9,免费评估
57,伦敦城市大学City University London,69%,1.7/9,358,78.00%,73.9,免费评估
57,林肯大学University of Lincoln,83%,0.7/9,273,70.00%,73.9,免费评估
60,索尔福德大学University of Salford,,1.0/9,352,,73.6,免费评估
61,阿尔斯特大学University of Ulster,75%,3.2/9,307,53.00%,72.6,免费评估
62,哈德斯菲尔德大学University of Huddersfield,78%,,284,79.00%,71.9,免费评估
63,德比大学University of Derby,89%,,250,61.00%,71.7,免费评估
64,格拉摩根大学University of Glamorgan,76%,0.8/9,270,76.00%,71.5,免费评估
64,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,74%,0.8/9,373,65.00%,71.5,免费评估
66,伯恩茅斯大学Bournemouth University,78%,0.3/9,309,70.00%,71.4,免费评估
67,Edin Napier,73%,0.4/9,308,79.00%,71.1,免费评估
68,东伦敦大学University of East London,77%,1.8/9,171,72.00%,70.7,免费评估
69,新白金汉大学Buckinghamshire New University,80%,,229,77.00%,70.5,免费评估
70,切斯特大学University of Chester,75%,,295,77.00%,70.4,免费评估
70,格罗斯特大学University of Gloucestershire,79%,,259,73.00%,70.4,免费评估
72,斯塔福德郡大学Staffordshire University,78%,,240,78.00%,70.2,免费评估
73,金斯顿大学Kingston University,74%,0.7/9,269,70.00%,69.1,免费评估
74,普利茅斯大学University of Plymouth,74%,1.8/9,271,60.00%,68.8,免费评估
75,考文垂大学Coventry University,76%,0.3/9,281,68.00%,68.6,免费评估
76,威斯敏斯特大学University of Westminster,64%,1.6/9,305,72.00%,67.6,免费评估
77,布拉德福德大学University of Bradford,80%,2.7/9,250,38.00%,67.4,免费评估
77,谢菲尔德哈莱姆大学Sheffield Hallam University,73%,0.5/9,278,67.00%,67.4,免费评估
79,利物浦约翰摩尔斯大学Liverpool John Moores University,81%,,256,58.00%,67.0,免费评估
80,伯明翰城市大学Birmingham City University,71%,,250,76.00%,66.5,免费评估
81,班戈大学Bangor University,76%,,258,66.00%,66.4,免费评估
82,艾芝西尔大学Edge Hill University,84%,,237,51.00%,65.9,免费评估
83,米德塞斯大学Middlesex University,72%,0.8/9,194,70.00%,65.2,免费评估
84,剑桥安鲁大学Anglia Ruskin University,72%,,265,65.00%,64.5,免费评估
85,Leeds Met,69%,,277,68.00%,64.1,免费评估
85,Soton Solent,71%,0.1/9,239,68.00%,64.1,免费评估
87,贝德福德大学University of Bedfordshire,78%,,200,55.00%,62.4,免费评估
88,北安普顿大学The University of Northampton,77%,,231,47.00%,60.8,免费评估
89,Thames Valley,71%,,173,59.00%,59.3,免费评估
90,伦敦南岸大学London South Bank University,67%,,199,63.00%,58.8,免费评估
91,Canterbury CC,73%,,237,41.00%,57.5,免费评估
