Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,100.0,98.7,100.0,99.9,免费评估
2,牛津大学University of Oxford,United Kingdom,95.1,96.0,94.8,98.1,97.3,免费评估
3,The London School of Economics and Political Science (LSE),United Kingdom,89.5,94.9,97.2,97.3,96.2,免费评估
4,"University of California, Berkeley (UCB)",United States,85.7,90.4,94.5,98.4,95.7,免费评估
5,Stanford University,United States,90.0,97.1,100.0,94.6,94.8,免费评估
6,剑桥大学University of Cambridge,United Kingdom,93.8,80.4,87.1,96.1,93.1,免费评估
7,"University of California, Los Angeles (UCLA)",United States,81.5,92.7,95.9,93.0,92.0,免费评估
8,University of Chicago,United States,74.9,85.0,91.8,94.7,91.1,免费评估
9,The Australian National University,Australia,82.2,82.8,86.2,94.3,91.0,免费评估
10,University of Amsterdam,Netherlands,73.8,87.8,93.1,93.9,90.9,免费评估
11,Princeton University,United States,77.9,91.0,99.7,92.0,90.8,免费评估
12,Columbia University,United States,81.0,92.1,92.6,91.7,90.7,免费评估
12,University of Wisconsin-Madison,United States,63.8,90.0,95.0,94.4,90.7,免费评估
12,Yale University,United States,88.1,91.4,97.3,90.5,90.7,免费评估
15,National University of Singapore (NUS),Singapore,86.8,75.4,87.1,92.7,89.2,免费评估
16,University of Michigan-Ann Arbor,United States,69.3,93.3,94.1,88.5,87.6,免费评估
17,New York University (NYU),United States,82.0,91.0,93.3,86.8,87.3,免费评估
18,University of Toronto,Canada,78.6,85.0,87.0,87.5,86.2,免费评估
19,The University of Melbourne,Australia,85.4,78.3,85.5,87.4,85.7,免费评估
20,曼彻斯特大学The University of Manchester,United Kingdom,75.2,87.8,96.0,84.4,84.6,免费评估
21,Freie Universitaet Berlin,Germany,71.6,70.9,85.8,88.3,83.9,免费评估
21,Peking University,China (Mainland),87.4,69.4,88.0,86.2,83.9,免费评估
21,The University of Sydney,Australia,84.2,83.2,88.8,83.7,83.9,免费评估
24,Duke University,United States,77.2,90.4,96.2,81.1,82.9,免费评估
25,Cornell University,United States,74.8,92.4,97.2,80.6,82.6,免费评估
25,The University of Tokyo,Japan,85.0,53.8,70.9,89.3,82.6,免费评估
25,University of British Columbia,Canada,76.5,77.2,87.9,84.2,82.6,免费评估
28,Humboldt-Universität zu Berlin,Germany,66.7,72.2,87.6,86.5,82.4,免费评估
28,Sciences Po,France,71.4,77.7,87.1,84.6,82.4,免费评估
28,The University of Hong Kong,Hong Kong SAR,85.3,69.4,83.8,84.7,82.4,免费评估
31,Seoul National University,South Korea,82.1,63.6,82.0,85.4,81.6,免费评估
32,"University of North Carolina, Chapel Hill",United States,72.3,86.2,92.4,80.7,81.3,免费评估
33,Universidad Nacional Autónoma de México (UNAM),Mexico,86.0,53.8,70.3,86.5,80.7,免费评估
34,Utrecht University,Netherlands,59.2,79.8,89.7,82.6,80.2,免费评估
35,爱丁堡大学The University of Edinburgh,United Kingdom,67.9,74.2,86.6,82.7,80.1,免费评估
36,The University of Queensland,Australia,82.9,79.8,90.3,78.7,79.9,免费评估
37,Monash University,Australia,86.8,74.8,85.3,79.5,79.8,免费评估
38,University of Copenhagen,Denmark,68.6,81.3,91.8,79.7,79.4,免费评估
39,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,75.3,63.6,84.1,82.9,79.3,免费评估
40,McGill University,Canada,77.8,78.3,87.0,79.1,79.2,免费评估
41,Stockholm University,Sweden,63.1,78.3,89.5,80.5,78.9,免费评估
42,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,51.9,74.2,90.4,82.8,78.8,免费评估
43,Leiden University,Netherlands,73.2,74.8,86.9,79.8,78.7,免费评估
44,Ecole des Hautes Etudes en Sciences Sociales,France,52.6,55.0,73.6,87.6,78.5,免费评估
44,埃塞克斯大学University of Essex,United Kingdom,55.7,79.8,94.5,80.3,78.5,免费评估
46,National Taiwan University (NTU),Taiwan,70.4,60.7,75.3,83.6,78.4,免费评估
47,University of Texas at Austin,United States,64.2,90.7,93.8,76.3,78.1,免费评估
48,华威大学The University of Warwick,United Kingdom,71.9,80.4,88.2,77.6,78.0,免费评估
49,Northwestern University,United States,67.5,87.4,95.5,75.9,77.8,免费评估
50,Massachusetts Institute of Technology (MIT),United States,91.9,80.4,98.2,72.7,77.1,免费评估
