Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,皇家音乐学院Royal College of Music,100.0,83.0,89.0,67.0,8.5,8.0,,9.0,88.0,免费评估
2,市政厅音乐及戏剧学院Guildhall School of Music and Drama,99.6,,,,6.5,9.0,,8.0,91.0,免费评估
2,牛津大学University of Oxford,99.6,97.0,99.0,77.0,17.8,10.0,463.0,5.0,71.0,免费评估
4,布里斯托大学University of Bristol,93.0,88.0,93.0,68.0,13.6,8.0,387.0,7.0,81.0,免费评估
5,约克大学The University of York,92.4,88.0,92.0,63.0,12.9,8.0,416.0,8.0,76.0,免费评估
6,剑桥大学University of Cambridge,88.2,81.0,82.0,56.0,18.7,9.0,467.0,6.0,89.0,免费评估
7,伦敦国王学院King's College London,85.4,94.0,96.0,64.0,15.0,5.0,458.0,6.0,71.0,免费评估
8,三一拉邦艺术学院Trinity Laban Conservatoire of Music and Dance,84.3,69.0,85.0,56.0,7.7,8.0,307.0,7.0,89.0,免费评估
9,皇家音乐学院Royal College of Music,83.6,69.0,76.0,49.0,10.6,8.0,329.0,7.0,97.0,免费评估
10,谢菲尔德大学The University of Sheffield,83.3,92.0,94.0,71.0,11.1,5.0,354.0,5.0,71.0,免费评估
11,曼彻斯特大学The University of Manchester,82.0,92.0,95.0,77.0,16.0,2.0,426.0,6.0,69.0,免费评估
12,纽卡斯尔大学Newcastle University,80.0,77.0,89.0,69.0,10.2,7.0,344.0,4.0,69.0,免费评估
13,杜伦大学Durham University,79.9,75.0,83.0,66.0,15.7,4.0,427.0,7.0,76.0,免费评估
13,赫特福德大学University of Hertfordshire,79.9,80.0,88.0,64.0,12.7,6.0,276.0,10.0,52.0,免费评估
15,兰卡斯特大学Lancaster University,79.0,71.0,84.0,64.0,12.7,7.0,339.0,7.0,72.0,免费评估
16,伯明翰城市大学Birmingham City University,78.8,82.0,84.0,74.0,16.0,7.0,311.0,4.0,81.0,免费评估
17,伯明翰大学University of Birmingham,78.1,80.0,92.0,72.0,15.5,8.0,420.0,4.0,54.0,免费评估
18,普利茅斯大学University of Plymouth,78.0,80.0,89.0,69.0,22.5,10.0,235.0,10.0,57.0,免费评估
19,苏格兰皇家音乐学院Royal Conservatoire of Scotland,77.9,,,,9.3,7.0,155.0,8.0,78.0,免费评估
20,德蒙福特大学De Montfort University,77.0,70.0,86.0,69.0,10.6,9.0,184.0,7.0,60.0,免费评估
21,南安普顿大学University of Southampton,75.7,83.0,89.0,59.0,19.1,7.0,378.0,6.0,70.0,免费评估
22,东英吉利大学University of East Anglia,74.9,84.0,86.0,54.0,17.8,,278.0,4.0,,免费评估
23,萨里大学University of Surrey,74.5,78.0,90.0,46.0,19.3,8.0,422.0,4.0,75.0,免费评估
24,斯塔福德郡大学Staffordshire University,73.7,85.0,89.0,72.0,23.3,9.0,244.0,,,免费评估
25,利物浦表演艺术学院The Liverpool Institute for Performing Arts,73.2,71.0,85.0,66.0,11.5,3.0,303.0,7.0,70.0,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,73.1,88.0,88.0,60.0,14.7,3.0,390.0,4.0,,免费评估
27,布莱顿大学University of Brighton,72.9,56.0,78.0,68.0,15.9,7.0,305.0,7.0,,免费评估
28,利物浦大学The University of Liverpool,72.7,94.0,87.0,74.0,15.7,4.0,328.0,7.0,55.0,免费评估
29,爱丁堡大学The University of Edinburgh,71.8,62.0,87.0,55.0,18.2,8.0,402.0,6.0,,免费评估
30,赫尔大学The University of Hull,71.7,96.0,95.0,70.0,19.8,5.0,256.0,4.0,75.0,免费评估
31,伦敦城市大学City University London,71.4,62.0,92.0,51.0,13.3,9.0,279.0,2.0,,免费评估
31,诺丁汉大学University of Nottingham,71.4,82.0,83.0,58.0,12.7,4.0,426.0,4.0,59.0,免费评估
33,萨塞克斯大学University of Sussex,71.1,89.0,91.0,69.0,16.9,3.0,331.0,3.0,,免费评估
34,英国皇家北方音乐学院Royal Northern College of Music,70.1,84.0,83.0,56.0,11.6,4.0,328.0,3.0,78.0,免费评估
35,英国女王大学Queen's University Belfast,69.4,79.0,89.0,59.0,17.0,4.0,331.0,7.0,63.0,免费评估
36,哈德斯菲尔德大学University of Huddersfield,68.4,82.0,89.0,67.0,13.3,4.0,282.0,4.0,62.0,免费评估
37,班戈大学Bangor University,68.0,88.0,92.0,64.0,18.1,3.0,329.0,3.0,75.0,免费评估
38,考文垂大学Coventry University,67.4,68.0,79.0,64.0,17.8,3.0,287.0,9.0,66.0,免费评估
38,格拉摩根大学University of Glamorgan,67.4,86.0,91.0,55.0,12.8,4.0,292.0,6.0,53.0,免费评估
40,思克莱德大学University of Strathclyde,66.3,,,,17.0,5.0,366.0,4.0,,免费评估
40,利兹大学University of Leeds,66.3,87.0,91.0,69.0,21.2,4.0,365.0,5.0,53.0,免费评估
42,伦敦大学金史密斯学院Goldsmiths University of London,64.5,80.0,80.0,47.0,15.1,4.0,339.0,6.0,66.0,免费评估
43,格拉斯哥大学University of Glasgow,64.3,66.0,76.0,53.0,16.3,3.0,403.0,4.0,,免费评估
44,中央兰开夏大学University of Central Lancashire,63.8,79.0,90.0,63.0,22.7,4.0,275.0,8.0,,免费评估
45,卡迪夫大学Cardiff University,63.5,87.0,88.0,58.0,14.7,6.0,388.0,1.0,59.0,免费评估
46,利物浦约翰摩尔斯大学Liverpool John Moores University,62.6,82.0,87.0,66.0,17.8,3.0,216.0,,,免费评估
47,德比大学University of Derby,61.5,80.0,89.0,57.0,19.9,6.0,217.0,4.0,,免费评估
48,龙比亚大学Napier University,61.3,57.0,72.0,54.0,16.1,5.0,336.0,5.0,65.0,免费评估
49,金斯顿大学Kingston University,59.1,64.0,75.0,65.0,16.7,4.0,224.0,6.0,59.0,免费评估
50,布鲁内尔大学Brunel University,58.5,56.0,70.0,59.0,27.6,3.0,321.0,8.0,,免费评估
51,约克圣约翰大学York St John University,58.2,71.0,71.0,58.0,17.9,7.0,218.0,6.0,,免费评估
52,Thames Valley,58.1,62.0,73.0,52.0,21.8,6.0,203.0,9.0,59.0,免费评估
53,巴斯斯巴大学Bath Spa University,57.9,90.0,91.0,59.0,23.5,4.0,289.0,7.0,50.0,免费评估
54,阿尔斯特大学University of Ulster,57.7,69.0,85.0,42.0,16.2,3.0,269.0,8.0,,免费评估
55,威斯敏斯特大学University of Westminster,56.7,55.0,73.0,48.0,17.8,4.0,275.0,9.0,56.0,免费评估
56,埃塞克斯大学University of Essex,56.4,81.0,91.0,56.0,19.1,9.0,209.0,1.0,,免费评估
57,坎特伯雷大学Canterbury Christ Church University,56.0,84.0,93.0,61.0,17.6,2.0,245.0,3.0,57.0,免费评估
58,切斯特大学University of Chester,55.9,68.0,75.0,58.0,19.5,3.0,,7.0,,免费评估
59,UC Falmouth,55.8,68.0,75.0,57.0,23.0,5.0,229.0,8.0,,免费评估
59,Leeds College of Music,55.8,66.0,78.0,46.0,11.9,2.0,322.0,5.0,55.0,免费评估
61,基尔大学Keele University,55.7,89.0,88.0,76.0,26.3,2.0,270.0,6.0,,免费评估
62,奇切斯特大学University of Chichester,54.2,79.0,81.0,54.0,13.1,4.0,262.0,2.0,53.0,免费评估
63,格罗斯特大学University of Gloucestershire,54.1,70.0,77.0,66.0,23.2,4.0,235.0,,,免费评估
64,纽波特大学University of Wales Newport,53.8,65.0,86.0,75.0,25.8,3.0,229.0,4.0,,免费评估
65,新白金汉大学Buckinghamshire New University,52.1,67.0,80.0,50.0,13.5,8.0,218.0,2.0,41.0,免费评估
66,剑桥安鲁大学Anglia Ruskin University,50.4,78.0,86.0,72.0,26.8,7.0,253.0,2.0,33.0,免费评估
67,索尔福德大学University of Salford,49.3,77.0,81.0,50.0,25.3,3.0,228.0,8.0,54.0,免费评估
68,牛津布鲁克斯大学Oxford Brookes University,48.2,72.0,80.0,62.0,22.6,2.0,255.0,3.0,59.0,免费评估
69,米德塞斯大学Middlesex University,46.0,66.0,78.0,46.0,26.7,10.0,150.0,4.0,,免费评估
70,东伦敦大学University of East London,37.0,53.0,62.0,58.0,24.5,2.0,196.0,,,免费评估
71,南安普顿索伦特大学Southampton Solent University,34.2,,71.0,50.0,17.4,3.0,231.0,1.0,41.0,免费评估
