Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,592,4.14,3.33,87.8,1000,免费评估
2,牛津大学University of Oxford,570,4.13,3.34,83.7,998,免费评估
3,圣安德鲁斯大学University of St Andrews,525,4.38,3.13,83.3,962,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,537,3.75,3.35,84.4,952,免费评估
5,帝国理工学院Imperial College London,552,3.99,3.36,90.3,925,免费评估
6,杜伦大学Durham University,519,4.16,3.14,83.2,920,免费评估
7,伦敦大学学院University College London,501,3.97,3.22,87.2,909,免费评估
8,华威大学The University of Warwick,478,4.12,3.22,80.3,896,免费评估
9,兰卡斯特大学Lancaster University,402,4.17,3.15,82.6,889,免费评估
10,拉夫堡大学Loughborough University,400,4.18,2.95,85.1,883,免费评估
11,巴斯大学University of Bath,479,4.16,3.17,84.9,868,免费评估
12,东英吉利大学University of East Anglia,407,4.16,3.11,73.9,853,免费评估
13,萨里大学University of Surrey,438,4.2,2.98,81.0,851,免费评估
14,埃克塞特大学University of Exeter,471,4.2,3.08,80.1,850,免费评估
14,利兹大学University of Leeds,427,4.15,3.13,81.3,850,免费评估
16,伯明翰大学University of Birmingham,421,4.09,3.07,85.4,836,免费评估
17,布里斯托大学University of Bristol,485,4.05,3.18,78.9,834,免费评估
18,诺丁汉大学University of Nottingham,425,4.12,3.09,82.6,825,免费评估
19,萨塞克斯大学University of Sussex,366,4.09,3.01,85.9,817,免费评估
20,约克大学The University of York,422,4.2,3.17,76.9,814,免费评估
21,King's College London,432,3.91,3.23,87.7,811,免费评估
22,曼彻斯特大学The University of Manchester,431,4.02,3.16,82.1,808,免费评估
23,爱丁堡大学The University of Edinburgh,483,3.85,3.18,72.7,805,免费评估
23,纽卡斯尔大学Newcastle University,423,4.15,3.09,82.5,805,免费评估
25,肯特大学University of Kent,353,4.13,2.95,80.5,803,免费评估
26,南安普顿大学University of Southampton,390,4.06,3.15,78.4,791,免费评估
26,雷丁大学University of Reading,367,4.08,3.03,73.5,791,免费评估
28,赫瑞瓦特大学Heriot Watt University,407,4.13,3.06,79.7,790,免费评估
29,邓迪大学University of Dundee,403,4.24,3.03,80.9,786,免费评估
30,莱斯特大学University of Leicester,374,4.11,2.93,75.2,784,免费评估
31,谢菲尔德大学The University of Sheffield,407,4.11,3.17,81.2,782,免费评估
32,埃塞克斯大学University of Essex,332,4.19,3.05,73.3,781,免费评估
33,伦敦大学玛丽女王学院Queen Mary University of London,393,4.02,3.18,79.7,775,免费评估
34,伦敦大学皇家霍洛威学院Royal Holloway University of London,389,4.13,3.09,69.1,773,免费评估
35,英国女王大学Queen's University Belfast,389,4.19,2.99,80.5,768,免费评估
36,格拉斯哥大学University of Glasgow,420,4.1,3.1,81.4,765,免费评估
36,Cardiff,399,4.04,3.27,72.3,765,免费评估
38,伦敦大学亚非学院SOAS University of London,401,4.08,2.82,70.6,751,免费评估
39,斯特林大学University of Stirling,372,4.05,2.96,77.1,749,免费评估
40,阿伯丁大学University of Aberdeen,432,4.03,2.97,78.6,747,免费评估
41,利物浦大学The University of Liverpool,387,4.07,3.06,76.5,740,免费评估
42,伦敦城市大学City University London,373,4.14,2.95,82.9,734,免费评估
43,考文垂大学Coventry University,331,4.28,2.67,79.8,732,免费评估
44,思克莱德大学University of Strathclyde,480,4.03,3.04,76.3,724,免费评估
44,斯旺西大学Swansea University,317,4.11,3.09,80.3,724,免费评估
46,哈珀亚当斯大学Harper Adams University,338,4.23,2.66,72.5,722,免费评估
47,布鲁内尔大学Brunel University,345,4.06,2.67,70.6,721,免费评估
48,基尔大学Keele University,340,4.3,2.88,78.7,713,免费评估
49,阿斯顿大学Aston University,342,4.16,3.05,82.3,712,免费评估
50,Lincoln,334,4.25,2.54,71.8,707,免费评估
51,伦敦大学金史密斯学院Goldsmiths University of London,342,3.98,2.9,59.8,703,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,345,4.18,2.59,72.9,699,免费评估
53,"圣乔治医学院St George's, University of London",408,3.83,2.99,95.1,687,免费评估
54,创意艺术大学University for the Creative Arts,324,4.17,2.72,53.5,685,免费评估
55,诺桑比亚大学Northumbria University,369,4.09,2.71,71.5,682,免费评估
56,朴茨茅斯大学University of Portsmouth,317,4.14,2.75,71.7,681,免费评估
57,伯恩茅斯大学Bournemouth University,312,4.0,2.72,71.2,680,免费评估
