Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,614,4.24,2.98,84.7,1000,免费评估
2,牛津大学University of Oxford,580,4.19,2.96,78.4,993,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,537,4.04,2.96,76.4,957,免费评估
4,圣安德鲁斯大学University of St Andrews,521,4.26,2.72,80.1,941,免费评估
5,杜伦大学Durham University,523,4.14,2.72,82.4,930,免费评估
6,帝国理工学院Imperial College London,570,4.08,2.94,88.7,926,免费评估
7,华威大学The University of Warwick,509,4.04,2.8,77.7,893,免费评估
8,巴斯大学University of Bath,488,4.24,2.71,83.3,883,免费评估
9,伦敦大学学院University College London,520,3.94,2.84,80.7,876,免费评估
10,埃克塞特大学University of Exeter,458,4.22,2.62,76.9,870,免费评估
11,兰卡斯特大学Lancaster University,445,4.11,2.71,72.7,866,免费评估
12,萨里大学University of Surrey,416,4.19,2.58,74.9,862,免费评估
13,拉夫堡大学Loughborough University,406,4.1,2.62,75.3,851,免费评估
14,约克大学The University of York,443,4.14,2.78,73.7,849,免费评估
15,东英吉利大学University of East Anglia,426,4.21,2.58,68.3,839,免费评估
16,南安普顿大学University of Southampton,428,4.04,2.72,75.1,835,免费评估
17,伯明翰大学University of Birmingham,438,4.05,2.64,80.3,829,免费评估
18,布里斯托大学University of Bristol,481,4.0,2.72,78.8,823,免费评估
19,莱斯特大学University of Leicester,400,4.12,2.45,71.6,815,免费评估
20,纽卡斯尔大学Newcastle University,437,4.11,2.63,79.0,806,免费评估
21,爱丁堡大学The University of Edinburgh,487,3.83,2.75,74.9,804,免费评估
22,肯特大学University of Kent,369,4.08,2.6,70.6,798,免费评估
23,卡迪夫大学Cardiff University,420,4.02,2.69,77.4,792,免费评估
23,利兹大学University of Leeds,431,4.05,2.72,69.1,792,免费评估
23,诺丁汉大学University of Nottingham,439,4.02,2.67,76.8,792,免费评估
26,谢菲尔德大学The University of Sheffield,437,4.1,2.72,71.4,787,免费评估
27,阿斯顿大学Aston University,378,4.14,2.43,73.0,774,免费评估
28,伦敦国王学院King's College London,466,3.91,2.69,81.8,773,免费评估
28,曼彻斯特大学The University of Manchester,439,3.99,2.82,71.8,773,免费评估
30,格拉斯哥大学University of Glasgow,485,4.09,2.59,74.4,771,免费评估
31,利物浦大学The University of Liverpool,412,4.02,2.54,71.2,764,免费评估
31,英国女王大学Queen's University Belfast,390,4.15,2.56,74.6,764,免费评估
33,赫瑞瓦特大学Heriot Watt University,422,4.17,2.48,77.7,759,免费评估
33,伦敦大学皇家霍洛威学院Royal Holloway University of London,402,4.1,2.67,63.6,759,免费评估
35,伦敦大学亚非学院SOAS University of London,415,4.0,2.6,66.4,755,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,422,4.07,2.73,68.7,752,免费评估
37,雷丁大学University of Reading,375,4.09,2.53,68.6,750,免费评估
38,萨塞克斯大学University of Sussex,406,4.03,2.61,54.2,748,免费评估
39,埃塞克斯大学University of Essex,339,4.19,2.77,51.4,731,免费评估
40,伦敦城市大学City University London,390,4.05,2.48,70.6,728,免费评估
41,思克莱德大学University of Strathclyde,468,3.96,2.45,73.6,720,免费评估
42,斯旺西大学Swansea University,338,4.0,2.43,77.3,714,免费评估
43,基尔大学Keele University,380,4.18,2.41,67.6,698,免费评估
44,阿伯丁大学University of Aberdeen,441,4.01,2.57,75.1,696,免费评估
45,斯特林大学University of Stirling,379,4.02,2.41,63.0,691,免费评估
46,"圣乔治医学院St George's, University of London",417,3.78,2.28,87.3,687,免费评估
47,布鲁内尔大学Brunel University,351,4.08,2.32,60.0,684,免费评估
48,牛津布鲁克斯大学Oxford Brookes University,361,4.07,2.2,63.4,680,免费评估
49,邓迪大学University of Dundee,402,4.01,2.54,71.8,676,免费评估
50,伦敦大学金史密斯学院Goldsmiths University of London,340,4.09,2.58,52.4,675,免费评估
51,考文垂大学Coventry University,309,4.2,1.85,70.5,672,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,316,4.03,2.16,61.1,665,免费评估
53,西英格兰大学University of the West of England,337,4.02,2.2,67.5,661,免费评估
54,罗伯特高登大学The Robert Gordon University,379,4.03,2.06,81.4,656,免费评估
55,林肯大学University of Lincoln,336,4.05,1.9,68.1,654,免费评估
55,法尔茅斯大学Falmouth University,310,3.94,2.2,60.1,654,免费评估
57,伯恩茅斯艺术大学Arts University Bournemouth,325,4.13,1.2,68.4,652,免费评估
58,诺桑比亚大学Northumbria University,362,4.02,2.15,61.4,645,免费评估
59,温切斯特大学University of Winchester,318,4.14,2.16,52.0,644,免费评估
60,赫特福德大学University of Hertfordshire,340,3.89,2.4,62.2,639,免费评估
61,白金汉大学The University of Buckingham,325,4.34,,83.1,638,免费评估
62,创意艺术大学University for the Creative Arts,320,3.84,1.9,51.0,635,免费评估
63,朴茨茅斯大学University of Portsmouth,311,4.05,2.24,63.2,632,免费评估
